FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,CIERRE_COR,GIRO_NEG,NOM_NEG,REPARTIDOR,INGRESO,MOT_DET,NOM_DET,DET_SPM,ORI_DET,OID,LONG,LAT
201136847,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-07,6,14,12,21,5,FRACCIONAMIENTO,RUISE¥ORES,338P,CIRCUITO,PALOMA,NA,NA,",,,",CIRCUITO,FAISAN,CIRCUITO,PALOMA,CIRCUITO,QUETZAL,7,7,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3740,0,7,,,0,,234,-102.33161544,21.96832910
201124977,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-03,2,17,27,22,1,COLONIA,BUENOS AIRES,720,AVENIDA,CONVENCION DE 1914 NORTE,NA,NA,"1909,,,",CALLE,ASIA,AVENIDA,UNIVERSIDAD,CALLE,ASIA,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,UBER,0,7,,,0,,235,-102.30540013,21.89726856
201148835,30419,ROBO TRANSPORTE PUBLICO,11,2020-11-11,3,1,3,25,1,CONDOMINIO,OJOCALIENTE INEGI,740,CALLE,CIENEGUILLAS,NA,NA,",,,",AVENIDA,OJOCALIENTE,CALLE,LAS CUMBRES,CALLE,LOS CONOS,4,2,false,true,9,"1 HOMBRE, 1 MUJER",ND,0,0,N,N,false,28,0,0,1,1,TRANSPORTE PUBLICO,TAXI 461,0,7,,,0,,236,-102.24926819,21.87643249
201156236,30419,ROBO TRANSPORTE PUBLICO,11,2020-11-13,5,0,0,19,1,CONDOMINIO,OJOCALIENTE INEGI,740,CALLE,SAN FRANCISCO DE LOS VIVEROS,NA,NA,",,,",AVENIDA,OJOCALIENTE,CALLE,LAS NORIAS,CALLE,LOS CONOS,4,2,false,true,10,2 HOMBRES,ND,0,0,N,N,false,"3,28",0,0,1,1,TRANSPORTE PUBLICO,TAXI 1278,0,7,,,0,,237,-102.25160457,21.87911690
201166760,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-15,7,20,45,23,1,FRACCIONAMIENTO,VNSA SECTOR ALAMEDA,516,CALLE,ALFREDO MU¥OZ,NA,NA,",,,",CALLE,JOSE G CRUZ,CALLE,VALLE DE LOS ROMERO,CALLE,DOMINGO VELASCO,5,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,50,1,4,TRANSPORTE PUBLICO,TAXI 815,0,7,,,0,,238,-102.26412286,21.93170236
201176593,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-18,3,19,45,23,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,CHURUBUSCO,NA,NA,"129,,,",CALLE,SAN FRANCISCO DE LOS VIVEROS,CALLE,CA¥ADA GRANDE,CALLE,BETULIA,4,2,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,50,1,1,TRANSPORTE PUBLICO,TAXI 418,0,7,,,0,,239,-102.24405302,21.88117649
201180000,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-19,4,19,2,23,1,COLONIA,OJO DE AGUA,535,PRIVADA,SEGUNDA PROLONGACION DELICIAS,NA,NA,",,,",AVENIDA,MARIANO ESCOBEDO,AVENIDA,FERROCARRIL,AVENIDA,CONVENCION DE 1914 SUR,3,3,true,false,9,UNAS PERSONAS,ND,0,0,N,N,false,36,0,64,1,2,TRANSPORTE PUBLICO,TAXI 2623,0,7,,,0,,240,-102.27669347,21.86538432
201183913,30419,ROBO TRANSPORTE PUBLICO,11,2020-11-20,5,0,0,23,1,FRACCIONAMIENTO,VILLAS DEL RIO,698,AVENIDA,GERONIMO DE LA CUEVA,NA,NA,",,,",CALLE,RIO NAUTLA,CALLE,RIO YAQUI,CALLE,RIO MAYO,5,2,false,true,1,2 HOMBRES,ND,0,0,N,N,false,"3,28",700,700,1,2,TRANSPORTE PUBLICO,TAXI 2505,0,7,,,0,,241,-102.24227220,21.94174335
201189102,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-22,7,7,16,19,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL MARTIN ESPINOZA SANCHEZ,NA,NA,"101,,,",AVENIDA,DOCTOR MARIANO AZUELA,AVENIDA,CONVENCION,CALLE,GENERAL FORTUNATO MAYCOTTE,2,4,true,false,9,1 PERSONA,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 4058,0,7,,,0,,242,-102.31214445,21.85380023
201193709,30419,ROBO TRANSPORTE PUBLICO,11,2020-11-23,1,0,0,21,1,CONDOMINIO,OJOCALIENTE INEGI,740,CALLE,LOS CONOS,NA,NA,",,,",CALLE,LAS NORIAS,AVENIDA,OJOCALIENTE,CALLE,EL NOVILLO,4,2,false,true,1,"1 HOMBRE, 1 MUJER",ND,0,0,N,N,false,3,0,2000,1,1,TRANSPORTE PUBLICO,TAXI 1925,0,7,,,0,,243,-102.25271301,21.87758669
201193776,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-23,1,0,0,21,1,COLONIA,EL POLVORIN MIRADOR TV AZTECA,69P,AVENIDA,GAVIOTAS,NA,NA,"155,,,",AVENIDA,TECNOLOGICO,AVENIDA,GAVIOTAS,AVENIDA,SOTOL,4,2,false,false,9,2 HOMBRES,ND,0,0,N,N,false,"3,22,28",1150,1150,1,1,TRANSPORTE PUBLICO,TAXI 1268,0,7,,,0,,244,-102.22676082,21.86381316
201194419,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-23,1,18,40,22,1,FRACCIONAMIENTO,VNSA SECTOR ALAMEDA,516,CALLE,LUIS CHAVEZ,NA,NA,",,,",CALLE,RODOLFO RODARTE,CALLE,VALLE DE LOS ROMERO,CALLE,RODRIGO RINCON GALLARDO,5,2,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,60,1,4,TRANSPORTE PUBLICO,TAXI 2546,0,7,,,0,,245,-102.26401227,21.93480853
201192814,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-23,1,9,6,19,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,349P,AVENIDA,PROFESOR JUAN ANTONIO REYES CASTA¥EDA,NA,NA,",,,",BOULEVARD,PROFESOR J REFUGIO LARA MARTINEZ,CALLE,PASEOS DE SAN PABLO,AVENIDA,PASEOS DE SANTA LUCIA,7,7,true,false,9,"1 HOMBRE, 1 MUJER","SANDRA CECILIA CONTRERAS ESPINOZA, CESAR AARON GARCIA ALVARADO ""EL BRUJO""",2,0,N,N,false,36,0,150,1,4,TRANSPORTE PUBLICO,TAXI 846,0,7,,,0,,246,-102.27690276,22.02126386
201199237,30420,ROBO TRANSPORTE PUBLICO,11,2020-11-25,3,7,34,19,1,COLONIA,BUENOS AIRES,720,CALLE,CARLOS SAGREDO,NA,NA,"1317,,,",CALLE,OCEANIA,CALLE,PROFESOR EDMUNDO GMAEZ OROZCO,CALLE,FRANCISCO B MARTINEZ,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,60,1,1,TRANSPORTE PUBLICO,TAXI 2776,0,7,,,0,,247,-102.30813023,21.89560558
201237308,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-06,7,8,32,19,1,FRACCIONAMIENTO,LAS AMERICAS,1003,BOULEVARD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,HERNAN GONZALEZ,AVENIDA,CONVENCION DE 1914 SUR,AVENIDA,MAHATMA GANDHI,2,4,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 2950,0,7,,,0,,248,-102.29480249,21.86762331
201237391,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-06,7,9,25,20,1,FRACCIONAMIENTO,MEXICO,1081,CALLE,CASA BLANCA,NA,NA,",,,",AVENIDA,FERROCARRIL,CALLE,CHIHUAHUA,AVENIDA,AGUASCALIENTES SUR,3,3,false,true,5,1 HOMBRE,ND,0,0,N,N,false,"28,38",180,180,1,1,TRANSPORTE PUBLICO,TAXI 118,0,7,,,0,,249,-102.27793633,21.86213531
201245398,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-09,3,7,41,19,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,CHURUBUSCO,NA,NA,",,,",CALLE,SAN FRANCISCO DE LOS VIVEROS,CALLE,LAS CUEVAS,CALLE,EL TURICATE,4,2,true,true,"1,3",2 HOMBRES,ND,0,0,N,N,false,"3,28",130,130,1,1,TRANSPORTE PUBLICO,TAXI 2611,0,7,,,0,,250,-102.24410892,21.88094644
201250715,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-10,4,0,0,24,1,FRACCIONAMIENTO,NATURA,699,CALLE,CELESTINO LOPEZ SANCHEZ,NA,NA,",,,",AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,CALLE,SICOMORO,CALLE,PINO DE LA SOLEDAD,5,2,false,false,9,2 HOMBRES,ND,0,0,N,N,false,"3,28",0,0,1,1,TRANSPORTE PUBLICO,TAXI 1183,0,7,,,0,,251,-102.24699147,21.92910049
201260806,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-13,7,0,0,22,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,AVENIDA,PASEO DE LA BIZNAGA,NA,NA,",,,",CALLE,CALIXTO SERNA VALDIVIA,ANDADOR,RECINTO NOPAL 109,CALLE,ISABEL JIMENEZ DIAZ,4,2,false,false,9,1 HOMBRE,ND,0,0,N,N,false,"28,36",220,220,1,1,TRANSPORTE PUBLICO,TAXI 3332,0,7,,,0,,252,-102.23546306,21.87414530
201262766,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-14,1,6,41,19,5,FRACCIONAMIENTO,AGUA ZARCA,175,CALLE,ELEUTERIO LOPEZ,NA,NA,"225,A,,",CALLE,JUAN PABLO II,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,CALLE,CAMINO REAL,7,7,false,true,1,2 HOMBRES,"""EL POLLO""",0,0,N,N,false,"3,28",500,500,1,1,TRANSPORTE PUBLICO,TAXI 322,0,7,,,0,,253,-102.34019989,21.95457783
201265386,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-14,1,0,0,23,2,COMUNIDAD,JILOTEPEC,100P,CARRETERA,126 LA DICHOSA JILOTEPEC,NA,NA,",,,",CARRETERA,25 RIVIER SAN MARCOS,CALLE,BENITO JUAREZ,CALLE,VI¥AS,7,7,false,true,1,1 HOMBRE DE LENTES,ND,0,0,N,N,false,28,0,0,1,1,TRANSPORTE PUBLICO,TAXI 859,0,7,,,0,,254,-102.10222793,22.05076893
201268847,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-15,2,0,0,23,1,FRACCIONAMIENTO,VILLA LOMA DORADA,500,CALLE,CELESTINO LOPEZ SANCHEZ,NA,NA,",,,",CALLE,VILLA AHUMADA,CALLE,VILLA CLARA,CALLE,CULTURA OTOMI,5,2,false,true,1,2 HOMBRES,ND,0,0,N,N,false,"3,28",500,3000,1,1,TRANSPORTE PUBLICO,TAXI 2931,0,7,,,0,,255,-102.24667895,21.92766398
201272849,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-17,4,4,48,26,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,AVENIDA,CULTURA NAZCA,NA,NA,",,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,CALLE,CULTURA NAZCA 104,CALLE,CULTURA TOTONACA,5,2,false,true,1,2 HOMBRES,ND,0,0,N,N,false,"3,28",8000,10400,1,1,TRANSPORTE PUBLICO,UBER,0,7,,,0,,256,-102.23750206,21.90852273
201223259,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-01,2,16,0,22,1,FRACCIONAMIENTO,VILLAS DEL RIO,698,CALLE,JOSE FEMAT GUTIERREZ,NA,NA,",,,",AVENIDA,VILLAS DEL RIO,CALLE,RIO YAQUI,CALLE,RIO BALSAS,5,2,false,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,600,1,1,TRANSPORTE PUBLICO,TAXI 1470,0,7,,,0,,257,-102.24257699,21.93862485
201283248,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-20,7,2,0,25,1,FRACCIONAMIENTO,LIBERTAD,695,CALLE,PAULINO N MARTI,NA,NA,",,,",CALLE,PUENTE DE CALDERON,CALLE,LOS NARANJOS,CALLE,GENERAL PANFILO NATERA,5,2,false,false,9,UNAS PERSONAS,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 2656,0,7,,,0,,258,-102.27869803,21.92991292
201277275,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-18,5,15,27,21,1,FRACCIONAMIENTO,PARRAS,789,CALLE,UVA,NA,NA,"136,,,",CALLE,VI¥EDO,AVENIDA,AGUASCALIENTES NORTE,CALLE,VID,5,2,true,false,9,1 MUJER,ND,0,0,N,N,false,36,0,50,1,1,TRANSPORTE PUBLICO,UBER,0,7,,,0,,259,-102.27972752,21.91340993
201288691,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-21,1,17,30,22,1,CONDOMINIO,OJOCALIENTE INEGI,740,CALLE,CIENEGUILLAS,NA,NA,",,,",AVENIDA,OJOCALIENTE,CALLE,LAS CUMBRES,CALLE,LOS CONOS,4,2,false,false,9,"1 HOMBRE, 4 MUJERES",ND,0,0,N,N,false,"28,36",1300,1300,1,1,TRANSPORTE PUBLICO,TAXI 3290,0,7,,,0,,260,-102.24900375,21.87674812
201241201,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-07,1,15,39,22,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,NA,NA,",,,",CALLE,ANTONIO DIAZ SOTO Y GAMA,CALLE,INGENIERO PASTOR ROUALX,AVENIDA,DOCTOR MARIANO AZUELA,2,4,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,85,1,4,TRANSPORTE PUBLICO,TAXI 16,0,7,,,0,,261,-102.30586804,21.85079338
201247880,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-09,3,22,48,24,1,COMUNIDAD,TANQUE EL TRIGO,40P,CARRETERA,68 NORIAS DE OJOCALIENTE LA LUZ,NA,NA,",,,",CARRETERA,155 NORIAS DE OJOCALIENTE EL TRIGO,CALLE,OJO DE TIGRE,N,N,4,2,true,false,9,UNAS PERSONAS,ND,0,0,N,N,false,36,0,0,1,2,TRANSPORTE PUBLICO,BOLT,0,7,,,0,,262,-102.18423916,21.89883886
201250986,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-10,4,23,52,24,1,SIN TIPO,AGENCIAS LAS HADAS,835,AVENIDA,HEROE DE NACOZARI NORTE,NA,NA,",,,",BOULEVARD,A ZACATECAS,AVENIDA,AGUASCALIENTES NORTE,AVENIDA,PASEO DE LA SOLIDARIDAD,5,2,true,false,9,1 HOMBRE,ND,1,0,N,N,false,36,0,0,1,4,TRANSPORTE PUBLICO,TAXI 3689,0,7,,,0,,263,-102.29191333,21.91258238
201300653,30419,ROBO TRANSPORTE PUBLICO,12,2020-12-25,5,0,19,25,1,COMUNIDAD,PE¥UELAS EL CIENEGAL,27P,CALLE,LAZARO CARDENAS,NA,NA,"307,,,",CALLE,16 DE SEPTIEMBRE,CALLE,EMILIANO ZAPATA,CALLE,BENITO JUAREZ,3,3,true,true,3,1 HOMBRE,ND,0,0,N,N,false,36,0,400,1,1,TRANSPORTE PUBLICO,TAXI 4116,0,7,,,0,,264,-102.27042704,21.72580584
201304820,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-26,6,4,46,26,1,COLONIA,DEL TRABAJO,477,CALLE,PRIMERA PRIVADA 67,NA,NA,",,,",CALLE,FRANCSICO GONZALEZ BOCANEGRA,CALLE,67,CALLE,SEGUNDA PRIVADA 67,4,2,true,false,9,UNAS PERSONAS,ND,0,0,N,N,false,"3,30.36",0,0,1,1,TRANSPORTE PUBLICO,TAXI 1790,0,7,,,0,,265,-102.27111790,21.88608699
201306722,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-26,6,18,24,22,1,COLONIA,BUENOS AIRES,720,CALLE,FERNANDO M HERNANDEZ,NA,NA,",,,",CALLE,OCEANIA,CALLE,PROFESOR EDMUNDO GAMEZ OROZCO,CALLE,ASIA,6,1,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 2778,0,7,,,0,,266,-102.30482706,21.89554445
201320212,30420,ROBO TRANSPORTE PUBLICO,12,2020-12-30,3,18,11,22,11,CONDOMINIO,SENDERO DE LOS QUETZALES,355P,BOULEVARD,VUELOS DEL QUETZAL,NA,NA,"212,,,",CALLE,LUZ DEL ALVBA,CARRETERA,65 LA GUAYANA,CIRCUITO,MANTO DE LOS EMPERADORES,7,7,true,false,9,1 HOMBRE,ND,0,0,N,N,false,36,0,0,1,1,TRANSPORTE PUBLICO,TAXI 3795,0,7,,,0,,267,-102.26393353,21.97921468
