FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,MOTOR,EDO_PLACAS,HECHOS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,FERIA,EXTORSION,OID
250411200,0,30463,ROBO DE MOTOCICLETA,3,03/03/2025,10,1,1,FRACCIONAMIENTO,LA FLORIDA I,443,443,CALLE,MICAELITA,NA,NA,"146,,,",CALLE,MARTIN PESCADOR,3,0,0,15,23:00-02:11,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3935,Falso,NA,VENTO,150CC,2022,NEGRO CON AMARILLO,57CNS1,3MUAHDBD5N1013145,ND,AGUASCALIENTES,VENTO 2022 NEGRO CON AMARILLO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/05770/03-25,Falso,,,,01/01/1900,0,0,-102.24357,21.9253384,0,Falso,141
250388893,0,30307,ROBO DE MOTOCICLETA,2,26/02/2025,9,3,1,COLONIA,GREMIAL,613,613,CALLE,GENERAL FRANCISCO VILLA,NA,NA,"514,,,",CALLE,DOCTOR GERONIMO DE LA CUEVA,1,3,30,26,03:30 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,20,13,0,Falso,NA,ITALIKA,ND,2016,GRIS,A6EJ1,3SCPFTEE1G1050497,ND,AGUASCALIENTES,ITALIKA 2016 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/05510/02-25,Falso,INDUSTRIAL,5,AGS,28/02/2025,5,1,-102.28788,21.892759,0,Falso,143
250426508,0,30463,ROBO DE MOTOCICLETA,3,05/03/2025,10,3,1,CONDOMINIO,NATURALEZA,386,386,ANDADOR,I,NA,NA,"75,,,",CALLE,JOSE CONTRERAS,3,0,0,19,07:00-08:33,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3941,Falso,NA,ITALIKA,ND,2024,ROSA,38CRN3,3SCK5ALB7R007358,ND,AGUASCALIENTES,ITALIKA ROSA,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/0966/03-25,Falso,,,,01/01/1900,0,0,-102.24855,21.9343358,0,Verdadero,146
250437340,0,30463,ROBO DE MOTOCICLETA,3,06/03/2025,10,4,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,153,AVENIDA,UNIVERSIDAD,NA,NA,",,,",AVENIDA,AGUASCALIENTES NORTE,6,0,0,23,20:23-20:43,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,FT150,2022,GRIS,65AJP3,ND,ND,AGUASCALIENTES,ITALIKA FT150 2022 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31249,21.9154034,0,Falso,147
250441338,0,30463,ROBO DE MOTOCICLETA,3,07/03/2025,10,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,MANUEL ZAVLA MADRIGAL,NA,NA,"105,,,",CALLE,FRANCISCO DE LA J HERRERA L,3,0,0,9,08:00-13:50,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,"1,23",1,3951,Falso,NA,HONDA,XR DOBLE PROPOSITO,2018,ROJO CON NEGRO,96DET2,3H1KD4175JD303608,ND,AGUASCALIENTES,HONDA XR DOBLE PROPOSITO 2018 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06245/03-25,Verdadero,VILLA MONTA¥A,5,AGS,08/03/2025,6,1,-102.26361,21.937267,0,Falso,149
250444072,0,30463,ROBO DE MOTOCICLETA,3,07/03/2025,10,5,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA REFUGIO DE AGUA ZARCA,NA,NA,"134,,,",CALLE,HACIENDA LA GUAYANA,4,0,0,23,20:20-20:33,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,FT150,2024,NEGRO CON GRIS,ND,ND,ND,ND,ITALIKA FT150 2024 NEGRO CON GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24711,21.8935163,0,Falso,150
250928282,0,30463,ROBO DE MOTOCICLETA,5,11/05/2025,19,7,1,CONDOMINIO,HACIENDA SAN MARCOS,635,635,CIRCUITO,LAS PILAS,NA,NA,"134,D,,",AVENIDA,HACIENDA SANTAORAL,5,0,0,10,06:00-21.20,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,KURAZAI,110CC,2014,NEGRO,ND,LB411P109EC010980,ND,ND,KURAZAI 110CC 2014 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26763,21.8064556,0,Falso,342
252173515,0,30463,ROBO DE MOTOCICLETA,11,08/11/2025,45,6,3,COLONIA,LA FRAGUA,812,812,AVENIDA,INSURGENTES,NA,NA,"113,,,",CALLE,LIBERTAD,7,0,0,20,11:40-12:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,0,NEGRO CON ROJO,ND,ND,ND,ND,ITALIKA NEGRO CON ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.67391,21.8747772,0,Falso,825
250447349,0,30463,ROBO DE MOTOCICLETA,3,08/03/2025,10,6,1,COLONIA,LAS FLORES,266,266,CALLE,LOS LAURELES,NA,NA,"106,,,",AVENIDA,LIENZO CHARRO,2,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3954,Falso,NA,ITALIKA,FT150,2015,NEGRO,XAD3P,3SCPFTEE9H1062043,ND,AGUASCALIENTES,ITALIKA FT150 2015 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06296/03-25,Falso,,,,01/01/1900,0,0,-102.30793,21.871447,0,Falso,152
250456093,0,30463,ROBO DE MOTOCICLETA,3,09/03/2025,10,7,1,CONJUNTO HABITACIONAL,VILLA TAURINA,390,390,CALLE,SILVERIO PEREZ,NA,17,",,D,",CALLE,MARIANO SALAS,5,0,0,6,05:00-06:37,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,FT150,2023,NEGRO CON VERDE,72CNG4,ND,ND,AGUASCALIENTES,ITALIKA FT150 2023 NEGRO CON VERDE,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,JESUS GOMEZ PORTUGAL,5,AGS,09/03/2025,7,1,-102.24804,21.8606078,0,Falso,153
250416720,0,30463,ROBO DE MOTOCICLETA,3,03/03/2025,10,1,6,BARRIO,PALO ALTO,1128,1128,CALLE,VICENTE GUERRERO,NA,NA,"31,,,",CALLE,INDEPENDENCIA SUR,7,20,23,23,08:23 p. m.,Falso,Falso,9,ninguna,"2 HOMBRES,JOVENES,1 COMO DE 22 A¥OS",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,250Z,2024,NEGRO,44CRL2,3SCK5FLD0R1040331,ND,AGUASCALIENTES,ITALIKA 250Z 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/PAB/00165/03-25,Falso,PROGRESO SUR,5,PA,03/03/2025,1,6,-102.27237,22.1432242,0,Falso,145
250465016,0,30463,ROBO DE MOTOCICLETA,3,10/03/2025,11,1,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,SIERRA DE TLAXCO,NA,NA,"206,B,,",CALLE,PICACHO ORIENTE,3,0,0,7,01:00-12:26,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3958,Falso,NA,ITALIKA,GTS150,2024,PLATA,63CPW4,3SCK2AER8R1016900,ND,AGUASCALIENTES,ITALIKA GTS150 2024 PLATA,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06475/03-25,Falso,,,,01/01/1900,0,0,-102.25762,21.9100004,0,Falso,156
250478456,0,30463,ROBO DE MOTOCICLETA,3,11/03/2025,11,2,1,CONDOMINIO,HACIENDA SAN MARCOS,635,635,CALLE,HACIENDA SANTORAL 125,NA,NA,"57,B,,",AVENIDA,HACIENDA SANTORAL,5,0,0,1,dias solo,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,HARDY 150,0,BLANCO,29MKD5,LZSK2AES1NF002426,ND,AGUASCALIENTES,ITALIKA HARDY150 BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.27391,21.8050786,0,Falso,166
250504903,0,30463,ROBO DE MOTOCICLETA,3,16/03/2025,11,7,5,FRACCIONAMIENTO,BELLA VISTA,901,901,AVENIDA,CONSTITUCION,NA,NA,",,,",CALLE,ALTAVISTA,7,3,10,26,03:10 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,BM250CC,2023,NEGRO,21CNK7,LZCK4FKK9PF015956,ND,AGUASCALIENTES,ITALIKA BM250CC 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35081,21.9679299,0,Falso,174
250473341,0,30463,ROBO DE MOTOCICLETA,3,10/03/2025,11,1,1,SUBDIVISION,BARRANCA DE GUADALUPE,361,361,CALLE,CADIZ,NA,NA,NA,BOULEVARD,SAN MARCOS,2,21,40,24,09:40 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,FT125,2025,ROJO,ND,3SCK29EM0S102470,ND,PERMISO,ITALIKA FT125 2025 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06614/03-25,Falso,,,,01/01/1900,0,0,-102.31658,21.8690505,0,Falso,162
251105729,0,30463,ROBO DE MOTOCICLETA,6,05/06/2025,23,4,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,249,249,CALLE,SILVANO BARBA GONZALEZ,NA,NA,"400,,,",CALLE,ANTONIO NAVA CASTILLO,5,0,0,5,00:00-05:17,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,250Z,2024,NEGRO,13ESP7,ND,ND,AGUASCALIENTES,ITALIKA 250Z 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/14432/06-25,Falso,,,,01/01/1900,0,0,-102.27514,21.8706121,0,Falso,414
250477465,0,30463,ROBO DE MOTOCICLETA,3,12/03/2025,11,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,CULTURA TEOTIHUACANA,NA,NA,"117,,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,3,0,0,16,20:15-10:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,20,13,0,Falso,NA,ITALIKA,ND,0,BLANCO,20CHT3,ND,ND,AGUASCALIENTES,ITALIKA BLANCO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.24424,21.9051472,0,Falso,165
251732789,0,30463,ROBO DE MOTOCICLETA,9,06/09/2025,36,6,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,249,249,CALLE,GENERAL PLUTARCO ELIAS CALLES,NA,NA,"201,,,",CALLE,CARITINO MALDONADO,5,0,0,16,21:00-07:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ST150,2024,NEGRO CON VERDE,03CRT7,LC162FMJ044251E4,ND,AGUASCALIENTES,ITALIKA ST150 2024 NEGRO CON VERDE,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/22582/09-25,Falso,,,,01/01/1900,0,0,-102.27283,21.8704868,0,Falso,647
252291728,0,30463,ROBO DE MOTOCICLETA,11,25/11/2025,48,2,1,FRACCIONAMIENTO,LAS VIÑAS,230,230,CIRCUITO,DE LA UVA,NA,NA,3061,CALLE,ALMARCIGOS,3,0,0,3,19:30-20:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,VENTO,TORNADO 250,2019,NEGRO CON ROJO,ND,ND,KD166FMM19318270,ND,VENTO TORNADO 250 2019 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.28235,21.8988127,0,Falso,868
250484900,0,30463,ROBO DE MOTOCICLETA,3,13/03/2025,11,4,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,ROSITA QUINTANA,NA,NA,"202,,,",AVENIDA,SIGLO XXI,2,14,38,21,02:38 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3973,Falso,NA,ITALIKA,ST125,2011,ROJO,XEY5W,3SCPSTDEOB1015749,ND,AGUASCALIENTES,ITALIKA ST125 2011 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06817/03-25,Falso,,,,01/01/1900,0,0,-102.30427,21.8454074,0,Falso,168
250505730,0,30463,ROBO DE MOTOCICLETA,3,16/03/2025,11,7,5,FRACCIONAMIENTO,AGUA ZARCA,1052,1052,PRIVADA,PARQUE,NA,NA,"214,B,,",CALLE,JUAN PABLO II,7,5,40,26,05:40 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,125Z,2020,AZUL MARINO,92CRX4,ND,ND,AGUASCALIENTES,ITALIKA 125Z 2020 AZUL MARINO,0,MOTO,Falso,PARADO,Verdadero,Falso,ND,Falso,AGUA ZARCA,5,US,16/03/2025,7,5,-102.34019,21.9550993,0,Falso,176
250492970,0,30463,ROBO DE MOTOCICLETA,3,14/03/2025,11,5,1,COLONIA,ALTAVISTA,234,234,CALLE,FRANCISCO SARABIA,NA,NA,"310,,,",CALLE,CARLOS SAGREDO,6,15,30,22,03:30 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3981,Falso,NA,ITALIKA,250Z,2023,NEGRO,54ESG7,3SCK5FLD8R1015290,ND,AGUASCALIENTES,ITALIKA 250Z 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06963/03-25,Falso,,,,01/01/1900,0,0,-102.30578,21.8934493,0,Falso,169
74630061,0,30463,ROBO DE MOTOCICLETA,3,03/03/2025,10,1,7,FRACCIONAMIENTO,LA ESTANCIA DE CHORA,1172,1172,AVENIDA,CAXCAN,NA,NA,"207,,,",CALLE,OCTLI,7,1,49,25,01:49 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,ND,2024,NEGRO,ND,3SK4FKK0R1021040,ND,ND,ITALIKA 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.30927,22.2335064,0,Falso,157
74630062,0,30463,ROBO DE MOTOCICLETA,3,05/03/2025,10,3,7,FRACCIONAMIENTO,JOSE LUIS MACIAS,1155,1155,CALLE,DOLORES HIDALGO,NA,NA,"318,,,",CALLE,HEROICO COLEGIO MILITAR,7,21,11,23,09:11 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DM200,0,AMARILLO,39AKE6,ND,ND,AGUASCALIENTES,ITALIKA DM200 AMARILLO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31784,22.2328989,0,Falso,158
74630063,0,30463,ROBO DE MOTOCICLETA,3,08/03/2025,10,6,7,FRACCIONAMIENTO,SOLIDARIDAD,1201,1201,CALLE,PEDRO GUERRERO LUCIO,NA,NA,"607,,,",CALLE,INGENIERO MIGUEL ANGEL BARBERENA VEGA,7,22,14,24,10:14 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,HONDA,ND,2015,ROJO,ND,ND,ND,ND,HONDA 2015 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.3273,22.2226039,0,Falso,159
74630064,0,30463,ROBO DE MOTOCICLETA,3,09/03/2025,10,7,7,RURAL,MAR NEGRO,1199,1199,CALLE,NI¥OS HEROES,NA,NA,",,,",CALLE,NINGUNO,7,21,43,24,09:43 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,DM200,2021,AMARILLO,ND,3SCK4EKHXM1037723,ND,ND,ITALIKA DM200 2021 AMARILLO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26093,22.237306,0,Falso,160
250496863,0,30463,ROBO DE MOTOCICLETA,3,15/03/2025,11,6,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,DESIDERIO MACIAS SILVA,NA,NA,"208,,,",CALLE,JOSE TRINIDAD VELA SALAS,4,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3983,Falso,NA,ITALIKA,250Z,2024,NEGRO CON AMARILLO,81CRK3,3SCK5FLD1R1037857,ND,AGUASCALIENTES,ITALIKA 250Z 2024 NEGRO CON AMARILL,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06976/03-25,Falso,,,,01/01/1900,0,0,-102.23998,21.8712652,0,Falso,170
250497596,0,30463,ROBO DE MOTOCICLETA,3,15/03/2025,11,6,1,FRACCIONAMIENTO,VALLE DEL BICENTENARIO,464,464,CALLE,RIBERA PAPAGAYO,NA,NA,"105,C,,",CALLE,RIBERA MEZCALAPA,4,2,0,25,02:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125CC,0,NEGRO,ND,3SCK29EL4R1018959,ND,ND,ITALIKA 125CC NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06994/03-25,Falso,,,,01/01/1900,0,0,-102.22776,21.8743978,0,Falso,171
250502630,0,30463,ROBO DE MOTOCICLETA,3,15/03/2025,11,6,1,FRACCIONAMIENTO,SANTA MARGARITA,411,411,CALLE,FERNANDEZ DE PROA¥O,NA,NA,"123,,,",CALLE,,3,0,0,24,22:30-23:17,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,HONDA,150CC,2015,GRIS,A1HU3,ND,ND,AGUASCALIENTES,HONDA 150CC 2015 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.26054,21.9237106,0,Falso,172
250496567,0,30414,ROBO DE MOTOCICLETA,3,15/03/2025,11,6,5,FRACCIONAMIENTO,LA TROJE,924,924,CALLE,FELIPE GAYTAN REINA,NA,NA,"103,,,",AVENIDA,CONSTITUCION,7,4,15,26,04:15 a. m.,Falso,Falso,9,ninguna,"2 HOMBRES,VISTEN SUDADERA NEGRA,PANTALON AZUL DE MEZCLILLA",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,150CC,0,ROJO,70ERY7,3SCK2AENXS1018831,ND,AGUASCALIENTES,ITALIKA 150CC ROJO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.35033,21.9709068,0,Falso,185
250769443,0,30463,ROBO DE MOTOCICLETA,4,21/04/2025,17,1,1,FRACCIONAMIENTO,LOMAS DE VISTABELLA,339,339,CALLE,VISTA DEL ATARDECER,NA,NA,"145,,,",CALLE,VISTA DE LA MONTAÑA,5,0,0,5,00:00-04:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Verdadero,1,1,0,Falso,NA,ITALIKA,FT125,2024,NEGRO,70CRJ1,ND,ND,AGUASCALIENTES,ITALIKA FT125 2024 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,LOMAS DEL AJEDREZ,5,AGS,21/04/2025,1,1,-102.25989,21.8439653,0,Falso,288
250505315,0,30463,ROBO DE MOTOCICLETA,3,16/03/2025,11,7,1,CONDOMINIO HORIZONTAL,LA HOJARASCA,431,431,CIRCUITO,DE LOS ENCINOS,NA,K,"4,,,",BOULEVARD,GUADALUPANO,3,4,20,26,04:20 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,250CC,2025,NEGRO,72ESB8,ND,ND,AGUASCALIENTES,ITALIKA 250CC 2025 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.25053,21.9123525,0,Falso,175
250506006,0,30463,ROBO DE MOTOCICLETA,3,16/03/2025,11,7,1,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL SIGLO XXI,599,599,PROLONGACION,MAHATMA GANDHI,NA,NA,",,,",CARRETERA,LOS ARELLANO,2,0,0,16,19:00-07:23,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,125Z,2025,GRIS,41ESC4,ND,ND,AGUASCALIENTES,ITALIKA 125Z 2025 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/07050/03-25,Falso,,,,01/01/1900,0,0,-102.28844,21.7986368,0,Falso,177
250506385,0,30463,ROBO DE MOTOCICLETA,3,16/03/2025,11,7,1,COLONIA,GREMIAL,613,613,AVENIDA,HEROE DE NACOZARI NORTE,NA,NA,"1105,,,",CALLE,JESUS R MACIAS,6,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3986,Falso,NA,ITALIKA,FT150,2022,AMARILLO CON NEGRO,78CRN3,3SCK2AET6N1064546,ND,AGUASCALIENTES,ITALIKA FT150 2022 AMARILLO CON NEG,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/07053/03-25,Falso,,,,01/01/1900,0,0,-102.28541,21.8931373,0,Falso,178
250521130,0,30463,ROBO DE MOTOCICLETA,3,17/03/2025,12,1,1,COLONIA,OBRAJE,518,518,CALLE,EPIFANIO DE LA SILVA,NA,NA,",,,",CALLE,CORONEL VALENTE ARTEAGA,1,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,VENTO,170CC,2025,GRIS,ND,ND,ND,ND,VENTO 170CC 2025 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.29648,21.8713052,0,Falso,181
250490036,0,30414,ROBO DE MOTOCICLETA,3,14/03/2025,11,5,1,FRACCIONAMIENTO,LA FLORIDA II,444,444,CALLE,PASEO DELCAMPO,NA,NA,",,,",CALLE,PASEO DE LOS TREBOLES,3,10,0,20,10:00 a. m.,Verdadero,Falso,9,ninguna,"1 HOMBRE,VISTE PANTALON DE MEZCLILLA,PLAYERA AZUL Y LA BOCATAPADACON UN PA¥O NEGRO Y LENTES DE AUMENTO",ND,H,H,8,0,N,N,0,0,Falso,0,N,N,Falso,1,1,0,Falso,NA,ITALIKA,FT150,2019,ROJO,A5JK2,3SCPFTEE2J1103666,ND,AGUASCALIENTES,ITALIKA FT150 2019 ROJO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/06912/03-25,Verdadero,,,,01/01/1900,0,0,-102.24153,21.9274458,0,Falso,184
250527554,0,30463,ROBO DE MOTOCICLETA,3,19/03/2025,12,3,1,FRACCIONAMIENTO,SANTA ELENA,261,261,CALLE,MEDELLIN,NA,NA,"120,,,",CALLE,REPUBLICA DEL SALVADOR,2,0,0,16,23:00-06:40,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,Falso,"1,23",1,3996,Falso,NA,VENTO,ND,2023,NEGRO,46CNA5,3MUADDBD8P1022971,ND,AGUASCALIENTES,VENTO 2023 NEGRO,0,MOTO,Falso,PARADO,Falso,Falso,CI/AGS/07354/03-25,Falso,,,,01/01/1900,0,0,-102.30473,21.8695823,0,Falso,186
250530746,0,30462,ROBO DE MOTOCICLETA,3,19/03/2025,12,3,1,FRACCIONAMIENTO,HACIENDA NUEVA,27,27,PRIVADA,PRIMERA PRIVADA ROSAS GUADALUPANAS,NA,NA,"111,,,",CALLE,ROSAS GUADALUPANAS,6,0,0,22,15:30-18:59,Falso,Verdadero,4,fuego,"2 HOMBRES,SE IDENTIFICARON COMO ""CJNG"",EL CHOFER VISTE CAMISA ROJA,PANTALON DE MEZCLILLA,CACHUCHA BLANCA",ND,H,H,8,0,N,N,0,0,Falso,0,"CAMIONETA,PATRULLA","CABINA Y MEDIA BLANCO,PATRULLA",Falso,1,1,0,Falso,NA,VELOCI,ND,2024,GRIS,40CRH1,3VMA2F330R2215235,ND,AGUASCALIENTES,VELOCI 2024 GRIS,0,MOTO,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35756,21.9066726,0,Falso,188
