FOLIO,ID_INC,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,INCIDENTE,LONG,LAT
190456735,30421,4,2019-04-21,7,13,17,0,1,COLONIA,HEROES (DELEGACION CENTRO),522,CALLE,FERNANDO MONTES DE OCA,NA,",,,",AVENIDA,MANUEL GOMEZ MORIN,CALLE,FRANCISCO MARQUEZ,CALLE,FRANCISCO MARQUEZ,4,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,BICICLETA,BICICLETA MONTA¥A COLOR NARANJA,false,28,350,350,1,1,41,701,Robo a persona,-102.27778821,21.88056693
190463042,30421,4,2019-04-23,2,3,36,0,1,COLONIA,ZONA CENTRO,906,CALLE,5 DE MAYO,NA,",,,",CALLE,JARDIN DE ZARAGOZA,CALLE,GENERAL IGNACIO ZARAGOZA,CALLE,GENERAL JOSE MARIA ARTEAGA,1,false,true,1,NA,NA,0,NA,0,4 HOMBRES,N,0,0,false,N,N,false,"3,28",100,100,1,1,2,702,Robo a persona,-102.29515872,21.88988599
190463311,30421,4,2019-04-22,1,33,59,0,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,AVENIDA,CULTURA NAZCA,NA,",,,",CALLE,CULTURA MAYA,CALLE,CULTURA NAZCA 407,CALLE,CARACHOL,5,false,true,3,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,703,Robo a persona,-102.24186600,21.91266787
190465768,30421,4,2019-04-23,2,21,30,0,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,AVENIDA,CULTURA MAYA,NA,",,,",CALLE,CULTURA TOLTECA,CALLE,CULTURA ZAPOTECA,CALLE,CULTURA AZTECA,5,false,true,8,NA,NA,0,NA,0,N,N,0,0,false,N,N,false,3,0,3000,1,1,1,704,Robo a persona,-102.24341854,21.90641765
190469499,30421,4,2019-04-24,3,22,35,0,5,FRACCIONAMIENTO,AYUNTAMIENTO,223,CALLE,MATAMOROS,NA,",,,",CALLE,LAZARO CARDENAS,CALLE,CONSTITUCION,CALLE,IGNACIO ALLENDE,7,false,true,1,NA,NA,0,NA,0,3 HOMBRES,LOS MAL HECHOS,0,0,false,N,N,false,14,0,0,1,1,1,705,Robo a persona,-102.34990522,21.96427373
190469626,30421,4,2019-04-24,3,21,19,0,6,BARRIO,CARBONERAS,93,CALLE,EDMUNDO GAMEZ OROZCO SUR,NA,",,,",CALLE,REFORMA,CALLE,20 DE NOVIEMBRE,CALLE,INDEPEDENCIA SUR,7,false,true,1,NA,NA,0,NA,0,VARIOS HOMBRES,N,0,0,false,N,N,false,3,0,7000,1,1,1,706,Robo a persona,-102.27212331,22.14805255
190470044,30421,4,2019-04-25,4,2,18,0,1,FRACCIONAMIENTO,PILAR BLANCO,981,ANDADOR,PASEO DEL QUETZAL,NA,",,,",BOULEVARD,AGUILA,ANDADOR,PASEO DEL QUETZAL,ANDADOR,DE LA GARCETA,2,false,true,3,NA,NA,0,NA,0,2 HOMBRES,EL SOLDADO,0,0,false,N,N,false,3,0,0,1,1,2,707,Robo a persona,-102.29969547,21.84957232
190473767,30421,4,2019-04-26,5,5,15,0,1,FRACCIONAMIENTO,LA ESTRELLA,483,CALLE,CAN MAYOR,NA,",,,",CALLE,TAURO,CALLE,ALFA,CALLE,LIBRA,5,false,true,1,NA,NA,0,NA,0,N,N,0,0,false,N,N,false,3,0,4000,1,1,2,708,Robo a persona,-102.27709565,21.90259688
190437949,30421,4,2019-04-26,5,6,15,0,1,COLONIA,LA SOLEDAD,729,CALLE,TONALA,NA,",,,",BOULEVARD,ABELARDO RODRIGUEZ,CALLE,YAHUALICA,CALLE,TLAQUEPAQUE,6,false,true,3,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"3,29",0,10000,1,1,1,709,Robo a persona,-102.33596151,21.88286781
190474523,30421,4,2019-04-26,5,12,14,0,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ (DELEGACION CENTRO),610,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,NA,",,,",CALLE,JAIME NUNO,CALLE,OLIVOS,CALLE,ADOLFO LOPEZ MATEOS,3,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,39,0,0,1,1,2,710,Robo a persona,-102.27478475,21.87822566
190475001,30421,4,2019-04-26,5,14,32,0,1,OTRO,AGROPECUARIO,763,BOULEVARD,A ZACATECAS,NA,",,,",CALLE,TEPEZALA,CALLE,COMERCIO,CALLE,CEREALES,6,false,true,4,DEPOSITO,BANORTE,0,AGROPECUARIO,0,1 HOMBRE Y 1 MUJER,N,0,0,false,COCHE,NISSAN MARCH COLOR AZUL PLACAS ADY113B,false,28,0,0,1,1,1,711,Robo a persona,-102.29244941,21.91251535
190477254,30421,4,2019-04-27,6,4,32,0,1,COLONIA,BUENOS AIRES (DELEGACION POCITOS),805,AVENIDA,UNIVERSIDAD,NA,",,,",CALLE,ASIA,CALLE,SAN ANTONIO,CALLE,FRANCISCO B MARTINEZ,6,false,true,3,NA,NA,0,NA,0,4 HOMBRES,N,0,1,false,N,N,false,3,0,15000,1,1,1,712,Robo a persona,-102.30561183,21.89879909
190477530,30421,4,2019-04-27,6,7,23,0,9,COMUNIDAD,CARBONERAS,262-P,CALLE,16 DE SEPTIEMBRE,NA,",,,",CALLE,FRANCISCO I MADERO,CALLE,5 DE MAYO,CALLE,EMILIANO ZAPATA,7,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,"3,14,28,29",2000,2000,1,1,1,713,Robo a persona,-102.24608240,22.18233968
190479337,30421,4,2019-04-27,6,20,49,0,1,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,POLIDUCTO,NA,",,,",CALLE,SANTA RITA,CALLE,SANTA ELENA,CALLE,SANTA CECILIA,5,false,true,3,NA,NA,0,NA,0,N,LOS PELONES,1,0,false,N,N,true,3,0,0,1,1,4,714,Robo a persona,-102.25000692,21.90807600
190482871,30421,4,2019-04-28,7,21,20,0,1,FRACCIONAMIENTO,MISION DE SANTA LUCIA,586,CALLE,MISION DE SAN MARGARITO FLORES GARCIA,NA,",,,",CALLE,MISION DE SAN MATEO CORREA MAGALLANES,CALLE,MISION DE SAN CRISTOBAL DE MAGALLANES JARA,CALLE,MISION DE SANTA LUCIA,3,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,28,0,10000,1,1,1,715,Robo a persona,-102.27308051,21.84755680
190483123,30421,4,2019-04-28,7,23,12,0,1,FRACCIONAMIENTO,PERIODISTAS,404,AVENIDA,POLIDUCTO,NA,",,,",CALLE,LINOTIPISTAS,AVENIDA,MARIANO HIDALGO,CALLE,EDITORIALISTAS,3,false,true,1,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,0,1,1,2,716,Robo a persona,-102.25312479,21.85027462
190483183,30421,4,2019-04-28,7,23,27,0,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,CULTURA PAME,NA,",,,",CALLE,LOMA DEL CARDENAL,CALLE,CULTURA YUMANA,CALLE,LOMAS DEL CARDENAL 403,5,false,true,4,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,15,0,0,1,1,1,717,Robo a persona,-102.23799070,21.91138546
190483954,30421,4,2019-04-29,1,5,30,0,3,COMUNIDAD,LA LABOR,129-P,CARRETERA,38,NA,",,,",N,N,N,N,N,N,7,false,true,3,NA,NA,0,NA,0,3 PERSONAS,N,0,0,false,N,N,false,"3,28",5000,5000,1,1,2,718,Robo a persona,-102.70223593,21.97008767
190484168,30421,4,2019-04-29,1,7,54,0,5,COLONIA,CHICAHUALES I,155,CALLE,ROGELIO GALINDO,NA,",,,",CALLE,SANTIAGO APOSTOL,CALLE,ROMAN LOERA,CALLE,JOSE ACEVES,7,false,true,3,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,1000,1,1,1,719,Robo a persona,-102.35044799,21.94847315
190488811,30421,4,2019-04-30,2,14,8,0,1,FRACCIONAMIENTO,LA FUNDICION,681,CALLE,PEDRO GARCIA ROJAS,NA,1609,CALLE,ESTA¥O,CALLE,PLATA,AVENIDA,FUNDICION,6,false,true,3,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,3,0,0,1,1,6,720,Robo a persona,-102.31628594,21.90020117
190489794,30421,4,2019-04-30,2,17,49,0,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,PRIVADA,SIERRA XILITA,NA,"112,,,",CALLE,SIERRA TARAHUMARA,CALLE,SIERRA DE TEPEHUANES,CALLE,SIERRA TARAHUMARA,5,false,true,1,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,"3,26,28",400,3900,1,1,2,721,Robo a persona,-102.25873304,21.91005336
190489829,30421,4,2019-04-30,2,18,21,0,1,COLONIA,LA CRUZ,567,AVENIDA,MARIANO ESCOBEDO,NA,",,,",CALLE,GUAYMAS,CALLE,BAHIA DE KINO,CALLE,BAHIA DE KINO,3,false,true,1,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,31,0,0,1,1,2,722,Robo a persona,-102.27464333,21.86353525
190492716,30421,5,2019-05-01,3,13,46,0,1,FRACCIONAMIENTO,LAS CUMBRES,441,CALLE,CUATRO MILPAS,NA,",,,",CALLE,REFUGIO MIRANDA,CALLE,EL PICACHO,CALLE,BERNA,5,false,true,2,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,3,0,15000,1,1,1,723,Robo a persona,-102.26565614,21.90980066
190493429,30421,5,2019-05-01,3,18,21,0,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,PEDRO ASCENCIO,NA,",,,",AVENIDA,HEROE INMORTAL,CALLE,30 DE JULIO,CALLE,CONGRESO DE CHILPANCINGO,3,false,true,4,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,"28,38",500,500,1,1,1,724,Robo a persona,-102.26909631,21.85325960
190494563,30421,5,2019-05-02,4,0,42,0,1,COLONIA,FRANCISCO GUEL JIMENEZ,526,AVENIDA,CONVENCION DE 1914 ORIENTE,NA,",,,",CALLE,ALFREDO LEWIS,AVENIDA,MANUEL GOMEZ MORIN,CALLE,FLORENCIA,4,false,true,7,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,"12,28,29,31",500,500,1,1,1,725,Robo a persona,-102.28502374,21.90268241
190497741,30421,5,2019-05-02,4,21,2,0,1,UNIDAD HABITACIONAL,POTRERO DEL OESTE,1098,AVENIDA,FAISAN,NA,",,,",AVENIDA,SIGLO XXI,ANDADOR,AVE DEL PARAISO,ANDADOR,TEJADOS,2,false,true,"1,3",NA,NA,0,NA,0,4 HOMBRES,ASPECTO CHOLO,0,0,false,N,N,false,3,0,11000,1,1,1,726,Robo a persona,-102.29727878,21.84511667
190497909,30421,5,2019-05-02,4,22,10,0,1,FRACCIONAMIENTO,ESPA¥A,1052,AVENIDA,DE LOS MAESTROS,NA,",,,",AVENIDA,AGUASCALIENTES PONIENTE,CALLE,TOLEDO,CALLE,ESPA¥A,2,false,true,4,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,31,0,0,1,1,17,727,Robo a persona,-102.31377697,21.85964660
190498194,30421,5,2019-05-02,4,23,44,0,1,COLONIA,ZONA CENTRO,906,CALLE,GENERAL IGNACIO ZARAGOZA,NA,",,,",CALLE,MELCHOR OCAMPO 224,CALLE,GENERAL ALVARO OBREGON,CALLE,VASCO DE GAMA,1,false,true,8,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,12,0,0,1,1,1,728,Robo a persona,-102.29305967,21.88781128
190502304,30421,5,2019-05-04,4,1,21,0,3,SIN TIPO,ZONA CENTRO,275,CALLE,ARTICULO 115 DE LA CONSTITUCION,NA,",,,",CALLE,IGNACIO ALLENDE,CALLE,ARTICULO 115 DE LA CONSTITUCION,CALLE,20 DE NOVIEMBRE,7,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,28,0,0,1,1,1,729,Robo a persona,-102.71774611,21.84451960
190504560,30421,5,2019-05-04,6,18,53,0,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,846,BOULEVARD,LUIS DONALDO COLOSIO,NA,",,,",CALLE,MONTE BLANCO,CALLE,GENERAL IGNACIO ZARAGOZA,CALLE,COORDILLERA DE LOS ALPES NORTE,6,false,true,4,NA,NA,0,NA,0,2 HOMBRES,DE 25 A 30 A¥OS,0,0,false,COCHE,NISSAN SENTRA COLOR GRIS,false,15,0,450000,1,1,1,730,Robo a persona,-102.30170686,21.92487598
190505220,30421,5,2019-05-04,6,23,12,0,1,COLONIA,OJO DE AGUA (II),535,AVENIDA,CONVENCION DE 1914 SUR,NA,",,,",AVENIDA,MARIANO ESCOBEDO,AVENIDA,FERROCARRIL,CALLE,CEDAZO,3,false,true,1,NA,NA,0,NA,0,3 PERSONAS,N,0,0,false,N,N,false,14,0,0,1,1,1,731,Robo a persona,-102.27726544,21.86805390
190505933,30421,5,2019-05-05,7,3,38,0,1,BARRIO,SAN MARCOS,735,CALLE,RINCON,NA,",,,",CALLE,IGNACIO LOMAS,CALLE,TALAMANTES,CALLE,DOCTOR PEDRO DE ALBA,1,false,true,3,NA,NA,0,NA,0,2 HOMBRES 1 MUJER,ASPECTO FARRUCO,0,0,false,N,N,false,3,0,0,1,1,1,732,Robo a persona,-102.30739299,21.87976816
190506007,30421,5,2019-05-05,7,4,8,0,1,FRACCIONAMIENTO,VERSALLES II,1071,AVENIDA,DE LOS MAESTROS,NA,",,,",AVENIDA,AGUASCALIENTES SUR,CALLE,ENRIQUE C REBSAMEN,CALLE,GENERAL FORTUNATO MAYCOTTE,2,false,true,1,NA,NA,0,NA,0,VARIAS PERSONAS,N,0,0,false,N,N,false,"3,28",0,6000,1,1,1,733,Robo a persona,-102.31427964,21.85851338
190508724,30421,5,2019-05-05,7,22,0,0,1,SIN TIPO,PARQUE EL CEDAZO,539,AVENIDA,AGUASCALIENTES ORIENTE,NA,",,,",AVENIDA,MARIANO HIDALGO,AVENIDA,PASEO DE OJOCALIENTE,CALLE,CANCER,3,false,true,3,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,39,0,0,1,1,1,734,Robo a persona,-102.25410229,21.86959551
190508885,30421,5,2019-05-05,7,23,2,0,1,FRACCIONAMIENTO,MEXICO,1081,AVENIDA,AGUASCALIENTES SUR,NA,",,,",CALLE,COAHUILA,CALLE,CHIHUAHUA,CALLE,CASA BLANCA,3,false,true,3,NA,NA,0,NA,0,3 HOMBRES,N,3,0,false,N,N,false,39,0,0,1,1,4,735,Robo a persona,-102.27826635,21.86017281
190509347,30421,5,2019-05-06,1,2,46,0,1,COLONIA,OBRAJE,987,CALLE,IGNACIO T CHAVEZ,NA,",,,",CALLE,MARINAO MATAMOROS SUR,CALLE,GENERAL VICENTE GUERRERO SUR,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,1,false,true,8,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,39,0,0,1,1,57,736,Robo a persona,-102.29842265,21.87475369
190512264,30421,5,2019-05-06,1,22,39,0,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,NA,",,,",CALLE,INGENIERO CAMILO ARRIAGA,CALLE,DOCTOR FRANCISCO VAZQUEZ GOMEZ,CALLE,DE LA PAZ,2,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"26,28",1000,1000,1,1,1,737,Robo a persona,-102.31451454,21.85301508
190512593,30421,5,2019-05-07,2,22,39,0,1,BARRIO,DE GUADALUPE,910,CALLE,AZTECA,NA,",,,",CALLE,GENERAL EMILIANO ZAPATA,CALLE,RAFAEL GARCIA MACIAS,CALLE,J GUADALUPE POSADA,1,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,11000,1,1,2,738,Robo a persona,-102.30552369,21.88333345
190440411,30422,4,2019-04-17,7,10,36,0,1,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,1106,CALLE,LIMA,NA,",,,",AVENIDA,CONVENCION DE 1914 SUR,CALLE,REPUBLICA DE PERU,CALLE,REPUBLICA DE BELICE,2,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,COCHE,CHEVY COLOR ROJO Y UN VW JETTA COLOR GRIS,false,"3,28",500,500,1,1,2,739,Robo a persona,-102.30770185,21.86724477
190513643,30421,5,2019-05-07,7,11,45,0,1,DESARROLLO ESPECIAL,TRES CENTURIAS ESPECIAL,753,AVENIDA,MANUEL GOMEZ MORIN,NA,",,,",AVENIDA,CONVENCION NORTE DE 1914,AVENIDA,GABRIELA MISTRAL,CALLE,FLORENCIA,4,false,true,8,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,14,0,0,1,1,2,740,Robo a persona,-102.28468234,21.89761156
190514024,30421,5,2019-05-07,2,13,40,0,11,FRACCIONAMIENTO,LA RIBERA,350-P,AVENIDA,RIVERA DE CHAPALA,NA,",,,",CALLE,TUXCUECA,CALLE,IXTLAHUACAN,CALLE,COYOACAN,7,false,true,8,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,1000,1,1,3,741,Robo a persona,-102.25388734,21.95597008
190515515,30421,5,2019-05-07,2,20,13,0,1,FRACCIONAMIENTO,PILAR BLANCO,981,AVENIDA,FAISAN,NA,",,,",ANDADOR,AVE DEL PARAISO,ANDADOR,PASEO DEL JILGUERO,ANDADOR,DE LA PERDIZ,2,false,true,3,NA,NA,0,NA,0,ND,N,0,1,false,N,N,false,39,0,0,1,1,1,742,Robo a persona,-102.29727547,21.84607156
190441370,30422,4,2019-04-17,3,14,25,0,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,AVENIDA,CONVENCION DE 1914 ORIENTE,NA,",,,",AVENIDA,PASEO DE LA CRUZ,CALLE,HALEY,CALLE,VIA LACTEA,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,2,743,Robo a persona,-102.27069222,21.87335305
190441396,30422,4,2019-04-17,3,14,29,0,1,SIN TIPO,UNIDAD DEPORTIVA IV CENTENARIO,425,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,NA,",,,",AVENIDA,CONVENCION DE 1914 ORIENTE,AVENIDA,TECNOLOGICO,AVENIDA,ALAMEDA,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,CHOFER E TAXI,0,0,false,TAXI,TAXI 4099 COLOR BLANCO,false,3,0,4500,1,1,1,744,Robo a persona,-102.26764161,21.87791422
190441464,30422,4,2019-04-17,3,14,46,0,1,COLONIA,ZONA CENTRO,906,CALLE,LICENCIADO BENITO JUAREZ,NA,",,,",CALLE,GUZMAN,CALLE,UNION,CALLE,JOSE MARIA MORELOS Y PAVON,1,false,false,9,NA,NA,0,NA,0,1 MUJER,N,0,0,false,N,N,false,"28,29",4000,4000,1,1,1,745,Robo a persona,-102.29653843,21.88464717
190442116,30422,4,2019-04-17,3,17,33,0,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,587,CALLE,GENERAL PLUTARCO ELIAS CALLES,NA,",,,",AVENIDA,DE LAS PALMAS,CALLE,FELIPE ANGELES,CALLE,FELIPE ANGELES,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,14,0,0,1,1,1,746,Robo a persona,-102.27323339,21.87095290
190442737,30421,4,2019-04-17,3,20,33,0,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,AVENIDA,SIGLO XXI,NA,",,,",CALLE,EL GIGANTE,CALLE,EL PICACHO,CALLE,EL YUGO,5,false,true,1,NA,NA,0,NA,0,VARIAS PERSONAS,N,0,0,false,N,N,false,3,0,1500,1,1,2,747,Robo a persona,-102.25899682,21.90904549
190445028,30422,4,2019-04-18,4,13,55,0,1,BARRIO,EL ENCINO,1096,CALLE,PROFESORA VICENTA TRUJILLO,NA,"105,,,",CALLE,CRISTOBAL COLON,BOULEVARD,JOSE MARIA CHAVEZ,CALLE,PIMENTEL,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"28,29",0,0,1,1,1,748,Robo a persona,-102.29482331,21.87594454
190447635,30422,4,2019-04-19,5,1,44,0,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,CALLE,CULTURA NAZCA 106,NA,15,CALLE,CULTURA TOTONACA,AVENIDA,CULTURA NAZCA,CALLE,CULTURA PUREPECHA,5,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,39,0,0,1,1,2,749,Robo a persona,-102.23861424,21.90888062
190451333,30422,4,2019-04-20,6,19,2,0,1,COLONIA,ZONA CENTRO,906,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NA,",,,",CALLE,DOCTOR JESUS DIAZ DE LEON,CALLE,16 DE SEPTIEMBRE,CALLE,FRANCISCO G HORNEDO,1,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,39,0,0,1,1,6,750,Robo a persona,-102.29230123,21.87913878
190454527,30422,4,2019-04-20,6,5,2,0,5,COLONIA,EL CHAVE¥O,182,CALLE,A LA POSTA,NA,",,,",CALLE,N,CALLE,N,N,N,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,751,Robo a persona,-102.35717070,21.96488775
190455575,30422,4,2019-04-21,7,5,1,0,1,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,CUMBRE DE JUQUIILA,NA,",,,",CALLE,MARTIRES DEL RIO BLANCO,CALLE,SIERRA DE APATZINGAN,CALLE,CUMBRES DE TENANGO,5,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,10000,1,1,1,752,Robo a persona,-102.25260220,21.90773721
190455595,30422,4,2019-04-21,7,5,16,0,1,COLONIA,ZONA CENTRO,906,CALLE,NIETO,NA,",,,",CALLE,JOSE F ELIZONDO,CALLE,EDUARDO J CORREA,CALLE,RAYON,1,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,0,1,1,28,753,Robo a persona,-102.30155585,21.87863314
190455608,30422,4,2019-04-21,7,5,16,0,1,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVIERO DE LA FLORESTA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,CALLE,CAUDILLOS,CALLE,CASA BLANCA,3,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,N,N,false,"3,12,28,29",10,10,1,1,6,754,Robo a persona,-102.27775222,21.85950684
190455655,30421,4,2019-04-21,7,5,33,0,1,UNIDAD HABITACIONAL,IV CENTENARIO,1012,AVENIDA,HEROE DE NACOZARI SUR,NA,",,,",AVENIDA,PASEO DE LA CRUZ,CALLE,DELICIAS,PASAJE,ANTONIO DIAZ SOTO Y GAMA,3,false,true,1,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,"28,29",500,500,1,1,1,755,Robo a persona,-102.28162621,21.87315987
190458426,30422,4,2019-04-21,7,13,47,0,1,FRACCIONAMIENTO,SOLIDARIDAD I,431,CALLE,TRANSPORTES,NA,",,,",CALLE,URBANISMO,CALLE,FRATERNIDAD,CALLE,ELECTRICIDAD,4,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,"13,28,31",0,0,1,1,2,756,Robo a persona,-102.24438943,21.87159339
190458426,30422,4,2019-04-21,7,21,34,0,1,FRACCIONAMIENTO,MORELOS II,622,PROLONGACION,30 DE SEPTIEMBRE,NA,",,,",CALLE,SITIO DE CUAUTLA,CALLE,SOLDADO INSURGENTE,AVENIDA,HEROE INMORTAL,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,500,500,1,1,2,757,Robo a persona,-102.27113896,21.85559375
190458613,30421,4,2019-04-21,7,22,38,0,1,SIN TIPO,NORIAS DE OJOCALIENTE,353,CALLE,DIAMANTES,NA,",,,",N,N,N,N,N,N,4,false,true,1,NA,NA,0,NA,0,ND,N,0,1,false,N,N,false,"3,28,38",0,0,1,1,2,758,Robo a persona,-102.22265624,21.88516233
190459238,30422,4,2019-04-22,1,3,17,0,1,BARRIO,SAN MARCOS,735,CALLE,ANTONIO ARIAS BERNAL,NA,",,,",CALLE,JESUS F CONTRERAS,CALLE,TALAMANTES,CALLE,LICENCIADO TEODOSIO LARES,1,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,false,3,0,0,1,1,6,759,Robo a persona,-102.30383857,21.88019502
190465594,30422,4,2019-04-23,2,20,31,0,1,COLONIA,EL RIEGO,767,CALLE,PARRA,NA,",,,",AVENIDA,EL RIEGO,CALLE,N,CALLE,GARBANZO,4,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRA,false,3,0,4000,1,1,2,760,Robo a persona,-102.24840003,21.89332654
190466144,30422,4,2019-04-23,2,23,32,0,1,COLONIA,LA FE,912,CALLE,5 DE MAYO,NA,",,,",CALLE,MEXICO,CALLE,PLATEROS,CALLE,MEXICO,1,false,false,9,NA,NA,0,NA,0,4 HOMBRES,N,0,0,false,N,N,false,3,0,6000,1,1,2,761,Robo a persona,-102.29503531,21.89114011
190466186,30422,4,2019-04-23,2,23,54,0,1,CONDOMINIO,PRIMO VERDAD INEGI,591,AVENIDA,ARQUEROS,NA,",,,",AVENIDA,PERSEO,AVENIDA,CONVENCION DE 1914 ORIENTE,AVENIDA,CONVENCION DE 1914 ORIENTE,3,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,true,"26,28",3100,3100,1,1,1,762,Robo a persona,-102.27030022,21.86985933
190466412,30422,4,2019-04-24,3,1,9,0,1,FRACCIONAMIENTO,LIBERTAD,695,AVENIDA,CONSTITUCION,NA,",,,",CALLE,CUMBRE DE ACUTZINGO,CALLE,POZO DE LA PLATA,CALLE,GENERAL PANFILO NATERA,5,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,MOTOCICLETA,MOTOCICLETA,false,"3,29",0,5400,1,1,1,763,Robo a persona,-102.28351088,21.92922676
190467794,30421,4,2019-04-24,3,12,53,0,1,FRACCIONAMIENTO,COLINAS DE ORIENTE,460,AVENIDA,GOBERNANTES,NA,"710,,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,CALLE,JAPON,PROLONGACION,HIGUERA,4,false,true,1,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,false,3,0,0,1,1,1,764,Robo a persona,-102.26009112,21.90112998
