FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,HORARIO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,OID,LONG,LAT
210360585,30411,AUTOPARTES,4,2021-04-07,14,3,17,21,1,COLONIA,OJO DE AGUA,535,PRIVADA,SEGUNDA PROLONGACION DELICIAS,0,NA,",,,",PROLONGACION,DELICIAS,5,false,false,9,4 HOMBRES,ND,0,0,N,ND,23,3,0,1000,true,3,2,AUTOMOVIL,ND,ND,1,13,722,-102.27672490,21.86537205
210360626,30411,AUTOPARTES,4,2021-04-07,14,3,17,34,1,PARQUE,PARQUE RODOLFO LANDEROS GALLEGOS,1002,AVENIDA,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,SIGLO XXI,5,false,false,9,ND,ND,0,0,N,ND,22,"22,26,38",0,0,false,1,3,CAMIONETA,NISSAN,ND,1,2,723,-102.29168177,21.85347251
210361510,30411,AUTOPARTES,4,2021-04-07,14,3,21,27,1,INFONAVIT,INF MORELOS,616,CALLE,PALENQUE,0,NA,"116,,,",ANDADOR,TERCERA PLAZA PALENQUE,5,false,false,9,3 HOMBRES,ND,0,0,N,ND,23,37,0,0,false,5,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,724,-102.25593482,21.86402703
210362813,30411,AUTOPARTES,4,2021-04-08,14,4,3,16,1,FRACCIONAMIENTO,VNSA SAN MARCOS,435,CALLE,GASPAR DE LA FUENTE,0,NA,",,,",CALLE,CRISTOBAL DE TORRES,3,false,false,9,ND,ND,0,0,N,ND,26,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,1,725,-102.26054009,21.92636101
210363036,30403,CRISTALAZO,4,2021-04-08,14,4,5,59,5,FRACCIONAMIENTO,BUENAVISTA,198,CALLE,REES FISHER,0,NA,"425,,,",CALLE,MARGARITAS,7,true,false,9,3 HOMBRES,ND,0,0,N,ND,26,"27,38",0,0,false,4,1,CAMIONETA,CHRYSLER,PT CRUISER,1,13,726,-102.35732908,21.97178681
210349404,30411,AUTOPARTES,4,2021-04-05,14,1,0,17,2,COMUNIDAD,LAS AMARILLAS,81P,CALLE,CHABACANO,0,NA,"2,,,",CALLE,LOMAS DEL PEDREGAL,7,false,false,9,ND,ND,0,0,N,ND,4,3,0,3000,false,1,2,AUTOMOVIL,ND,ND,1,6,727,-102.01355520,22.04313741
210354831,30411,AUTOPARTES,4,2021-04-06,14,2,9,48,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA BOCANEGRA,0,NA,",,,",CALLE,CONVENCION MILITAR,2,true,false,9,1 HOMBRE,ND,0,0,N,ND,20,27,0,0,true,3,1,AUTOMOVIL,RENAULT,KANGOO,1,13,728,-102.32650228,21.85465815
210354370,30411,AUTOPARTES,4,2021-04-06,14,2,3,55,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR II,617,CALLE,LOMA MARFIL,0,NA,"124,,,",AVENIDA,DE LA ALIANZA,5,true,true,3,1 HOMBRE,GUILLERMO DIAZ SANTOYO,1,0,N,ND,26,24,0,0,true,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,4,729,-102.25828898,21.84869536
210381905,30403,CRISTALAZO,4,2021-04-12,15,1,5,55,5,COLONIA,SAN MIGUELITO,227,CALLE,SAN MIGUEL,0,NA,",,,",PRIVADA,CAJELLON SAN MIGUEL,7,false,false,9,ND,ND,0,0,N,N,26,41,0,0,false,4,4,CAMIONETA,PLYMOUTH,VOYAGER,1,1,730,-102.33370548,21.96032999
210384095,30411,AUTOPARTES,4,2021-04-12,15,1,18,8,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE CALVILLO,0,NA,"1509,,,",CALLE,CORONEL VALENTE ARTEAGA,2,false,false,9,1 HOMBRE,ND,0,0,N,N,22,22,0,0,false,1,2,CAMIONETA,FORD,EXPLORER SPORT TRAC,1,1,731,-102.32683764,21.85245833
210385095,30411,AUTOPARTES,4,2021-04-12,15,1,22,12,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL FORTUNATO MAYCOTTE,0,NA,",,,",CALLE,ABRAHAM GONZALEZ,2,true,false,9,1 HOMBRE,ND,0,0,N,N,24,25,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,2,732,-102.31395353,21.85135199
210388273,30411,AUTOPARTES,4,2021-04-13,15,2,17,22,1,BARRIO,DE GUADALUPE,910,CALLE,LARREATEGUI,0,NA,",,,",PRIVADA,LARREATEGUI,1,false,false,9,ND,ND,0,0,N,N,3,24,0,0,false,1,2,CAMIONETA,CHEVROLET,TAHOE,1,1,733,-102.30204135,21.88622630
210390390,30411,AUTOPARTES,4,2021-04-14,15,3,3,18,5,FRACCIONAMIENTO,EL MEZQUITAL,197,CALLE,YAQUE,0,NA,"103,,,",CALLE,SOLIDARIDAD,7,false,false,9,ND,ND,0,0,N,N,21,24,0,0,true,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,13,734,-102.35477000,21.96607000
210394378,30403,CRISTALAZO,4,2021-04-15,15,4,1,24,1,FRACCIONAMIENTO,EJIDO CUMBRES,403,PRIVADA,PRIMERA SERRADA DE SAN BERNARDINO,0,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,false,false,9,ND,ND,0,0,N,N,26,41,0,0,false,4,4,COMBI,ND,ND,1,1,735,-102.25621229,21.91027884
210396518,30411,AUTOPARTES,4,2021-04-15,15,4,17,34,1,CC,CC SANTA MONICA,1023,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,DE LOS MAESTROS,2,false,false,9,ND,ND,0,0,N,N,22,46,0,0,false,1,2,CAMION,ND,ND,1,13,736,-102.32330394,21.84182744
210397080,30411,AUTOPARTES,4,2021-04-15,15,4,20,17,5,FRACCIONAMIENTO,MIRAVALLE,179P,AVENIDA,DEL ROSARIO,0,NA,",,,",PRIVADA,RINCON,7,false,false,9,ND,ND,0,0,N,N,23,46,0,0,false,2,2,CAMIONETA,CHEVROLET,TORNADO,1,1,737,-102.31442138,21.97088765
210398558,30411,AUTOPARTES,4,2021-04-16,15,5,3,27,1,FRACCIONAMIENTO,VNSA GUADALUPE,402,CALLE,FELIPE DE URE+ï¿½ï¿½ï¿½ï¿½A,0,NA,",,,",CALLE,ROGELIO GALINDO DE LA TORRE,3,false,false,9,3 HOMBRES,ND,0,0,N,N,26,39,0,0,false,1,5,AUTOMOVIL,ND,ND,1,2,738,-102.25591108,21.92798316
210398714,30411,AUTOPARTES,4,2021-04-16,15,5,4,34,1,FRACCIONAMIENTO,PERIODISTAS,404,AVENIDA,MARIANO HIDALGO,0,NA,",,,",CALLE,EDITORES,5,false,false,9,ND,ND,0,0,N,N,26,24,0,0,false,1,2,CAMION,ND,ND,1,1,739,-102.24591109,21.85024019
210398820,30411,AUTOPARTES,4,2021-04-16,15,5,6,39,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,CAPITAN GUSTAVO GARMENDIA,0,NA,",,,",AVENIDA,DOCTOR MARIANO AZUELA,2,false,false,9,ND,ND,0,0,N,N,26,24,0,0,false,1,2,CAMION,ND,ND,1,13,740,-102.31206413,21.85294936
210399125,30411,AUTOPARTES,4,2021-04-16,15,5,9,5,1,FRACCIONAMIENTO,LOS LAURELES II,703,CALLE,LAUREL ORIENTE,0,NA,",,,",CALLE,DE LA DAMIANA,4,false,false,9,ND,ND,0,0,N,N,20,"22,26,27",0,3000,false,1,3,CAMIONETA,FORD,EXPLORER,1,1,741,-102.23813927,21.90355933
210391331,30411,AUTOPARTES,4,2021-04-14,15,3,11,59,1,COLONIA,COL SAN MARCOS,736,CALLE,22 DE OCTUBRE,0,NA,",,,",CALLE,NICOLAS RAMIREZ,6,false,false,9,ND,ND,0,0,N,N,20,46,0,0,false,1,2,CAMIONETA,VOLKSWAGEN,AMAROK,1,1,742,-102.31127000,21.87544900
210391134,30411,AUTOPARTES,4,2021-04-14,15,3,11,8,1,FRACCIONAMIENTO,MODELO,905,CALLE,DOCTOR PEDRO DE ALBA,0,NA,",,,",CALLE,NICOLAS RAMIREZ,6,true,false,9,1 HOMBRE,ND,0,0,CAMIONETA,WINNDSTAR,20,46,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,13,743,-102.30856198,21.87675933
210386143,30411,AUTOPARTES,4,2021-04-13,15,2,4,52,1,FRACCIONAMIENTO,VINSA SAN MARCOS,435,CALLE,ANDRES DE LA TORRE,0,NA,",,,",CALLE,CRISTOBAL DE TORRES,3,true,false,9,4 HOMBRE,ND,0,0,AUTOMOVIL,TAXI 1312 BLANCO,26,41,0,0,false,1,4,AUTOMOVIL,NISSAN,TSURU,1,1,744,-102.26018270,21.92640695
210380356,30411,AUTOPARTES,4,2021-04-11,14,7,21,33,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,AVENIDA,CULTURA MAYA,0,NA,",,,",CALLE,CULTURA MAYA 304,3,true,false,9,1 HOMBRE,ND,0,0,N,N,24,41,0,0,false,1,4,CAMION,ND,ND,1,1,745,-102.24315542,21.91007823
210373609,30411,AUTOPARTES,4,2021-04-10,14,6,15,53,1,COLONIA,ZONA CENTRO,906,CALLE,5 DE MAYO,0,NA,",,,",CALLE,SAN IGNACIO,1,false,false,9,ND,ND,0,0,N,N,1,"24,46",0,0,false,1,2,AUTOMOVIL,PONTIAC,GRAND AM,1,13,746,-102.29645862,21.88802963
210370891,30411,AUTOPARTES,4,2021-04-09,14,5,23,48,11,FRACCIONAMIENTO,PUERTECITO DE LA VIRGEN,306P,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,LAZARO CARDENAS NORTE,7,false,false,9,ND,ND,0,0,N,N,14,24,0,0,false,1,2,MOTOCICLETA,HONDA,ND,1,13,747,-102.26995008,21.96022940
210365120,30411,AUTOPARTES,4,2021-04-08,14,4,18,31,1,FRACCIONAMIENTO,LOMAS DEL GACHUPIN,724,CALLE,CELIDONIA,0,NA,",,,",CALLE,ZACATECANO,5,false,false,9,ND,ND,0,0,N,N,9,"22,23",0,0,false,1,2,AUTOMOVIL,ND,ND,1,13,748,-102.24476568,21.86211416
210366853,30411,AUTOPARTES,4,2021-04-09,14,5,2,24,4,FRACCIONAMIENTO,SOLEDAD DE ARRIBA,170P,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,MARCO ANTONIO BARRERA CRUZ,7,false,false,9,ND,ND,0,0,N,N,25,37,0,0,false,5,2,CAMION,ND,ND,1,6,749,-102.30676138,22.43121716
210368580,30411,AUTOPARTES,4,2021-04-09,14,5,14,52,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,95,CALLE,ESTEBAN AVILA,0,NA,",,,",CALLE,MAURO LOERA DONOSO,7,true,false,9,1 HOMBRE,ND,0,0,N,N,21,38,0,5000,true,2,1,CAMIONETA,ND,ND,1,6,750,-102.28839600,22.14381500
210369518,30403,CRISTALAZO,4,2021-04-09,14,5,18,41,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,LOS NEGRITOS,0,NA,",,,",CALLE,MONTOYA,4,false,false,9,ND,ND,0,0,N,N,10,39,0,0,false,4,5,CAMIONETA,CHEVROLET,SUBURBAN,1,6,751,-102.25657443,21.88894522
210391163,30403,CRISTALAZO,4,2021-04-14,15,3,11,17,1,FRACCIONAMIENTO,PRADOS DEL SUR,1100,CALLE,GERTRUDIS BOCANEGRA,0,NA,",,,",CALLE,NEVADO DE TOLUCA,2,false,false,9,ND,ND,0,0,N,N,1,39,0,0,false,4,5,AUTOMOVIL,NISSAN,TSURU,1,13,752,-102.29755000,21.85854000
210402761,30411,AUTOPARTES,4,2021-04-17,15,6,1,51,1,FRACCIONAMIENTO,VERSALLES II,1071,CALLE,BELISARIO DOMINGUEZ,0,NA,",,,",CALLE,BELISARIO DOMINGUEZ,2,false,false,9,ND,ND,0,0,N,N,20,6,0,18000,false,1,1,AUTOMOVIL,HONDA,ND,1,1,753,-102.30702321,21.85652968
210403025,30411,AUTOPARTES,4,2021-04-17,15,6,3,0,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,HERMANOS GALEANA,0,NA,",,,",CALLE,CAUDILLOS,5,true,false,9,1 HOMBRE,ND,0,0,N,ND,26,"26,27,22",0,0,false,1,2,CAMIONETA,FORD,WINDSTAR,1,2,754,-102.26490647,21.85815305
210403595,30403,CRISTALAZO,4,2021-04-17,15,6,8,35,1,FRACCIONAMIENTO,VICENTE GUERRERO,1108,CALLE,BENITO MONTOYA,0,NA,",,,",CALLE,AGUSTIN DE ITURBIDE,2,false,false,9,ND,ND,0,0,N,N,6,23,0,4000,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,755,-102.31486009,21.84607809
210403743,30411,AUTOPARTES,4,2021-04-17,15,6,9,32,3,COMUNIDAD,LA LABOR,129P,CALLE,RIO COLORADO,0,NA,",,,",CALLE,NINGUNO,7,false,false,9,ND,ND,0,0,N,N,16,"11,25",0,8000,false,1,2,CAMIONETA,ND,ND,1,1,756,-102.69719133,21.96181654
210404525,30411,AUTOPARTES,4,2021-04-17,15,6,13,22,5,COLONIA,LUIS DONALDO COLOSIO,201,CALLE,15 DE SEPTIEMBRE,0,NA,",,,",CALLE,CRISTOBAL COLON,7,true,false,9,2 HOMBRES,"EL BEBE, EL POMADAS",0,0,N,N,21,"22,23",0,3000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,757,-102.35192690,21.97033360
210409252,30403,CRISTALAZO,4,2021-04-18,15,7,11,36,5,COLONIA,LOS ARROYITOS,230,CALLE,JULIO CADENA,0,NA,",,,",CALLE,CALVARIO,7,false,false,9,ND,ND,0,0,N,N,20,"23,3",0,7000,false,4,3,CAMIONETA,CHEVROLET,VENTURE,1,1,758,-102.34070208,21.96597750
210409254,30411,AUTOPARTES,4,2021-04-18,15,7,11,37,1,FRACCIONAMIENTO,SANTA ANITA,482,CALLE,FRAY LUIS DE LEON,0,NA,",,,",CALLE,VICTOR HUGO,4,false,false,9,ND,ND,0,0,N,N,20,26,0,0,false,3,1,AUTOMOVIL,NISSAN,SEDAN,1,6,759,-102.27500900,21.89733900
210413235,30403,CRISTALAZO,4,2021-04-19,16,1,4,40,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,411,CALLE,SALVADOR DELGADO RAMIREZ,0,NA,"117,,,",CALLE,JOSE MANUEL RUIZ DE TEJADA Y OTAL,4,true,false,9,ND,ND,0,0,N,N,26,41,0,0,false,4,4,CAMIONETA,ND,ND,1,1,760,-102.24099393,21.86989633
210413509,30403,CRISTALAZO,4,2021-04-19,16,1,2,30,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,CALLE,DOLORES CASTRO,0,NA,"143,,,",CALLE,DE LA ALIANZA,5,false,false,9,ND,ND,0,0,N,N,25,"22,23",0,3000,false,4,2,AUTOMOVIL,FORD,MUSTANG,1,1,761,-102.24711319,21.84820266
210413852,30403,CRISTALAZO,4,2021-04-19,16,1,3,0,1,FRACCIONAMIENTO,VILLERIAS,491,CALLE,HACIENDA CHICHIMECO,0,NA,"354,,,",CALLE,VILLA DE COSIO,4,false,false,9,ND,ND,0,0,N,N,25,"22,24",0,0,false,4,2,AUTOMOVIL,NISSAN,SENTRA,1,1,762,-102.24524945,21.88573264
210414344,30411,AUTOPARTES,4,2021-04-19,16,1,13,2,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,CALLE,EL PICACHO,0,NA,",,,",AVENIDA,SIGLO XXI,3,true,false,9,1 HOMBRE,ND,0,0,BICICLETA,DESPINTADA,21,24,0,0,false,1,2,CAMIONETA,CHEVROLET,S10,1,6,763,-102.25952527,21.90944943
210414533,30411,AUTOPARTES,4,2021-04-19,16,1,0,0,1,FRACCIONAMIENTO,MODERNO,664,CALLE,PROLONGACION AQUILES ELORDUY,0,NA,",,,",CALLE,SOR JUANA INES DE LA CRUZ,6,false,false,9,ND,ND,0,0,N,N,21,"22,23",0,9000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,764,-102.31651527,21.88069783
210417565,30403,CRISTALAZO,4,2021-04-20,16,2,5,18,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,ANDADOR,RECINTO NOPAL 109,0,NA,",29,,",CALLE,ISABEL JIMENEZ DIAZ,4,false,false,9,ND,ND,0,0,N,N,26,41,0,0,false,4,4,AUTOMOVIL,ND,ND,1,6,765,-102.23622129,21.87351120
210417691,30411,AUTOPARTES,4,2021-04-20,16,2,0,0,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,411,AVENIDA,PROCERES DE LA ENSE+ï¿½ï¿½ï¿½ï¿½ANZA,0,NA,"1102,,,",CALLE,J JESUS AGUILERA PALOMINO,4,false,false,9,ND,ND,0,0,N,N,5,24,0,0,false,1,2,TRAILER,ND,ND,1,1,766,-102.23668110,21.87013128
210418814,30411,AUTOPARTES,4,2021-04-20,16,2,0,0,1,COLONIA,OBRAJE,987,CALLE,GALEANA SUR,0,NA,",,,",CALLE,IGNACIO T CHAVEZ,1,false,false,9,ND,ND,0,0,N,N,21,24,0,0,false,1,2,CAMIONETA,CHRYSLER,TOWN COUNTRY,1,1,767,-102.29643007,21.87572882
210418907,30411,AUTOPARTES,4,2021-04-20,16,2,6,30,1,FRACCIONAMIENTO,VNSA GUADALUPE,402,CALLE,CELIA MARIA MARTINEZ,0,NA,"303,,,",CALLE,FELIPE DE URE+ï¿½ï¿½ï¿½ï¿½A,3,false,false,9,ND,ND,0,0,N,N,19,24,0,0,false,1,2,CAMIONETA,NISSAN,FRONTIER,1,1,768,-102.25366738,21.93132787
210419788,30411,AUTOPARTES,4,2021-04-20,16,2,0,0,5,COLONIA,UNIDAD DEPORTIVA CIELO CLARO,222,AVENIDA,MIGUEL HIDALGO,0,NA,",,,",CALLE,CIELO AZUL,7,false,false,9,ND,ND,0,0,N,N,22,"22,28",2000,2000,false,1,2,AUTOMOVIL,CHEVROLET,CORSA,1,1,769,-102.34169298,21.95851204
210422198,30403,CRISTALAZO,4,2021-04-21,16,3,0,0,1,COMUNIDAD,EL CONEJAL,314P,CARRETERA,79 OJOCALIENTE EL CONEJAL,0,NA,",,,",CALLE,JILGUERO,4,false,false,9,ND,ND,0,0,N,N,27,41,0,0,false,4,4,CAMIONETA,NISSAN,PICK UP,1,1,770,-102.20839338,21.91402193
210422923,30411,AUTOPARTES,4,2021-04-21,16,3,0,0,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL JULIAN MEDINA,0,NA,",,,",CALLE,CAPITAN GUSTAVO GARMENDIA,2,false,false,9,ND,ND,0,0,N,N,21,24,0,0,false,1,2,CAMION,ND,ND,1,1,771,-102.31438629,21.84804356
210425015,30403,CRISTALAZO,4,2021-04-21,16,3,22,16,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,ABRAHAM GONZALEZ,0,NA,"2207,,,",CALLE,JUAN SARABIA,2,false,false,9,ND,ND,0,0,N,N,24,41,0,0,false,4,4,CAMIONETA,FORD,RANGER,1,1,772,-102.30278203,21.84821396
210424959,30403,CRISTALAZO,4,2021-04-21,16,3,21,57,1,FRACCIONAMIENTO,FIDEL VELAZQUEZ,766,PRIVADA,JARDINES DE VERSALLES,0,NA,"140,,,",AVENIDA,OJOCALIENTE,4,true,false,9,2 HOMBRES,ND,0,0,BICICLETA,ND,24,24,0,0,false,4,2,CAMIONETA,NISSAN,FRONTIER,1,1,773,-102.25818999,21.89206545
210425034,30411,AUTOPARTES,4,2021-04-21,16,3,0,0,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,478,CALLE,PARQUE VIA PONIENTE,0,NA,",,,",AVENIDA,SIGLO XIX,4,false,false,9,ND,ND,0,0,N,N,24,24,0,0,false,1,2,AUTOMOVIL,DODGE,NEON,1,1,774,-102.27055398,21.89385198
210425098,30411,AUTOPARTES,4,2021-04-21,16,3,0,0,5,COMUNIDAD,PASO BLANCO,185P,CALLE,NIï¿½OS HEROES,0,NA,",,,",CALLE,GARDENIAS,7,false,false,9,ND,ND,0,0,N,N,24,38,0,0,false,1,1,GRUA,ND,ND,1,1,775,-102.31781302,21.97588205
210425355,30403,CRISTALAZO,4,2021-04-21,16,3,0,0,1,COLONIA,COL SAN MARCOS,736,AVENIDA,CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,PUEBLITO,6,false,false,9,ND,ND,0,0,N,N,24,"6,26,28",500,50000,false,4,1,CAMIONETA,NISSAN,KICKS,1,1,776,-102.31217141,21.87905150
210427636,30411,AUTOPARTES,4,2021-04-22,16,4,16,13,1,COLONIA,LAS FLORES,1072,CALLE,VIOLETAS,0,NA,"116,,,",AVENIDA,IGNACIO T CHAVEZ,2,true,false,9,1 HOMBRE,ND,1,0,N,N,22,"12,26",0,0,true,1,1,AUTOMOVIL,PEUGEOT,307,1,4,777,-102.30712990,21.87161881
210436359,30411,AUTOPARTES,4,2021-04-24,16,6,15,46,1,FRACCIONAMIENTO,DEL VALLE 2A SECCION,939,CALLE,DINAMARCA,0,NA,"226,,,",CALLE,PRAGA,6,true,false,9,1 HOMBRE,ND,0,0,AUTOMOVIL,"SENTRA, VIDRIOS POLARIZADOS",22,23,0,6000,false,2,2,AUTOMOVIL,VOLKSWAGEN,SEDAN,1,1,778,-102.32194905,21.87691108
210434680,30411,AUTOPARTES,4,2021-04-24,16,6,0,0,5,SIN TIPO,CORRAL DE BARRANCOS,142,CALLE,15 DE MAYO,0,NA,"110,,,",CALLE,CAMINO REAL,7,false,false,9,ND,ND,0,0,N,N,19,24,0,0,false,1,2,CAMIONETA,CHEVROLET,PICK UP,1,1,779,-102.33053900,21.94514911
210438799,30403,CRISTALAZO,4,2021-04-25,16,7,1,16,1,FRACCIONAMIENTO,BONA GENS,527,CALLE,SARA,0,NA,"119,,,",CALLE,IZTACCIHUATL,5,true,false,9,1 HOMBRE,ND,0,0,N,N,25,26,0,0,false,4,1,AUTOMOVIL,ND,ND,1,6,780,-102.26817338,21.87672556
210441059,30411,AUTOPARTES,4,2021-04-25,16,7,0,0,1,FRACCIONAMIENTO,VILLA TERESA,790,CALLE,CAPUCHINAS,0,NA,"418,,,",CALLE,BENEDICTINOS,3,false,false,9,ND,ND,0,0,N,N,20,38,0,0,false,2,2,AUTOMOVIL,BMW,ND,1,1,781,-102.28374053,21.92033613
210442577,30403,CRISTALAZO,4,2021-04-25,16,7,0,0,11,DESARROLLO ESPECIAL,RESERVA DE CRECIMIENTO EJIDAL EL BARRANCO,5,CALLE,25 DE ABRIL,0,NA,",,,",CALLE,20 DE NOVIEMBRE,7,false,false,9,ND,ND,0,0,N,N,22,"3,28,26",2000,2000,false,4,1,CAMIONETA,FORD,PICK UP,1,1,782,-102.26397496,22.06479779
210443533,30403,CRISTALAZO,4,2021-04-25,16,7,0,0,1,FRACCIONAMIENTO,LA FLORIDA I,320PR,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,MARTIN PESCADOR,3,false,false,9,UNOS HOMBRES,ND,0,0,N,N,24,41,0,0,false,4,4,TAXI,ND,ND,1,1,783,-102.24078484,21.92470710
210448784,30403,CRISTALAZO,4,2021-04-26,17,1,0,0,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,ESFUERZO NACIONAL,0,NA,",,,",AVENIDA,POLIDUCTO,4,false,false,9,ND,ND,0,0,N,N,24,41,0,0,false,4,4,CAMIONETA,CHEVROLET,SUBURBAN,1,1,784,-102.24698955,21.89725267
210449603,30411,AUTOPARTES,4,2021-04-27,17,2,0,0,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,411,CALLE,JUVENTINO DE LA TORRE,0,NA,"205,,,",CALLE,ISABEL JIMENEZ DIAZ,4,false,false,9,ND,ND,0,0,N,N,26,11,0,0,false,1,2,CAMIONETA,NISSAN,ND,1,1,785,-102.23392819,21.86721942
210452025,30411,AUTOPARTES,4,2021-04-27,17,2,18,34,1,FRACCIONAMIENTO,LOMAS DE ORIENTE 1,453,CALLE,JUAN JOSE ARREOLA,0,NA,"943,,,",CALLE,SIERRA DE SAN BERNARDINO,3,true,false,9,MENORES DE 10 A+ï¿½ï¿½ï¿½ï¿½OS,ND,0,0,N,N,22,26,0,0,false,2,2,AUTOMOVIL,CHEVROLET,AVEO,1,14,786,-102.25485128,21.91361486
210452916,30403,CRISTALAZO,4,2021-04-27,17,2,21,38,1,FRACCIONAMIENTO,VILLA JARDIN I,1104,CALLE,FRAY ANTONIO DE SEGOVIA,0,NA,",,,",AVENIDA,MAHATMA GANDHI,2,true,false,9,2 HOMBRES,ND,0,0,BICICLETA,ND,24,26,0,0,false,4,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,787,-102.29551668,21.86111508
210454395,30403,CRISTALAZO,4,2021-04-28,17,3,8,38,1,FRACCIONAMIENTO,LAS HADAS,833,CALLE,AGLAYA,0,NA,",,,",BOULEVARD,A ZACATECAS,3,true,false,9,ND,ND,0,0,N,N,19,27,0,0,false,4,1,AUTOMOVIL,ND,ND,1,1,788,-102.29203646,21.90768181
210454783,30411,AUTOPARTES,4,2021-04-28,17,3,11,17,1,FRACCIONAMIENTO,FUNDADORES,623,AVENIDA,LUISA FERNANDEZ VILLA,0,NA,"1012,,,",PROLONGACION,MARIANO HIDALGO,5,true,false,9,1 HOMBRE,ND,1,0,N,N,20,24,0,0,false,1,2,AUTOMOVIL,DODGE,NEON,1,4,789,-102.24237171,21.85097728
210455496,30403,CRISTALAZO,4,2021-04-28,17,3,0,0,1,SIN TIPO,SECRETARIA DE OBRAS PUBLICAS DEL ESTADO,715,CALLE,IZTACCIHUATL,0,NA,"102,,,",CALLE,CITLALPETEC,5,false,false,9,1 HOMBRE,ND,0,0,N,N,21,"6,22,27,28",4000,4000,false,4,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,790,-102.26872240,21.87727946
210455756,30411,AUTOPARTES,4,2021-04-28,17,3,0,0,1,FRACCIONAMIENTO,FRACC RODOLFO LANDEROS GALLEGOS,459,CALLE,JOSEFINA SALDAMANDO,0,NA,"110,,,",CALLE,MARIA DEL CARMEN HERRERA R,4,false,false,9,ND,ND,0,0,N,N,21,26,0,0,false,1,1,CAMIONETA,ND,ND,1,1,791,-102.25030390,21.90258702
210455784,30411,AUTOPARTES,4,2021-04-28,17,3,0,0,1,FRACCIONAMIENTO,VISTAS DEL SUR,1101,CALLE,ANDRES SOLER,0,NA,",,,",CALLE,MARIO MORENO,2,false,false,9,ND,ND,0,0,N,N,21,24,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,792,-102.30664590,21.84293473
210458523,30403,CRISTALAZO,4,2021-04-29,17,4,0,0,5,COLONIA,ZONA CENTRO,192,CALLE,JULIO CADENA,0,NA,"304,,,",CALLE,SAN MIGUEL,7,false,false,9,ND,ND,0,0,N,N,19,22,0,3000,false,4,2,AUTOMOVIL,NISSAN,TSURU,1,1,793,-102.34240355,21.96261221
