FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,DESTAC_SEG,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,ARMA_1,ARMA_2,VIOLENCIA,CUENT_HAB,DINERO,CANTIDAD,BANCO,UBIC_BANC,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,MOCHILA,LLAVES,OTROS,TRANS_S_N,UBIC_TRANS,LESIONADO,TRASL_HOSP,FIL_SOSP,ALIAS_SOSP,VEH_SOSP,TIPO_VEH,MONTO,PROCESO,DETENIDO,CIERRE_PRE,OBJ_RECUP,PR_FERIA,OID,INCIDENTE,LONG,LAT
305084,OCTUBRE,2018-10-25,JUEVES,14,43,AGUASCALIENTES,URBANA,BARRIO,EL ENCINO,1096,CENTRO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,NA,0,NA,0,NA,LEONA VICARIO,DEL AGUILA,16 DE SEPTIEMBRE,FUEGO,NA,SI,RETIRO,1,200000,BANORTE,JOSE MARIA CHAVEZ,0,0,0,0,0,0,0,0,0,0,NO,BORDO VEHICULO,NO,N,2 SUJETOS UNO VISTE GORRA OSCURA CUBRE BOCA AZUL PANTALON MEZCLILLA,N,MOTOCICLETA COLOR NEGRO,MOTOCICLETA,200000,NO,0,1,NO,NO,1887,Robo a persona,-102.28939712,21.87653723
317752,NOVIEMBRE,2018-11-07,MIERCOLES,17,17,PABELLON DE ARTEAGA,URBANA,BARRIO,PALO ALTO,92,PA,CALLEJON,ANGOSTO,NA,0,NA,0,NA,ALVARO OBREGON,RIO SAN PEDRO,LICENCIADO BENITO JUAREZ,CONTUSA,NA,SI,NA,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,MIEMBRO DE LOS 22 RATEROS CONOCIDOS,N,N,0,NO,0,11,NO,NO,1888,Robo a persona,-102.26907724,22.14514413
317804,NOVIEMBRE,2018-11-07,MIERCOLES,6,24,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,MORELOS,CALLE,VIA LACTEA,NA,0,NA,0,NA,SAGITARIO,ANTARES,PEGASO,CONTUSA,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE PLAYERA BLANCA SHORT GRIS,N,N,N,1900,NO,0,1,NO,NO,1889,Robo a persona,-102.26748601,21.87158503
317960,NOVIEMBRE,2018-11-07,MIERCOLES,21,14,JESUS MARIA,RURAL,COMUNIDAD,MARAVILLAS,183-P,JM,CALLE,LAS FLORES,NA,0,NA,0,NA,12 DE DICIEMBRE,LOS ROMO,GUADALUPE,FUEGO,NA,SI,NA,1,100,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE DE NEGRO,N,N,N,3100,NO,0,1,NO,NO,1890,Robo a persona,-102.32878957,21.95365877
318107,NOVIEMBRE,2018-11-07,MIERCOLES,23,22,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS AMERICAS (DELEGACION CENTRO9,1114,INSURGENTES,CALLE,REPUBLICA DE BRASIL,NA,0,NA,0,NA,CONVENCION DE 1914 SUR,REPUBLICA DE PANAMA,REPUBLICA DE CHILE,NA,NA,NO,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 MENOR,N,N,N,0,NO,0,6,NO,NO,1891,Robo a persona,-102.29939693,21.86664197
318429,NOVIEMBRE,2018-11-08,JUEVES,12,13,JESUS MARIA,URBANA,COLONIA,BENIGNO CHAVEZ,148,JM,AVENIDA,MIGUEL HIDALGO,NA,0,NA,0,NA,CARMEN BRISEÑO,TEODORO OLIVARES,ELEUTERIO LOPEZ,NA,NA,NO,NA,1,2000,NA,NA,0,0,0,0,0,0,0,0,1,0,SI,TIANGUIS,NO,N,5 SUJETOS,N,N,N,2000,NO,0,1,NO,NO,1892,Robo a persona,-102.34150987,21.95777815
318567,NOVIEMBRE,2018-11-08,JUEVES,15,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,COLINAS DEL RIO,398,POCITOS,CALLE,RIO JORDAN,NA,142,NA,0,NA,AGUASCALIENTES PONIENTE,RIO  BRAVO,RIO DE LA PLATA,CONTUSA,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,N,MOTOCICLETA,MOTOCICLETA,0,NO,0,1,NO,NO,1893,Robo a persona,-102.31893505,21.89205817
318574,NOVIEMBRE,2018-11-08,JUEVES,15,3,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CIRCUNVALACION PONIENTE (DELEGACION POCITOS),808,POCITOS,CALLE,ABEDUL,NA,0,NA,0,NA,ROBLE,PALMA,EBANO,NA,NA,NO,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE CAMISA GRIS PANTALON NEGRO,N,BICICLETA,BICICLETA,0,NO,0,2,NO,NO,1894,Robo a persona,-102.30068488,21.90172789
319079,NOVIEMBRE,2018-11-08,JUEVES,23,42,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA LOMA DORADA,500,TERAN NORTE,CALLE,OLMEDA,NA,150,NA,0,NA,N,CULTURA OTOMI,GUAYABA,FUEGO,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,1,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,N,N,N,0,NO,0,1,NO,NO,1895,Robo a persona,-102.24552259,21.92476737
319127,NOVIEMBRE,2018-11-09,VIERNES,0,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EMILIANO ZAPATA,585,MORELOS,AVENIDA,MARIANO HIDALGO,NA,0,NA,0,NA,JOSE GONZALEZ CARRILLO,JOSE A TORRES,30 DE SEPTIEMBRE,ND,NA,SI,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,N,N,N,0,NO,0,4,NO,NO,1896,Robo a persona,-102.25587869,21.85158411
320042,NOVIEMBRE,2018-11-08,JUEVES,23,30,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOLIDARIDAD IV,584,MORELOS,AVENIDA,MARIANO HIDALGO,NA,0,NA,0,NA,CARLOS GARCIA DELGADO,POLIDUCTO,ISAAC DIAZ DE LEON,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,4 SUJETOS TODOS VISTEN DE NEGRO,N,N,N,2500,NO,0,2,NO,NO,1897,Robo a persona,-102.25375168,21.85032090
320224,NOVIEMBRE,2018-11-10,SABADO,3,25,RINCON DE ROMOS,URBANA,COLONIA,SANTA ANITA,61,RR,CALLE,MEXICO,NA,510,NA,0,NA,EMILIANO ZAPATA,FRANCISCO VILLA,PROFESOR ANSELMO CHAVEZ,CONTUSA,NA,SI,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,SI,VIA PUBLICA,NO,N,ND,N,N,N,0,NO,0,1,NO,NO,1898,Robo a persona,-102.31922734,22.22533957
320514,NOVIEMBRE,2018-11-10,SABADO,13,20,RINCON DE ROMOS,URBANA,COLONIA,INDEPENDENCIA,65,RR,CALLE,EMILIANO ZAPATA,NA,0,NA,0,NA,5 DE MAYO,16 DE SEPTIEMBRE,UNIVERSIDAD,NA,NA,NO,NA,1,600,NA,NA,1,0,0,1,0,0,0,0,0,1,SI,TIANGUIS,NO,N,UNAS MUJERES,N,N,N,600,NO,0,1,NO,NO,1899,Robo a persona,-102.31663995,22.22470993
321245,NOVIEMBRE,2018-11-11,DOMINGO,0,57,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PERIODISTAS,404,MORELOS,AVENIDA,POLIDUCTO,NA,0,NA,0,NA,AMALIA GOMEZ ZEPEDA,LINOTIPISTAS,EDITORIALISTAS,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE CHAMARRA NEGRA PANTALON MEZCLILLA,N,N,N,2500,NO,0,2,NO,NO,1900,Robo a persona,-102.25224459,21.85245460
321612,NOVIEMBRE,2018-11-11,DOMINGO,9,54,AGUASCALIENTES,URBANA,COLONIA,INDUSTRIAL,919,POCITOS,AVENIDA,CONVENCION DE 1914 NORTE,NA,0,NA,0,NA,PETROLEOS MEXICANOS,MELQUIADES MORENO,ALFREDO LEWIS,NA,NA,NO,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NO,CLINICA IMSS,NO,N,ND,N,N,N,0,NO,0,2,NO,NO,1901,Robo a persona,-102.29324039,21.90034653
321671,NOVIEMBRE,2018-11-11,DOMINGO,11,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL PILAR II,970,INSURGENTES,AVENIDA,SIGLO XXI,NA,0,NA,0,NA,BELISARIO DOMINGUEZ,JOSE DE JESUS RABAGO IBARRA,JOSE DE JESUS RABAGO IBARRA,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO RAPADO Y TATUADO,N,BICICLETA DE VELOCIDADES,BICICLETA,7000,NO,0,1,NO,NO,1902,Robo a persona,-102.30780312,21.84536517
321909,NOVIEMBRE,2018-11-11,DOMINGO,16,20,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE III,525,TERAN SUR,AVENIDA,SAN GABRIEL,NA,0,NA,0,NA,VISTAS DE ORIENTE,SAN GABRIEL,VISTAS DE ORIENTE,NA,NA,NO,NA,1,10000,NA,NA,0,0,0,0,0,0,0,1,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,N,CARRO TIPO CARIBE COLOR NARANJA,CARRO,10000,NO,0,6,NO,NO,1903,Robo a persona,-102.24217261,21.87494714
321987,NOVIEMBRE,2018-11-11,DOMINGO,17,55,AGUASCALIENTES,URBANA,BARRIO,LA PURISIMA,915,CENTRO,CALLE,PODER LEGISLATIVO,NA,0,NA,0,NA,J REFUGIO VELASCO,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,HEROE DE NACOZARI,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,PARQUE,NO,N,VARIAS JOVENCITAS,N,N,N,0,NO,0,2,NO,NO,1904,Robo a persona,-102.28392023,21.88007674
322056,NOVIEMBRE,2018-11-11,DOMINGO,18,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,MORELOS,AVENIDA,MARIANO HIDALGO,NA,0,NA,0,NA,PRIMERA CONSTITUCION,ARTILLERO MIER,COBA,NA,NA,NO,NA,1,15000,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,3 SUJETOS Y 2 MUJERES,N,CARRO NISSAN TSURU COLO ORO,CARRO,20000,NO,0,2,NO,NO,1905,Robo a persona,-102.25755142,21.85762043
322229,NOVIEMBRE,2018-11-11,DOMINGO,20,37,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,INSURGENTES,AVENIDA,PASEO DE LA ASUNCION,NA,0,NA,0,NA,BUITRE,AGUILA,BUITRE,CORTANTE,NA,SI,NA,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE ROPA COLOR OSCURO,N,N,N,2500,NO,0,1,NO,NO,1906,Robo a persona,-102.30099716,21.84986444
322593,NOVIEMBRE,2018-11-12,LUNES,0,17,AGUASCALIENTES,URBANA,COLONIA,MACIAS ARELLANO,505,TERAN NORTE,CALLE,CAMINO AL COBANO,NA,0,NA,0,NA,A,CAPRICORNIO,A,CORTANTE,NA,SI,NA,1,50,NA,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,2 SUJETOS UNO VISTE CHAMARRA BEIGE PANTALON BEIGE Y LA MUJER CHAMARRA AZUL MALLON NEGRO,N,N,N,50,NO,0,1,NO,NO,1907,Robo a persona,-102.28051223,21.90620565
319419,NOVIEMBRE,2018-11-09,VIERNES,12,15,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CONSTITUCION,794,TERAN NORTE,AVENIDA,CONSTITUCION,NA,0,1208,0,NA,ARTICULO 18,ARTICULO 35,ARTICULO 30,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,N,1 SUJETO VISTE PLAYERA BLANCA PANTALON MEZCLILLA,N,MOTOCICLETA COLOR NEGRA,MOTOCICLETA,16000,NO,0,1,NO,NO,1908,Robo a persona,-102.28268887,21.93312747
319428,NOVIEMBRE,2018-11-09,VIERNES,12,35,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CENTRO,CALLE,5 DE MAYO,NA,219,NA,0,NA,RIVERO Y GUTIERREZ,ALLENDE ORIENTE,BENITO JUAREZ,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,N,1 SUJETO,N,N,N,4000,NO,0,1,NO,NO,1909,Robo a persona,-102.29732573,21.88270943
316670,NOVIEMBRE,2018-11-06,MARTES,12,12,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS AMERICAS (DELEGACION CENTRO),1114,INSURGENTES,AVENIDA,CONVENCION DE 1914 SUR,NA,0,NA,0,NA,REPUBLICA DE ARGENTINA,MAHTMA GNADHI,REPUBLICA DE PANAMA,NA,NA,NO,TIMO,1,100000,BANAMEX,MAHATMA GNADHI,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VIS TE CHALECO GRIS CHAMARRA AZUL Y 1 MUJER VISTE SUETER AZUL CIELO,N,CARRO DE LUJO CON PLACAS DE JALISCO,CARRO,100000,NO,0,1,NO,NO,1910,Robo a persona,-102.29598909,21.86592500
319711,NOVIEMBRE,2018-11-09,VIERNES,18,41,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CIRCUNVALACION NORTE (DELEGACION POCITOS),808,POCITOS,AVENIDA,INDEPENDENCIA,NA,0,NA,0,NA,MARGIL DE JESUS,EBANO,ROBLE,NA,NA,NO,NA,0,0,N,NA,0,0,0,0,0,0,0,0,0,1,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE SUETER NEGRO PANTALON MEZCLILLA,N,N,N,0,SI,1,4,NO,NO,1911,Robo a persona,-102.29636360,21.90215996
322357,NOVIEMBRE,2018-11-11,DOMINGO,21,55,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,TERAN NORTE,AVENIDA,CULTURA NAZCA,NA,0,NA,0,NA,LOMA DEL CARDENAL,CULTURA MOCHE,LOMA DEL CARDENAL,CORTANTE,NA,SI,NA,1,900,NA,NA,1,1,0,1,0,0,0,0,0,0,SI,TRANSEUNTE,NO,N,VARIOS SUJETOS UNO VISTE SUDADERA BLANCA PANTALON MEZCLILLA,N,N,N,3000,NO,0,1,NO,NO,1912,Robo a persona,-102.23974669,21.91095385
320218,NOVIEMBRE,2018-11-10,SABADO,3,16,JESUS MARIA,URBANA,COLONIA,CHICAHUALES I,155,JM,AVENIDA,SOLIDARIDAD,NA,0,NA,0,NA,FELICIANO MARTINEZ CRUZ,ROMAN LOERA,GENOVEVO RIVERA,NA,NA,NO,NA,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NO,NEGOCIO,NO,N,1 MUJER,N,N,N,0,NO,0,4,NO,NO,1913,Robo a persona,-102.34824429,21.95176520
321733,NOVIEMBRE,2018-11-11,DOMINGO,12,30,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,TERAN NORTE,BOULEVARD,GUADALUPANO,NA,0,NA,0,NA,FRANCISCO M REVILLA,DOCTOR ENRIQUE OZORIO,DOCTOR ENRIQUE OZORIO,NA,NA,NO,NA,0,0,NA,NA,1,0,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,N,1 SUJETO,N,N,N,0,NO,0,6,NO,NO,1914,Robo a persona,-102.25183511,21.91252536
322872,NOVIEMBRE,2018-11-12,LUNES,10,20,RINCON DE ROMOS,URBANA,BARRIO,DE CHORA,64,RR,CALLE,ALDAMA,NA,0,NA,0,NA,ROSAURA ZAPATA,LA PEDRERA,NICOLAS BRAVO,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE PANTALON MEZCLILLA SUDADERA GRIS,N,N,N,3500,NO,0,1,NO,NO,1915,Robo a persona,-102.32541937,22.23538854
323061,NOVIEMBRE,2018-11-12,LUNES,14,26,SAN FRANCISCO DE LOS ROMO,RURAL,FRACCIONAMIENTO,LA RIBERA,350-P,SFR,AVENIDA,RIVERA DE CHAPALA,NA,411,NA,0,NA,RIO VERDE,ATOTONILCO,RIO VERDE,NA,NA,NO,NA,1,900,NA,NA,1,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE CAMISA NEGRA DESLAVADA PANTALON NEGRO,N,N,N,900,NO,0,1,NO,NO,1916,Robo a persona,-102.25533371,21.95716755
323155,NOVIEMBRE,2018-11-12,LUNES,16,24,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,494,TERAN NORTE,AVENIDA,LOMA DEL CARDENAL,NA,102,NA,0,NA,LOMA DEL CARDENAL 103,LOMA DEL CARPINTERO,N,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,N,N,N,2000,NO,1,4,SI,NO,1917,Robo a persona,-102.24504842,21.91227904
323360,NOVIEMBRE,2018-11-12,LUNES,20,43,AGUASCALIENTES,URBANA,COLONIA,DEL TRABAJO (DELEGACION CENTRO),521,TERAN SUR,AVENIDA,ALAMEDA,NA,0,NA,0,NA,HEROICO COLEGIO MILITAR,CONVENCION DE 1914 ORIENTE,CALDERON,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,FUERA ESCUELA,NO,N,1 SUJETO,N,N,N,0,NO,0,2,NO,NO,1918,Robo a persona,-102.27371413,21.88410989
323397,NOVIEMBRE,2018-11-12,LUNES,20,43,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DEL SOL,566,MORELOS,AVENIDA,FERROCARRIL,NA,0,NA,0,NA,NUCLEO,AGUASCALIENTES SUR,IGNACIO VALTIERRA,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,SI,VIA PUBLICA,NO,N,3 SUJETOS,N,N,N,0,,0,28,NO,NO,1919,Robo a persona,-102.27762301,21.86106645
323818,NOVIEMBRE,2018-11-13,MARTES,11,37,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PERIODISTAS,404,MORELOS,CALLE,LOCUTORES,NA,0,NA,0,NA,MARIANO HIDALGO,AMALIA GOMEZ ZEPEDA,CORRECTORES,CORTANTE,NA,SI,NA,1,3500,NA,NA,0,0,0,0,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE CHAMARRA AZUL OTRO VISTE CHAMARRA GRIS,N,N,N,3500,NO,0,2,NO,NO,1920,Robo a persona,-102.25048427,21.85025965
323980,NOVIEMBRE,2018-11-13,MARTES,15,41,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,TERAN NORTE,CALLE,PEDRO QUINTANAR,NA,0,NA,0,NA,GUADALUPANO,MIAHUATLAN,GUADALUPANO,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,3 SUJETOS UNO VISTE GORRA ROJA PANTALON MEZCLILLA,N,N,N,0,NO,0,1,NO,NO,1921,Robo a persona,-102.25575638,21.90807902
324094,NOVIEMBRE,2018-11-13,MARTES,18,32,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS,616,MORELOS,ANDADOR,PRIMER BONAMPAK,NA,0,NA,0,NA,N,PALENQUE,SEGUNDO BONAMPAK,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE SUDADERA Y PANTALON NEGROS,N,N,N,5000,NO,0,1,SI,NO,1922,Robo a persona,-102.25603427,21.86212799
323873,NOVIEMBRE,2018-11-13,MARTES,12,56,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,INSURGENTES,AVENIDA,CONVENCION,NA,2002,NA,0,NA,GENERAL LUCIO BLANCO,GENERAL ROQUE GONZALEZ GARZA,DOCTOR MARIANO AZUELA,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,N,1 SUJETO,N,N,N,4000,NO,0,1,NO,NO,1923,Robo a persona,-102.30299955,21.85014908
323902,NOVIEMBRE,2018-11-13,MARTES,13,46,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,478,TERAN SUR,AVENIDA,SIGLO XIX,NA,103,NA,0,NA,CANAL INTERCEPTOR,RUBEN DARIO,ALFONSO GARCIA R,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NO,NEGOCIO,NO,N,1 SUJETO,N,N,N,6500,NO,0,2,NO,NO,1924,Robo a persona,-102.27214983,21.89160693
302269,OCTUBRE,2018-10-22,LUNES,6,11,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MEXICO,1081,MORELOS,AVENIDA,AGUASCALIENTES SUR,NA,0,NA,0,NA,CHIHUAHUA,FERROCARRIL,CASA BLANCA,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,SI,VIA PUBLICA,NO,N,UNO DE LOS SUJETOS  VISTE SUDADERA ROJA Y EL OTR SUDADERA NEGRA,N,N,N,0,NO,0,17,NO,NO,1925,Robo a persona,-102.27820146,21.86022464
304848,OCTUBRE,2018-10-25,JUEVES,8,12,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,J GUADALUPE POSADA,908,POCITOS,CALLE,ZAFIRO,NA,0,NA,0,NA,TLAXCALA,GUADALUPE,TURQUESA,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO VISTE SUDADERA CAFE PANTALON BLANCO,N,N,N,0,SI,0,2,NO,NO,1926,Robo a persona,-102.31139876,21.88512348
306207,OCTUBRE,2018-10-26,VIERNES,20,12,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL PILAR II,970,INSURGENTES,AVENIDA,SIGLO XXI,NA,0,NA,0,NA,BELISARIO DOMINGUEZ,JOSE DE JESUS RABAGO DE IBARRA,JOSE DE JESUS RABAGO DE IBARRA,CORTANTE,CONTUSA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,2 SUJETOS UNO VISTE SUDADERA BLANCA EL OTRO SUDADERA NEGRA,N,N,N,2000,NO,0,17,NO,NO,1927,Robo a persona,-102.30813137,21.84535867
324596,NOVIEMBRE,2018-11-14,MIERCOLES,13,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PERIODISTAS,404,MORELOS,AVENIDA,POLIDUCTO,NA,0,NA,0,NA,LINOTIPISTAS,MARIANO HIDALGO,EDITORIALISTAS,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,PARQUE LINEAL,NO,N,1 SUJETO VISTE SUDADERA ROJA,N,N,N,4500,NO,0,1,NO,NO,1928,Robo a persona,-102.25318930,21.85068473
324676,NOVIEMBRE,2018-11-14,MIERCOLES,15,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LA CRUZ (DELEGACION CENTRO),610,MORELOS,AVENIDA,CONVENCION DE 1914 ORIENTE,NA,0,NA,0,NA,GENERAL RODOLFO SANCHEZ TABOADA,PASEO DE LA CRUZ,PIRUL,NA,NA,NO,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,N,1 SUJETO,N,MOTOCICLETA ITALIKA ROJA,MOTOCICLETA,5000,NO,0,1,NO,NO,1929,Robo a persona,-102.27092085,21.87348431
324823,NOVIEMBRE,2018-11-14,MIERCOLES,19,5,AGUASCALIENTES,URBANA,SIN TIPO,CENTRO COMERCIAL CHEDRAUI,1033,INSURGENTES,BOULEVARD,JOSE MARIA CHAVEZ,NA,0,NA,0,NA,VALENTE ARTEAGA,ANGEL GONZALEZ,MAHATMA GANDHI,PUNZANTE,CONTUSA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,ESTACIONAMIENTO,NO,N,3 SUJETOS UNO TRAE CACHUCHA NEGRA OTRO PLAYERA VERDE Y OTRO PLAYERA NEGRA,N,N,N,2000,NO,0,1,NO,NO,1930,Robo a persona,-102.29303412,21.85473684
324942,NOVIEMBRE,2018-11-14,MIERCOLES,21,32,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MEXICO,1081,MORELOS,CALLE,MICHOACAN,NA,0,NA,0,NA,AGUASCALIENTES SUR,CASA BLANCA,TAMAULIPAS,NA,NA,NO,NA,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,SI,VIA PUBLICA,NO,NO,10 SUJETOS,N,N,N,0,NO,0,1,NO,NO,1931,Robo a persona,-102.28058514,21.86163890
325085,NOVIEMBRE,2018-11-15,JUEVES,5,15,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,INSURGENTES,AVENIDA,PASEO DE LA ASUNCION,NA,0,NA,0,NA,DE LA TORTOLA,PASEO AVE PARAISO,PASEO AVE PARAISO,CORTANTE,NA,SI,NA,1,200,NA,NA,0,0,0,1,0,0,0,0,0,1,SI,VIA PUBLICA,NO,N,ND,ND,N,N,4500,NO,0,1,NO,NO,1932,Robo a persona,-102.30136727,21.84611672
325493,NOVIEMBRE,2018-11-15,JUEVES,18,42,JESUS MARIA,URBANA,COLONIA,ZONA CENTRO,192,JM,CALLE,LAZARO CARDENAS,NA,0,NA,0,NA,MARIANO MATAMOROS,IGNACIO ALLENDE,LAS FLORES,NA,NA,NO,NA,1,0,NA,NA,0,0,1,0,0,0,0,0,0,0,SI,FUERA ESCUELA,NO,N,2 SUJETOS UNO VISTE PLAYERA OSCURA PANTALON BLANCO,N,N,N,0,NO,0,1,NO,NO,1933,Robo a persona,-102.34902203,21.96345543
326329,NOVIEMBRE,2018-11-16,VIERNES,18,6,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS,616,MORELOS,AVENIDA,AGUASCALIENTES SUR,NA,0,NA,0,NA,COBA,SEGUNDA PLAZA KABAH,KABAH,CORTANTE,NA,SI,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,SI,VIA PUBLICA,NO,NA,1 SUJETO VISTE SUDADERA BLANCA GORRA NEGRA,N,N,N,5000,NO,0,2,NO,NO,1934,Robo a persona,-102.25662340,21.85973403
