FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
240122398,0,30403,AUTOPARTES,1,2024-01-26,4,5,1,ESPECIAL,QUINTA REAL,515,515,AVENIDA,DEL PARQUE,0,NA,",,,",AVENIDAD,AGUASCALIENTES SUR,5,16,16,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,6,Tecnologia,9000.00000,0.000000,false,4,1,AUTOMOVIL,SUZUKI,ND,1,1,0,233,-102.28897115,21.85754652
240124322,0,30403,AUTOPARTES,1,2024-01-26,4,5,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,651,651,CALZADA,MISION DEL CAMPANARIO,0,NA,"310,,,",CALLE,MIDION DE SANTO TOMAS,6,22,50,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,12,6","Mochila, maleta,Ropa,Tecnologia",0.00000,2000.000000,false,4,1,AUTOMOVIL,NISSAN,MARCH,1,1,0,234,-102.32025352,21.93253338
240119845,0,30904,AUTOPARTES,1,2024-01-26,4,5,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,CALLE,CHICALOTE,0,NA,",,,",AVENIDA,OJOCALIENTE,4,0,43,25,00:00-02:59,true,false,9,Ninguna,"1 HOMBRE, GORRA NEGRA, PKAYERA NEGRA, ESTATURA ALTND",ND,H,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,13,0,235,-102.25293346,21.88110103
240127440,0,30403,AUTOPARTES,1,2024-01-27,4,6,5,FRACCIONAMIENTO,RANCHO SAN PEDRO,1060,1060,CALLE,AGUA REGIA,0,NA,"200,,,",CALLE,AGUA REGIA,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"12,11","Ropa,Herramienta",0.00000,0.000000,false,4,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,236,-102.33694411,21.95576734
240128239,0,30403,AUTOPARTES,1,2024-01-27,4,6,1,ESPECIAL,PARQUE RODOLFO LANDEROS GALLEGOS,492,492,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",CALLE,VALENTE QUINTANA,5,0,0,2,06:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"11,27,26","Herramienta,Documentos,Bolsa",0.00000,0.000000,false,1,1,CAMIONETA,CHEVROLET,S-10,1,13,0,237,-102.29169128,21.85315457
240130139,0,30403,AUTOPARTES,1,2024-01-28,4,7,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,1,55,25,00:00-02:59,true,false,9,Ninguna,1 HOMBRE CHAMARRA COLOR VERDE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"31,32","Mochila, maleta,Medicamentos",0.00000,0.000000,false,4,1,CAMION,ND,ND,1,1,0,238,-102.25759568,21.90810677
240130931,0,30403,AUTOPARTES,1,2024-01-28,4,7,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,LAS AMERICAS,0,NA,",,,",CALLE,REPUBLICA DE PANAMA,2,5,36,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,CHEVROLET,CHEYENNE,1,6,0,239,-102.29829391,21.86659736
240132983,0,30411,AUTOPARTES,1,2024-01-28,4,7,11,FRACCIONAMIENTO,REVOLUCION,1310,1310,CALLE,FRANCISCO VILLA,0,NA,",,,",ND,ND,7,16,25,22,15:30-18:59,true,true,1,Ninguna,"1 HOMBRE, VISTE BERMUDA Y PLAYERA EN COLOR GRIS",LOS LATIGOS,H,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,240,-102.26736515,22.07771545
240136610,0,30411,AUTOPARTES,1,2024-01-29,5,1,5,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,1096,1096,CALLE,MITLA,0,NA,",,,",CALLE,BONAMPAK,7,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,10000.000000,false,2,2,CAMIONETA,CHEVROLET,SILVERADO,1,13,0,241,-102.34285124,21.94775197
240136651,0,30403,AUTOPARTES,1,2024-01-29,5,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,BARTOLO DE LUNA,0,NA,",,,",CALLE,CELIA MARIA MARTINEZ,3,2,30,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"22,23,11","Autoestereo,Equipo de sonido,Herramienta",0.00000,0.000000,false,4,3,CAMIONETA,FORD,EXPLORER,1,1,0,242,-102.25128599,21.93035003
240141803,0,30403,AUTOPARTES,1,2024-01-30,5,2,5,COLONIA,DEPORTIVA,895,895,CALLE,AGUA DURA,0,NA,",,,",CALLE,AGUA AZUFRADA,7,15,22,21,12:00-15:29,true,false,9,Ninguna,"2 HOMBRES, VISTE DE ROJO, OTRO CAMUFLAJEADO",ND,H,R,8,2,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,FORD,FIESTA,1,4,0,243,-102.33966182,21.95941972
240140249,0,30411,AUTOPARTES,1,2024-01-30,5,2,1,COLONIA,TROJES DE ALONSO,508,508,CALLE,PRIMAVERA,0,NA,"122,,,",CALLE,PONCIANO ARREAGA,6,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"24,11,27","Bateria,Herramienta,Documentos",0.00000,0.000000,false,1,3,CAMIONETA,JEEP,LIBERTY,1,1,0,244,-102.30219290,21.93597305
240140610,0,30411,AUTOPARTES,1,2024-01-30,5,2,1,ZONA,ZONA CENTRO,501,501,CALLE,5 DE MAYO,0,NA,",,,",CALLE,JESUS BERNAL,1,4,0,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"27,24,22,38","Documentos,Bateria,Autoestereo,Objetos personales",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,PLATINA,1,13,0,245,-102.29564470,21.88925978
240139619,0,30411,AUTOPARTES,1,2024-01-30,5,2,1,NO APLICA,DESARROLLO ESPECIAL VILLASUNCION,560,560,AVENIDA,MAHATMA GANDHI,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,1500.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,246,-102.29479881,21.85912603
240141032,0,30411,AUTOPARTES,1,2024-01-30,5,2,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,376,CALLE,PIE DE LA CUESTA,0,NA,",,,",CALLE,SAN FRANCISCO DE LOS VIVEROS 2403,4,9,0,20,09:00-11:59,false,false,9,Ninguna,"3 HOMBRES, 1 MUJER","VICTOR MANUEL BARCENAS ARELLANO 28 A¡OS, JONATHAN ND",ND,H,8,4,ND,ND,0,0,false,0,N,N,15,Joyeria,0.00000,6000.000000,false,1,1,AUTOMOVIL,ND,ND,1,4,0,247,-102.23116152,21.88534380
240146373,0,30411,AUTOPARTES,1,2024-01-31,5,3,1,COLONIA,HEROES,648,648,CALLE,JUAN ESCUTIA,0,NA,",,,",CALLE,MANUEL G HORNEDO,4,0,0,9,06:00-11:59,false,false,9,Ninguna,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,CAMIONETA,FORD,WINDSTAR,1,6,0,248,-102.27462811,21.88267941
240144348,0,30403,AUTOPARTES,1,2024-01-31,5,3,1,COLONIA,BUENOS AIRES,235,235,PRIVADA,ASIA,0,NA,",,,",CALLE,PROFESOR FRANCISCO B MARTINEZ,6,5,33,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,4000.000000,false,4,2,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,249,-102.30648647,21.89760724
240145943,0,30403,AUTOPARTES,1,2024-01-31,5,3,5,COLONIA,LA ESCALERA,1064,1064,CALLE,ALTAVISTA,0,NA,",,,",CALLE,LAS FLORES,7,14,33,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,m,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,2000.000000,false,4,1,AUTOMOVIL,FORD,AEROSTAR,1,1,0,250,-102.34734201,21.96709500
240144427,0,30403,AUTOPARTES,1,2024-01-31,5,3,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,672,672,AVENIDA,PENSADORES MEXICANOS,0,NA,",,,",AVENIDA,POLIDUCTO,3,6,33,19,06:00-08:59,true,false,9,Ninguna,"2 HOMBRES, UNO VISTE DE BLANCO, OTRO DE NEGRO",ND,H,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,TOYOTA,ND,1,1,0,251,-102.25473884,21.91733406
240146080,0,30403,AUTOPARTES,1,2024-01-31,5,3,5,COLONIA,CENTRO,938,938,CALLE,GUADALUPE VICTORIA,0,NA,",,,",CALLE,BELTRAN,7,15,16,21,12:00-15:29,true,false,9,Ninguna,"2 HOMBRES, UNO VISTE DE COLOR BLANCO, OTRO DE COLOND",ND,H,H,8,2,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,ND,ND,1,4,0,252,-102.34683110,21.96516287
240110166,0,50305,AUTOPARTES,1,2024-01-23,4,2,1,FRACCIONAMIENTO,RANCHO SANTA MONICA,384,384,AVENIDA,HACIENDA DE SANTAMONICA,0,NA,",,,",AVENIDA,SANTA MONICA,2,0,0,19,06:00-08:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,3","Mochila, maleta,Celular",0.00000,10000.000000,false,4,1,AUTOMOVIL,ND,ND,1,13,0,253,-102.32124421,21.83699091
240114609,0,50305,AUTOPARTES,1,2024-01-24,4,3,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA EL MILAGRO,0,NA,",,,",CALLE,MONTORO,4,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,13,0,254,-102.25201809,21.88744975
240136874,0,50305,AUTOPARTES,1,2024-01-29,5,1,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,CALLE,ARIES,0,NA,"340,,,",CALLE,LIBRA,3,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,13,0,255,-102.28066057,21.90223393
240149946,0,30403,AUTOPARTES,2,2024-02-01,5,4,1,COMUNIDAD,DE LOS NEGRITOS,50PR,0,CARRETERA,70 PONIENTE,0,NA,",,,",CARRETERA,71  PONIENTE,2,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"3,28,27","Celular,Dinero,Documentos",3000.00000,0.000000,false,1,3,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,256,-102.36715089,21.88240730
240151206,240930183,30403,AUTOPARTES,2,2024-02-01,5,4,1,FRACCIONAMIENTO,MEXICO,624,624,AVENIDA,AGUASCALIENTES SUR,0,NA,"203,,,",CALLE,SONORA,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,38,Objetos personales,0.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,AVEO,1,1,0,257,-102.28182959,21.86028208
240152110,0,30403,AUTOPARTES,2,2024-02-01,5,4,1,CONDOMINIO,PASEOS DE SANTA MONICA,488,488,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,DE LOS MAESTROS,2,20,32,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,38,Objetos personales,0.00000,0.000000,false,1,1,CAMIONETA,ND,ND,1,1,0,258,-102.32134356,21.84207070
240153500,0,50102,AUTOPARTES,2,2024-02-02,5,5,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,388,CALLE,PALMA CANA,0,NA,",,,",PROLONGACION,MARIANO HIDALGO,5,3,27,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,5,Equipo de sonido de casa,2.00000,0.000000,false,5,2,AUTOMOVIL,ND,ND,1,2,0,259,-102.23516394,21.85249387
240153271,0,30411,AUTOPARTES,2,2024-02-02,5,5,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,RECINTO,HIGUERILLA,0,NA,",,,",AVENIDA,PASEOS DE LA VIZNAGA,4,0,59,24,21:30-23:59,false,false,9,Ninguna,"1 HOMBRE, CABELLO LARGO",PEPENADOR,ND,A,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,AUTOMOVIL,ND,ND,1,2,0,260,-102.23223016,21.86844511
240153608,0,30403,AUTOPARTES,2,2024-02-02,5,5,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA CANUTILLO,0,NA,"245,B,,",CALLE,HACIENDA SANTA LUCIA,4,0,0,4,19:00-23:59,false,false,9,Ninguna,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,4,2,AUTOMOVIL,ND,ND,1,1,0,261,-102.24092402,21.88599858
240153932,0,30411,AUTOPARTES,2,2024-02-02,5,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,MANUEL ZAVALA MADRIGAL,0,NA,",,,",CALLE,FRANCISCO DE LA J HERRERA L,3,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,14000.000000,false,1,2,CAMION,TORTON,ND,1,1,0,262,-102.26404367,21.93780193
240154174,0,30411,AUTOPARTES,2,2024-02-02,5,5,1,FRACCIONAMIENTO,FRACC SAN MARCOS,148,148,CALLE,BOTICELLI,0,NA,"258,,,",CALLE,MIGUEL ANGEL,6,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,263,-102.32084753,21.87785309
240154799,0,30411,AUTOPARTES,2,2024-02-02,5,5,1,BARRIO,GUADALUPE,502,502,CALLE,JUAN DIEGO,0,NA,",,,",CALLE,GUADALUPE,1,11,45,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHRYSLER,NEON,23,6,2538,264,-102.30078500,21.88406732
240112897,0,30307,AUTOPARTES,1,2024-01-24,4,3,5,LOCALIDAD,EL CENIZO,1033,1033,CALLE,EL CENIZO,0,NA,",,,",CARRETERA,JESUS MARIA-LAS PALOMAS,7,0,0,27,Sin datos,false,false,9,Ninguna,2 HOMBRES,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,2,MOTOCICLETA,ND,ND,1,13,0,265,-102.32940429,22.00420861
240112521,0,30904,AUTOPARTES,1,2024-01-24,4,3,1,COLONIA,INDUSTRIAL,240,240,AVENIDA,PETROLEOS MEXICANOS,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,13,32,21,12:00-15:29,true,false,9,Ninguna,"PEDRO ALEXIS MARTINEZ VAZQUEZ, 26 A¡OS DE EDAD.",ND,H,M,8,1,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,1,2,CAMIONETA,JEEP,LAREDO,1,4,0,266,-102.29286047,21.89977158
240157841,0,30403,AUTOPARTES,2,2024-02-02,5,5,1,COLONIA,OLIVARES SANTANA,649,649,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,PEDRO GARCIA ROJAS,6,22,30,24,21:30-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,2,38","Mochila, maleta,Computo,Objetos personales",0.00000,0.000000,false,1,1,AUTOMOVIL,TOYOTA,YARIS,1,1,0,267,-102.31217876,21.89394941
240158628,0,30403,AUTOPARTES,2,2024-02-03,5,6,1,FRACCIONAMIENTO,LA FUENTE,257,257,CALLE,QUITO,0,NA,",,,",CALLE,REPUBLICA DE URUGUAY,2,0,0,15,19:00-23:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,38,Objetos personales,0.00000,0.000000,false,4,1,AUTOMOVIL,FORD,MUSTANG,1,1,0,268,-102.30067654,21.87253779
240163649,0,30403,AUTOPARTES,2,2024-02-04,5,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,JESUS GOMEZ LUNA,0,NA,",,,",CALLE,TEOFILO ROMO LOPEZ,3,1,33,25,00:00-02:59,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,CHEVROLET,CHEVY,1,2,0,269,-102.25511097,21.93037747
240164613,0,30403,AUTOPARTES,2,2024-02-04,5,7,1,FRACCIONAMIENTO,VILLAS DE LAS NORIAS,435R,0,AVENIDA,NORIAS CENTENARIAS,0,NA,",,,",CALLE,AMBROSIA,4,5,26,26,03:00-05:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,"24,12","Bateria,Ropa",0.00000,10000.000000,false,1,3,AUTOMOVIL,ND,ND,1,1,0,270,-102.22544737,21.88166986
240169793,0,30403,AUTOPARTES,2,2024-02-05,6,1,5,COLONIA,CENTRO,938,938,CALLE,GUADALUPE VICTORIA,0,NA,",,,",CALLE,LAZARO CARDENAS,7,5,7,26,03:00-05:59,true,false,9,Ninguna,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,5,4,CAMIONETA,GMC,ND,1,1,0,271,-102.34819638,21.96566014
240173306,0,30403,AUTOPARTES,2,2024-02-05,6,1,1,FRACCIONAMIENTO,BONA GENS,584,584,CALLE,TANYVETH,0,NA,",,,",CALLE,AURORA,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,CHEVROLET,ND,1,13,0,272,-102.26754566,21.87608761
240087885,0,30446,AUTOPARTES,1,2024-01-19,3,5,1,NO APLICA,DESARROLLO ESPECIAL BULEVARD A ZACATECAS,609,609,BOULEVARD,A ZACATECAS,0,NA,",,,",AVENIDA,AGUASCALIENTES NORTE,3,0,0,27,Sin datos,false,false,9,Ninguna,1 HOMBRE 1 MUJER,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,26,Bolsa,0.00000,0.000000,false,1,1,AUTOMOVIL,FORD,EXPEDITION,1,6,0,273,-102.29136291,21.92030896
240093237,0,30446,AUTOPARTES,1,2024-01-20,3,6,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,CALLE,RIO MANITOBA,0,NA,",,,",AVENIDA,JOSE FEMAT GUTIERREZ,3,18,29,22,15:30-18:59,false,false,9,Ninguna,1 HOMBRE,WALTER,H,H,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,6,0,274,-102.24212446,21.93846452
240096657,0,30446,AUTOPARTES,1,2024-01-21,3,7,5,FRACCIONAMIENTO,PASO BLANCO (VIÑEDOS EVA),1043,1043,CALLE,MALAGA,0,NA,",,,",AVENIDA,INDEPENDENCIA,7,5,56,26,03:00-05:59,false,false,9,Ninguna,1 HOMBRE,H,H,H,8,0,ND,ND,0,0,false,0,N,N,15,Joyeria,0.00000,0.000000,false,3,1,AUTOMOVIL,ND,ND,1,6,0,275,-102.29525662,21.96018591
240101013,0,30907,AUTOPARTES,1,2024-01-22,4,1,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,GENERAL LAZARO CARDENAS,0,NA,",,,",CALLE,EXPROPIACION PETROLERA,3,2,8,25,02:08,false,true,1,Ninguna,1 HOMBRE,MIGUEL ANGEL HERRERA CARREON,H,M,8,1,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,CHEVROLET,BEAT,1,4,0,276,-102.25045832,21.90374676
240104615,0,30907,AUTOPARTES,1,2024-01-22,4,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,ROSALIA MONROY,0,NA,",,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,ND,ND,1,1,0,277,-102.31893007,21.85530868
240102516,0,30446,AUTOPARTES,1,2024-01-22,4,1,6,COLONIA,5 DE MAYO,1115,1115,CALLE,FELIPE ANGELES,0,NA,",,,",PROLONGACION,IGNACIO RAMIREZ,7,10,58,20,09:00-11:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,0.000000,false,2,1,CAMIONETA,CHEVROLET,S-10,1,13,0,278,-102.27548555,22.14190248
240127148,0,30307,AUTOPARTES,1,2024-01-27,4,6,5,FRACCIONAMIENTO,JACARANDAS,1054,1054,CALLE,AGUA CLARA,0,NA,",,,",CALLE,AGUA REGIA,7,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,2,AUTOMOVIL,NISSAN,JETTA,1,13,0,279,-102.33726258,21.95614451
240132384,0,30446,AUTOPARTES,1,2024-01-28,4,7,1,COLONIA,ALTAVISTA,234,234,CALLE,PROFESOR JOSE REYES MARTINEZ,0,NA,",,,",CALLE,RAFAEL ARELLANO,6,14,6,21,12:00-15:29,false,false,9,Ninguna,1 HOMBRE,CLEMENTE,H,H,1,0,ND,ND,0,0,false,0,N,N,"26,28,38,3","Bolsa,Dinero,Objetos personales,Celular",2000.00000,0.000000,false,3,1,CAMIONETA,CHEVROLET,CHEYENNE,1,6,0,280,-102.30462211,21.89022842
240134037,0,50102,AUTOPARTES,1,2024-01-28,4,7,1,FRACCIONAMIENTO,INSURGENTES,161,161,AVENIDA,DE LA CONVENCION,0,NA,",,,",CALLE,SERAPIO RENDON,2,20,10,23,19:00-21:29,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,3,5,AUTOMOVIL,ND,ND,1,6,0,281,-102.30655513,21.85095991
240133901,0,30446,AUTOPARTES,1,2024-01-28,4,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,MONTE GESSI,0,NA,",,,",CALLE,MONTE OKU,3,0,0,3,12:00-18:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,2,0,ND,ND,0,0,false,0,N,N,3,Celular,7000.00000,0.000000,false,3,2,AUTOMOVIL,ND,ND,1,2,0,282,-102.26318084,21.94144206
240139998,0,30446,AUTOPARTES,1,2024-01-30,5,2,1,FRACCIONAMIENTO,SAN JOSE DEL ARENAL,124,124,CALLE,SAN MIGUEL EL ALTO,0,NA,",,,",CALLE,SAN JULIAN,6,3,29,26,03:00-05:59,true,false,9,Ninguna,4 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,AUTOMOVIL,DE COLOR VERDE CON PLACAS DEL ESTADO DE M+XICO,46,Accesorios,0.00000,0.000000,false,1,1,AUTOMOVIL,HONDA,ND,1,6,0,283,-102.30724546,21.90934337
240145376,0,30446,AUTOPARTES,1,2024-01-31,5,3,3,COLONIA,LIBERAL,785,785,CALLE,VALENTIN GOMEZ FARIAS,0,NA,",,,",CALLE,MELCHOR OCAMPO,7,12,7,21,12:00-15:29,false,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,0.000000,false,3,1,AUTOMOVIL,ND,ND,1,6,0,284,-102.71762057,21.84063756
240146001,0,30446,AUTOPARTES,1,2024-01-31,5,3,5,COLONIA,EL CHAVE¡O,942,942,CALLE,SOLIDARIDAD,0,NA,",,,",NUNGUNO,NINGUNO,7,14,57,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,"26,28","Bolsa,Dinero",5000.00000,0.000000,false,2,1,AUTOMOVIL,CHEVROLET,SPARK,1,4,0,285,-102.35497550,21.96420683
240160435,0,30446,AUTOPARTES,2,2024-02-03,5,6,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,PRIMAVERA,0,NA,",,,",CALLE,CAMINO REAL,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"26,27","Bolsa,Documentos",0.00000,15000.000000,false,1,1,CAMIONETA,MAZDA,ND,1,1,0,286,-102.33478080,21.95153487
240160130,0,30446,AUTOPARTES,2,2024-02-03,5,6,1,COLONIA,EL RIEGO,291,291,AVENIDA,ESPIGA,0,NA,",,,",ANDADOR,CALLEJON,4,13,43,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,0.000000,true,3,1,AUTOMOVIL,CHEVROLET,SPARK,1,4,0,287,-102.25234814,21.89158648
