FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
250105649,0,30403,AUTOPARTES,1,17/01/2025,3,5,1,COLONIA,HEROES,648,648,CALLE,JAIME NUNO,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 ORIENTE,4,0,0,4,19:00-23:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"31,29,3,38","Mochila, cartera, celular, otros",0,10000,Falso,1,1,AUTOMOVIL,HONDA,CIVIC,1,6,0,-102.27193,21.881376,1016
250008007,0,30411,AUTOPARTES,1,17/01/2025,3,5,8,COLONIA,1 DE AGOSTO,1213,1213,CALLE,ANTONIO VENTURA MEDINA,0,NA,"310,,,",CALLE,VICENTE GUERRERO,7,8,32,19,06:00-08:59,Falso,Falso,9,Ninguna,1 HOMBRE,PANTERITA,H,ND,1,0,ND,ND,0,0,Falso,0,N,N,22,Autoestereo,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,28,0,-102.41149,22.145046,1066
250108022,0,30411,AUTOPARTES,1,18/01/2025,3,6,1,FRACCIONAMIENTO,LAS VIÑAS,230,230,CALLE,DE LA RECOLECCION,0,NA,"206,,,",CALLE,BODEGA,3,11,0,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,23,Equipo de sonido,0,0,Falso,1,2,CAMIONETA,FORD,RANGER,1,23,3771,-102.281,21.898154,1017
250108966,0,30403,AUTOPARTES,1,18/01/2025,3,6,1,FRACCIONAMIENTO,BONA GENS,584,584,CALLE,POPOCATEPETL,0,NA,",,,",CALLE,CITLALTEPEC,5,0,0,1,Dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"24,6","Bateria, tecnologia",0,0,Falso,1,3,AUTOMOVIL,VOLKSWAGEN,BOCHO,1,1,0,-102.27041,21.877251,1018
250109862,0,30411,AUTOPARTES,1,18/01/2025,3,6,2,COMUNIDAD,LA DICHOSA,732,732,CALLE,EMILANO ZAPATA,0,NA,",,,",CALLE,PARRAS,7,0,0,1,Dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,37,Desmantelado,0,200000,Falso,1,2,MAQUINARIA,ND,ND,1,1,0,-102.11215,22.038597,1019
250110839,0,30411,AUTOPARTES,1,18/01/2025,3,6,1,FRACCIONAMIENTO,SOBERANA CONVENCION REVOLUCIONARIA,228,228,CALLE,MATEO ALMANZA,0,NA,"319,,,",CALLE,ARTICULO 21,3,0,0,1,Dias solo,Falso,Falso,9,Ninguna,1 HOMBRE,VECINO,ND,H,6,0,ND,ND,0,0,Falso,0,N,N,37,Desvalijado,0,0,Falso,1,2,CAMIONETA,CHEVROLET,VAN,1,1,0,-102.28118,21.935237,1020
250112768,0,30403,AUTOPARTES,1,18/01/2025,3,6,1,CONDOMINIO,SAN GERARDO,391,391,CALLE,DELICETO,0,NA,",,,",PROLONGACION,MAHATMA GANDHI,2,23,11,23,19:00-23:24,Verdadero,Falso,9,Ninguna,2 HOMBRES 1 MUJER,ND,ND,H,8,0,ND,ND,0,0,Falso,0,CAMIONETA,DE REDILAS EN COLOR BLANCA CON PLACAS DE ZACATECAS,28,dinero,20000,0,Falso,1,1,AUTOMOVIL,NISSAN,SENTRA,1,1,0,-102.29221,21.804292,1021
250120742,250123018,30411,AUTOPARTES,1,19/01/2025,3,7,1,FRACCIONAMIENTO,VILLA DE LA LOMA,336,336,CALLE,LOMA DEL HALCON,0,NA,"106,,,",CALLE,LOMA DE AGUILA,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,24","Bateria, autoestereo",0,0,Falso,1,3,AUTOMOVIL,FORD,TOPAZ,1,1,0,-102.24679,21.911173,982
250121190,0,30403,AUTOPARTES,1,19/01/2025,3,7,1,FRACCIONAMIENTO,CUMBRES III,674,674,CALLE,CARLOS A MADRAZO,0,NA,"101,,,",CALLE,SIERRA DE TEPEHUANES,3,0,0,1,Dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"11,38","Herramienta, otros",0,0,Falso,2,1,AUTOMOVIL,CHRYSLER,STRATUS,1,1,0,-102.2316,21.923245,983
250115502,0,30411,AUTOPARTES,1,19/01/2025,3,7,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,MIGUEL ANGEL BARBERENA VEGA,4,0,0,19,06:00-08:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,22,Autoestereo,0,0,Falso,1,2,AUTOMOVIL,FORD,FOCUS,1,1,0,-102.25312,21.897028,1022
250118404,0,30411,AUTOPARTES,1,19/01/2025,3,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,GANZO,0,NA,",,,",BOULEVARD,AGUILA,2,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"23,38","Equipo de sonido, otros",0,0,Falso,4,2,AUTOMOVIL,GENERAL MOTORS,SATURNO,1,23,2773,-102.29811,21.850322,1023
250123169,0,30403,AUTOPARTES,1,20/01/2025,4,1,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE I,123,123,CALLE,CERRO DE LA BUFA,0,NA,"206,,,",CALLE,CERRO DEL LAUREL,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"38,6","Otros, tecnologia",0,0,Falso,4,1,AUTOMOVIL,HONDA,MARINE,1,23,3775,-102.31557,21.922831,984
250129739,0,30606,AUTOPARTES,1,21/01/2025,4,2,1,COLONIA,GREMIAL,613,613,CALLE,20 DE NOVIEMBRE,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,12,49,21,12:00-15:29,Verdadero,Falso,9,Ninguna,2 HOMBRES,EMPLEADO,H,H,2,2,ND,ND,0,0,Falso,0,N,N,"29,28,12","Cartera, dinero, ropa",0,0,Falso,1,1,AUTOMOVIL,ND,ND,1,999,0,-102.28932,21.901171,978
250130317,0,30404,AUTOPARTES,1,21/01/2025,4,2,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,AVENIDA,ÑANDU,0,NA,",,,",AVENIDA,CANARIO,2,14,27,21,12:00-15:29,Verdadero,Falso,9,Ninguna,4 HOMBRES,ND,H,M,8,0,ND,ND,0,0,Falso,0,N,N,37,Desvalijado,0,0,Falso,5,2,CAMIONETA,ND,ND,1,2,0,-102.29925,21.850791,985
250131241,0,30411,AUTOPARTES,1,21/01/2025,4,2,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,627,CALLE,8E CAROLINA VILLANUEVA GARCIA,0,NA,",,,",CALLE,12N JOSE MARIA GUZMAN HERNANDEZ,5,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,CHRYSLER,NEON,1,2,0,-102.28529,21.835369,986
250136182,0,30403,AUTOPARTES,1,22/01/2025,4,3,1,BARRIO,GUADALUPE,502,502,CALLE,EMIALIANO ZAPATA,0,NA,"425,,,",PRIVADA,EMILIANO ZAPATA,1,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"6,38","Tecnologia, otros",0,0,Falso,3,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,-102.30469,21.882474,987
250138605,0,30411,AUTOPARTES,1,22/01/2025,4,3,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,663,CALLE,RIO RHIN,0,NA,"334,,,",CALLE,RIO LERMA,6,0,0,1,Dias solo,Falso,Falso,9,Ninguna,FAMILIA,ND,ND,M,5,0,ND,ND,0,0,Falso,0,N,N,"22,23","Autoestereo, equipo de sonido",0,50000,Falso,1,2,CAMIONETA,CHEVROLET,ND,1,1,0,-102.3228,21.894798,988
250141203,0,30411,AUTOPARTES,1,23/01/2025,4,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,LAS AVES,0,NA,"206,,,",CALLE,JABONERA,4,13,4,21,12:00-15:29,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,46,Accesorios,0,0,Falso,2,2,CAMIONETA,FORD,EXPLORER,1,1,0,-102.25572,21.897141,989
250145382,0,30403,AUTOPARTES,1,24/01/2025,4,5,5,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,1096,1096,CALLE,TULA,0,NA,"111,,,",CALLE,UXMAL,7,2,49,25,00:00-02:59,Verdadero,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,41,Ninguno,0,0,Falso,4,4,AUTOMOVIL,HONDA,ND,1,2,0,-102.343,21.951613,990
250146157,0,30403,AUTOPARTES,1,24/01/2025,4,5,1,ZONA,ZONA CENTRO,501,501,CALLE,FRANCISCO G HORNEDO,0,NA,"445,,,",CALLE,WASCO,1,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,6,Tecnologia,0,21000,Falso,4,1,AUTOMOVIL,MAZDA,CX3,1,23,3794,-102.29065,21.880585,991
250148575,0,30411,AUTOPARTES,1,24/01/2025,4,5,1,ZONA,ZONA CENTRO,501,501,CALLE,WASCO,0,NA,"106,,,",CALLE,FRANCISCO G HORNEDO,1,0,0,1,Dias solo,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"22,38","Autoestereo, otros",0,0,Falso,4,2,AUTOMOVIL,FORD,ND,1,23,0,-102.29076,21.880214,992
250153525,0,30411,AUTOPARTES,1,25/01/2025,4,6,1,ZONA,ZONA CENTRO,501,501,CALLE,GUZMAN,0,NA,",,,",CALLE,CONDELL,1,0,0,1,Dias solio,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,47,Accesorios,0,0,Falso,5,2,MOTOCICLETA,ITALIKA 125,ND,1,1,0,-102.29587,21.886646,993
250153792,0,30411,AUTOPARTES,1,25/01/2025,4,6,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,LUIS ADOLFO,0,NA,",,,",CALLE,JARDIN DEL ESTUDIANTE,5,0,0,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,-102.29358,21.867351,994
250156191,0,30403,AUTOPARTES,1,25/01/2025,4,6,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SIERRA DE NACOZARI,3,19,27,23,19:00-21:29,Verdadero,Falso,9,Ninguna,VARIOS HOMBRES,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"31,38","Mochila, otros",0,0,Falso,4,1,CAMION,ND,ND,1,1,0,-102.25948,21.910453,995
250160575,0,30446,AUTOPARTES,1,26/01/2025,4,7,1,FRACCIONAMIENTO,PARRAS,224,224,CALLE,MORROCO,0,NA,"311,,,",AVENIDA,AGUASCALIENTES NORTE,3,10,45,20,09:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,3,Celular,0,0,Falso,3,1,CAMION,UE17,ND,1,2,0,-102.27806,21.915425,996
250158447,0,30411,AUTOPARTES,1,26/01/2025,4,7,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,MEZQUITAL,0,NA,",,,",CALLE,HUIZACHE,7,23,45,24,21:00-23:59,Falso,Falso,9,Ninguna,1 HOMBRE,EL HUMILLADO,ND,A,8,0,ND,ND,0,0,Falso,0,N,N,50,Alimentos,0,0,Falso,1,1,AUTOMOVIL,NISSAN,ND,1,13,0,-102.35701,21.967642,997
250159600,0,30411,AUTOPARTES,1,26/01/2025,4,7,11,FRACCIONAMIENTO,HIDALGO,1304,1304,CALLE,MARIANO MICHELENA,0,NA,"119,,,",CALLE,MELCHOR TALAMANTES,7,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,2,0,-102.26667,22.073484,998
250160516,0,30411,AUTOPARTES,1,26/01/2025,4,7,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,NOTICIEROS,0,NA,"261,,,",PROLONGACION,MARIANO HIDALGO,5,0,0,1,Dias solo,Falso,Falso,9,Ninguna,1 HOMBRE,EL GATO,H,M,8,0,ND,ND,0,0,Falso,0,N,N,"24,28","Bateria, dinero",1000,0,Falso,1,3,CAMIONETA,CHRYSLER,VOYAGUER,1,23,3799,-102.24873,21.849778,999
250160627,0,30411,AUTOPARTES,1,26/01/2025,4,7,1,COLONIA,COL SAN MARCOS,145,145,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,NAVARRETE,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,3,29,38","Autoestereo,celular, cartera, otros",0,0,Falso,1,3,CAMIONETA,CHEVROLET,SILVERADO,1,6,0,-102.31241,21.877859,1000
250160675,0,30411,AUTOPARTES,1,26/01/2025,4,7,1,COLONIA,OLIVARES SANTANA,649,649,CALLE,BENJAMIN DE LA MORA,0,NA,",,,",CALLE,AURELIO GONZALEZ,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,22,Autoestereo,0,0,Falso,4,2,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,1,0,-102.31299,21.894036,1001
250160935,0,30403,AUTOPARTES,1,26/01/2025,4,7,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,REPUBLICA DOMINICANA,2,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"29,28,40","Cartera, dinero, tarjetas",3000,0,Falso,4,1,AUTOMOVIL,ND,ND,1,1,0,-102.29568,21.866935,1002
250168928,0,30411,AUTOPARTES,1,27/01/2025,5,1,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,JOSE ARMANDO,0,NA,",,,",CALLE,ALFONSO HUMBERTO,5,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,23,3804,-102.29285,21.868984,1003
250174341,0,30411,AUTOPARTES,1,28/01/2025,5,2,1,EJIDO,LOS POCITOS,565,565,CALLE,ANTONIO CARDONA,0,NA,"139,,,",PTIVADA,RIOS,6,0,0,2,06:00-11:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,6000,Falso,2,2,CAMION,ND,ND,1,1,0,-102.3344,21.921867,979
250179413,0,30403,AUTOPARTES,1,29/01/2025,5,3,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,ANGEL GONZALEZ,2,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,2,Computo,0,22000,Falso,4,1,AUTOMOVIL,VOLKSWAGEN,TIGUAN,1,2,0,-102.29461,21.856907,980
250186279,250188727,30411,AUTOPARTES,1,30/01/2025,5,4,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,CARLOS SAGREDO,0,NA,"2104,,,",CALLE,SAN JOSE,6,0,0,3,12:00-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"26,28,38,3","Bolso, dinero, otros, celular",14000,18000,Falso,1,2,CAMIONETA,VOLKSWAGEN,TERAMONT,23,1,3821,-102.31108,21.899354,968
250187891,0,30403,AUTOPARTES,1,30/01/2025,5,4,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,SAN CLEMENTE,0,NA,",,,",CALLE,SAN COSME,6,16,23,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,1,5,AUTOMOVIL,ND,ND,1,2,0,-102.30867,21.900596,969
250196804,0,30403,AUTOPARTES,1,31/01/2025,5,5,1,COLONIA,DEL CARMEN,236,236,CALLE,BENJAMIN DE LA MORA,0,NA,",,,",CALLE,SAN CARLOS,1,0,0,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"12,2,31","Ropa, computo, mochila",0,0,Falso,4,1,AUTOMOVIL,CHRYSLER,STRATUS,1,23,3826,-102.3017,21.887737,970
250186978,0,30904,AUTOPARTES,1,31/01/2025,5,5,11,COLONIA,CENTRO,1308,1308,CALLE,VICENTE GUERRERO PONIENTE,0,NA,",,,",CALLE,2 DE ABRIL,7,13,59,21,12:00-15:29,Verdadero,Falso,9,Ninguna,1 HOMBRE,"MARTIN SANTOYO ANTUNEZ 28 AÑOS DE EDAD, GUERRERO.",H,M,8,1,MARTIN SANTOYO ANTUNEZ,ND,0,0,Falso,0,N,N,3,Celular,0,0,Falso,1,1,AUTOMOVIL,ND,ND,1,4,0,-102.27495,22.080472,1067
250199814,0,30411,AUTOPARTES,2,01/02/2025,5,6,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,75,CALLE,VILLA CONSTITUCION,0,NA,"219,,,",CALLE,FEDERICO MENDEZ,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,Heramienta,0,25000,Falso,1,1,CAMIONETA,FORD,RANGER,1,1,0,-102.24914,21.92624,971
250200877,0,30403,AUTOPARTES,2,01/02/2025,5,6,1,COLONIA,OBRAJE,518,518,CALLE,HEROES DE CHALPUTEPEC,0,NA,"115,,,",CALLE,HERMENEGILDO GALEANA SUR,1,0,0,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,"12,2,31","Mochila, ropa, computo",0,0,Falso,4,1,AUTOMOVIL,CHRYSLER,STRATUS,1,23,3826,-102.29663,21.877692,972
250203253,0,30403,AUTOPARTES,2,01/02/2025,5,6,1,COLONIA,FERRONALES,669,669,AVENIDA,MANUEL GOMEZ MORIN,0,NA,",,,",AVENIDA,GABRIELA MISTRAL,4,0,0,23,19:00-21:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"22,23,11","Autoestereo, equipo de sonido, herramienta",0,0,Falso,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,-102.28393,21.894154,973
250207581,0,30411,AUTOPARTES,2,02/02/2025,5,7,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,585,585,CALLE,PEGASO,0,NA,"307,,,",CALLE,CRUZ DEL SUR,5,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"24,23","Bateria, equipo de sonido",0,0,Falso,1,2,AUTOMOVIL,ND,ND,1,23,3829,-102.26646,21.871046,974
250207845,0,30403,AUTOPARTES,2,02/02/2025,5,7,5,COLONIA,EJIDAL,926,926,AVENIDA,CONSTITUCION,0,NA,",,,",CALLE,FRANCISCO VILLA,7,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,5,AUTOMOVIL,NISSAN,PLATINA,1,2,0,-102.35121,21.96576,975
250213547,0,30403,AUTOPARTES,2,03/02/2025,6,1,1,ZONA,ZONA CENTRO,501,501,CALLE,HOSPITALIDAD,0,NA,",,,",CALLE,JOSE MARIA MORELOS,1,2,9,25,00:00-02:59,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,5,AUTOMOVIL,MAZDA,ND,1,4,0,-102.29458,21.882331,976
250214856,0,30403,AUTOPARTES,2,03/02/2025,6,1,1,FRACCIONAMIENTO,ARROYO EL MOLINO,349,349,BOULEVARD,A ZACATECAS,0,NA,",,,",PROLONGACION,ARTICULO 12,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,12,Ropa,0,0,Falso,4,1,AUTOMOVIL,CHEVROLET,MALIBU,1,13,0,-102.28978,21.935008,977
250222095,0,30403,AUTOPARTES,2,04/02/2025,6,2,1,FRACCIONAMIENTO,GOMEZ,237,237,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,GUADALUPE,6,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,5,CAMIONETA,ND,ND,1,1,0,-102.31207,21.885646,961
250226377,0,50305,AUTOPARTES,2,05/02/2025,6,3,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,671,CALLE,FRIDA KHALO,0,NA,",,,",CALLE,CARLOS FUENTES MARES,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,Falso,0,N,N,35,Gasolina,0,0,Falso,1,2,CAMIONETA,DODGE,RAM,1,13,0,-102.26499,21.918074,951
250226601,0,30403,AUTOPARTES,2,05/02/2025,6,3,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,JOSE ISABEL ROBLES,0,NA,",,,",AVENIDA,DE LA CONVENCION,2,8,46,19,06:00-08:59,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,Falso,0,N,N,49,Ninguna,0,0,Falso,4,5,AUTOMOVIL,CHEVROLET,ASTRA,1,1,0,-102.30455,21.850917,962
250227663,0,30411,AUTOPARTES,2,05/02/2025,6,3,1,NO APLICA,DESARROLLO ESPECIAL VILLASUNCION,467,467,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,SIGLO XXI,5,12,41,21,12:00-15:29,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,-102.2918,21.848568,963
250227714,0,30403,AUTOPARTES,2,05/02/2025,6,3,5,COLONIA,CENTRO,938,938,CALLE,GUZMAN,0,NA,",,,",CALLE,HEROE DE NACOZARI,7,13,0,21,12:00-15:29,Verdadero,Falso,9,Ninguna,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,5,CAMIONETA,ND,ND,4,13,0,-102.34236,21.960494,964
250232619,0,30411,AUTOPARTES,2,06/02/2025,6,4,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,CALLE,CANARIO,0,NA,",,,",ANDADOR,AVESTRUZ,2,0,0,5,00:00-05:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,24,Bateria,0,0,Falso,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,6,0,-102.29993,21.85232,965
250242903,0,30403,AUTOPARTES,2,07/02/2025,6,5,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,GENERAL JOSE REFUGIO VELASCO,4,0,0,22,15:30-18:59,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,"29,40,28,3,27,25,12","Cartera, tarjeta,doccuentos, dinero, celular, llanta, ropa",100,0,Falso,4,3,CAMION,ND,ND,1,1,0,-102.25637,21.905212,952
250239230,0,30403,AUTOPARTES,2,07/02/2025,6,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,CULTURA HUICHOL,0,NA,1054,AVENIDA,RODOLFO LANDEROS GALLEGOS,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,39,Sin datos,0,0,Falso,4,5,AUTOMOVIL,COUGAR,ND,1,1,0,-102.24073,21.906553,966
250239863,0,30411,AUTOPARTES,2,07/02/2025,6,5,1,BARRIO,BARRIO SAN MARCOS,85,85,CALLE,MANUEL M PONCE,0,NA,",,,",CALLE,JOSE GUADALUPE POSADA MUÑOZ,1,10,25,20,09:00-11:59,Verdadero,Falso,9,Ninguna,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,Falso,0,N,N,"31,2,27,22","Mochila, computo,documentos, autoestereo",0,33000,Falso,4,3,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,0,-102.30629,21.878487,967
250005010,0,30411,AUTOPARTES,2,07/02/2025,6,5,5,FRACCIONAMIENTO,ARBOLEDAS I y II,1061,1061,PRIVADA,ADOLFO LOPEZ MATEOS,0,NA,",,,",CALLE,ADOLFO LOPEZ,7,0,0,27,Sin datos,Falso,Falso,9,Arma,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,31,Mochila,0,0,Falso,1,1,AUTOMOVIL,FORD,ND,1,28,0,-102.34576,21.955902,1071
250246507,0,30403,AUTOPARTES,2,08/02/2025,6,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,LIBRADO GALLEGOS,0,NA,121,CALLE,FRANCISCO ARMENGOL,3,0,0,27,Sin datos,Falso,Falso,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,Falso,0,N,N,11,Herramienta,0,11000,Falso,3,1,AUTOMOVIL,CHEVROLET,GEOMETRO,1,1,0,-102.26218,21.933357,953
