FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,SEXO_AFEC,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,DEN_CASIO,OID,LONG,LAT
231286749,0,30414,ROBO A CASA,9,2023-09-25,39,1,1,COMUNIDAD,SAN ANTONIO DE PEÑUELAS,15,TERRACERIA,N,NA,NA,",,,",N,N,2,0,0,4,9,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,38",0,0,true,1,10,-102.33160000,,2609,-102.33161515,21.65422106
231287158,231287141,30414,ROBO A CASA,9,2023-09-26,39,2,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,AVENIDA,HACIENDA JOSE MARIA MORELOS,NA,NA,"135,,,",CALLE,HACIENDA EL TORIL,4,16,30,22,1,NO,false,false,M,9,1 HOMBRE 25 AÑOS,ND,H,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.24530000,,2610,-102.24536878,21.89229379
231289653,0,30414,ROBO A CASA,9,2023-09-27,39,3,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,CALLE,PASEOS DE MALPASO,NA,NA,"111,,,",CALLE,PASEOS DE COSIO,7,0,0,25,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,8,11,28",20000,25500,false,1,1,-102.29700000,,2611,-102.29703814,21.97082894
231289726,0,30414,ROBO A CASA,9,2023-09-27,39,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,JUAN G ALVARADO,NA,NA,"308,,,",CALLE,DOMINGO VELASCO,3,0,0,26,4,NO,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,13000,false,"1,23",1,-102.25680000,1107,2612,-102.25683261,21.93954900
231280834,0,30414,ROBO A CASA,9,2023-09-25,39,1,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,AVENIDA,VILLAS DEL RIO,NA,NA,"206,,,",CALLE,RIO BALSAS,3,4,34,26,9,NO,true,false,H,9,1 MUJER,ND,M,8,0,N,N,0,0,false,N,N,NO,2,0,0,true,1,10,-102.24300000,,2613,-102.24302368,21.94015078
231216880,0,30904,ROBO A CASA,9,2023-09-12,37,2,5,COLONIA,FRATERNIDAD,1106,CALLE,UNION,NA,NA,"101,,,",CALLE,LIBERTAD,7,0,0,22,9,NO,false,false,ND,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,2,-102.35930000,,2614,-102.35931061,21.95465196
231218408,0,30904,ROBO A CASA,9,2023-09-12,37,2,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,1301,CALLE,AGROINDUSTRIA,NA,NA,"604,,,",CALLE,ECOLOGIA,7,0,0,24,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,2,-102.26090000,,2615,-102.26090694,22.06983625
231234486,0,30904,ROBO A CASA,9,2023-09-16,37,6,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,CALLE,PASEOS DE MALPASO,NA,NA,"223,,,",CALLE,PASEOS DE JALTICHE,7,5,7,26,9,NO,true,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"12,27",0,0,false,1,1,-102.29970000,,2616,-102.29974361,21.97113411
231240543,0,50107,ROBO A CASA,9,2023-09-16,37,6,1,FRACCIONAMIENTO,CUMBRES III,674,CALLE,CARLOS CASTILLO PERAZA,NA,NA,"204,,,",CALLE,MIGUEL ALEMAN,3,0,0,27,4,NO,false,false,H,9,EXPAREJA,ND,M,5,0,N,N,0,0,false,N,N,NO,"5,9,12",0,0,false,1,1,-102.23680000,,2617,-102.23689968,21.92267913
231247760,0,50107,ROBO A CASA,9,2023-09-18,38,1,1,FRACCIONAMIENTO,CASASOLIDA,168,CALLE,CERRO SAN ANDRES,NA,NA,"101,,,",CALLE,CERRO TLALOC,2,0,0,22,4,NO,false,false,H,9,AMIGO,JOSE,H,4,0,N,N,0,0,false,N,N,NO,31,0,1500,false,1,1,-102.29570000,,2618,-102.29578360,21.83315085
231255024,0,31003,ROBO A CASA,9,2023-09-20,38,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,AVENIDA,POLIDUCTO,NA,NA,",,,",CALLE,ANTONIO RUIZ ESPARZA ALONSO,3,6,20,19,4,NO,true,false,ND,9,2 TIPO PEPENADOR,ND,H,8,1,ROBO,CALIXTO DE JESUS RIVERA LOZANO 21 AÑOS,0,0,false,N,N,NO,10,0,0,true,1,4,-102.25820000,,2619,-102.25827403,21.92729648
231258235,0,31001,ROBO A CASA,9,2023-09-20,38,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,SIRACUSA,NA,NA,"105,A,,",AVENIDA,RANCHO SAN ANTONIO,5,21,17,23,4,NO,true,false,M,9,EXINQUILINO,RAMON,H,1,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,2,-102.26510000,,2620,-102.26510806,21.80896296
231260412,0,50107,ROBO A CASA,9,2023-09-21,38,4,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,SIERRA DE CUCHILLA,NA,NA,"206,,,",CALLE,SIERRA DEL MAGUEY,3,0,0,20,9,NO,false,false,M,9,HERMANA,ND,M,5,0,N,N,0,0,false,N,N,NO,"28,29",500,500,false,1,6,-102.25810000,,2621,-102.25819849,21.91184048
231263758,0,30404,ROBO A CASA,9,2023-09-22,38,5,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,SANTIAGO,NA,NA,"305,,,",CALLE,SAN FRANCISCO DE LOS VIVEROS 2301,4,1,36,25,4,NO,false,false,M,9,ND,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,10,-102.23350000,,2622,-102.23353042,21.88424514
231263783,0,50107,ROBO A CASA,9,2023-09-22,38,5,1,COLONIA,J. REFUGIO ESPARZA REYES,206,CALLE,CARLOS A MADRAZO,NA,NA,"108,,,",CALLE,SIERRA DE TEPEHUANES,3,1,48,25,4,NO,false,false,H,9,AMIGOS DE SU HIJO,ND,H,3,0,N,N,0,0,false,N,N,NO,3,0,8000,false,1,1,-102.25790000,,2623,-102.25792659,21.90893624
231264028,0,30404,ROBO A CASA,9,2023-09-22,38,5,1,FRACCIONAMIENTO,NATURA,371,CALLE,CENZONTLE,NA,NA,"112,,,",CALLE,AGATA PLATEADO,3,5,28,26,4,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.25150000,,2624,-102.25153299,21.93266589
231264049,0,30404,ROBO A CASA,9,2023-09-22,38,5,1,FRACCIONAMIENTO,ALIANZA FERROCARRILERA,211,CALLE,BENJAMIN MENDEZ,NA,NA,"111,,,",CALLE,A,3,0,0,26,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.28260000,,2625,-102.28265045,21.91027264
231265934,0,30904,ROBO A CASA,9,2023-09-22,38,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,ROGELIO GALINDO DE LA TORRE,NA,NA,"610,,,",CALLE,JOSE RUIZ ESPARZA VEGA,3,15,49,22,4,DESHABITADA,true,false,M,9,2 HOMBRES,ND,H,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,13,-102.25830000,,2626,-102.25832553,21.92909746
231266074,0,30904,ROBO A CASA,9,2023-09-22,38,5,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,JUAN SORIANO,NA,NA,"106,,,",CALLE,HERMENEGILDO BUSTOS,3,16,24,22,9,DESHABITADA,true,false,ND,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.25980000,,2627,-102.25986314,21.92236867
231266110,0,30904,ROBO A CASA,9,2023-09-22,38,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE GESSI,NA,NA,"311,A,,",CALLE,MONTE OKU,3,16,31,22,4,DESHABITADA,false,false,ND,9,2 PERSONAS,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.26330000,,2628,-102.26333253,21.94179676
231269404,0,50107,ROBO A CASA,9,2023-09-23,38,6,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN PABLO,NA,NA,"109,,,",AVENIDA,POLIDUCTO,4,0,0,19,9,NO,false,false,H,9,EXPAREJA,ND,M,5,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.24650000,,2629,-102.24652870,21.89993552
231276117,0,30907,ROBO A CASA,9,2023-09-24,39,7,1,FRACCIONAMIENTO,MEXICO,624,CALLE,CHIAPAS,NA,NA,"102,,,",CALLE,CASA BLANCA,5,0,0,27,9,NO,false,false,M,9,EXPAREJA,ND,H,5,0,N,N,0,0,false,N,N,NO,"3,18",0,0,false,1,2,-102.27900000,,2630,-102.27903390,21.86197769
231276430,0,30904,ROBO A CASA,9,2023-09-24,39,7,1,FRACCIONAMIENTO,LA FLORIDA ll,444,CALLE,PASEO DEL CAMPO,NA,NA,"310,,,",CALLE,PASEO DEL VALLADO,3,0,0,24,9,NO,false,false,H,9,1 HOMBRE 30 AÑOS MORENO 1.60 MTS,ND,H,8,2,ROBO,VICTOR ANDRADE PAREDES 42 AÑOS ISRAEL CASTILLO PIÑA 40 AÑOS,0,0,false,N,N,NO,11,0,0,true,1,4,-102.24060000,,2631,-102.24062012,21.92739975
231277987,0,50107,ROBO A CASA,9,2023-09-24,39,7,8,RURAL,POTRERO DE LOS LOPEZ,1225,CALLE,MIGUEL HIDALGO I COSTILLA,NA,NA,",,,",CALLE,ND,7,0,0,21,9,NO,false,false,H,9,FAMILIAR,ISMAEL MUÑOZ HERNANDEZ 39 AÑOS,H,5,0,N,N,0,0,false,N,N,NO,"3,25",0,7500,false,1,28,-102.52110000,,2632,-102.52114180,22.09611261
231279530,0,30904,ROBO A CASA,9,2023-09-24,39,7,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,CALLE,JUANACATLAN,NA,NA,",,,",CALLE,HUEJUCAR,2,22,19,24,9,NO,true,false,ND,9,1 HOMBRE,ND,H,8,1,ND,N,0,0,false,N,N,NO,"1,14,38",0,0,false,1,4,-102.33300000,,2633,-102.33305794,21.85964414
231295653,0,30414,ROBO A CASA,9,2023-09-28,39,4,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,AVENIDA,VISTAS DE ORIENTE,NA,NA,"455,,,",AVENIDA,VALLARTA,4,4,35,26,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,5000,false,"1,23",1,-102.23570000,1112,2634,-102.23577422,21.88069520
231293762,0,30414,ROBO A CASA,9,2023-09-27,39,3,1,FRACCIONAMIENTO,NATURA,371,CALLE,CATARINA,NA,NA,"110,,,",CIRCUITO,SALTAMONTES,3,0,0,27,9,NO,false,false,H,9,EXPAREJA,ND,M,5,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,1,-102.25360000,,2635,-102.25366175,21.93582590
231280768,0,30414,ROBO A CASA,9,2023-09-25,39,1,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,AVENIDA,DE LAS PALMAS DE GUINEA,NA,NA,"105,,,",AVENIDA,DEL CREPUSCULO,2,0,0,26,9,NO,false,false,M,9,2 HOMBRES,ND,ND,8,0,N,N,0,0,false,N,N,NO,8,0,0,false,1,69,-102.33950000,,2636,-102.33957327,21.85727803
231289270,0,30446,ROBO A CASA,9,2023-09-27,39,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,TRAGANON,NA,NA,"107,B,,",CALLE,TRICALA,5,1,33,25,4,NO,false,false,M,9,RENTERO,ND,H,1,1,ND,N,0,0,false,N,N,NO,"8,12",0,0,false,1,4,-102.26430000,,2637,-102.26431493,21.80741609
231291125,0,31001,ROBO A CASA,9,2023-09-27,39,3,11,LOCALIDAD,EX-VIÑEDOS GUADALUPE,1307,CALLE,VIÑEDOS CALIFORNIA,NA,NA,"306,,,",CALLE,VIÑEDOS RIBIER,7,0,0,21,9,SOLA,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,CARRETILLA,N,NO,39,0,0,false,1,2,-102.27640000,,2638,-102.27640078,21.95952660
231291514,0,30414,ROBO A CASA,9,2023-09-27,39,3,1,FRACCIONAMIENTO,NATURA,371,CALLE,JOSE CONTRERAS ESPARZA,NA,NA,"316,,,",CALLE,FEDERICO MENDEZ,3,0,0,9,3,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,28",1300,1300,false,1,1,-102.24990000,,2639,-102.24999909,21.93173187
231292534,0,30414,ROBO A CASA,9,2023-09-27,39,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA MOCHE,NA,NA,"106,,,",AVENIDA,CULTURA NAZCA,3,0,0,27,5,NO,false,false,H,9,ALBAÑILES DEL OXXO,ND,ND,8,0,N,N,0,0,false,N,N,NO,2,0,19000,false,"1,23",1,-102.23930000,1110,2640,-102.23934891,21.91087420
231292674,0,50102,ROBO A CASA,9,2023-09-26,39,2,1,RANCHO,SAN MARTIN (EL ZORRILLO),284R,TERRACERIA,N,NA,NA,",,,",CARRETERA,71 SUR,2,0,0,27,9,NO,false,false,H,9,2 HOMBRES,ND,H,8,1,ROBO,EZEQUIEL GAMBOA DAVILA 68 AÑOS,0,0,false,TAXI,1750 ROJO,NO,"10,14",0,0,false,1,4,-102.38820000,,2641,-102.38824719,21.86553365
231295717,0,50102,ROBO A CASA,9,2023-09-28,39,4,1,BARRIO,LA SALUD,499,CALLE,DELICIAS,NA,NA,"301,,,",AVENIDA,HEROE DE NACOZARI SUR,5,0,0,27,9,NO,false,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,0,true,1,10,-102.28150000,,2642,-102.28158839,21.86961817
231296011,0,30414,ROBO A CASA,9,2023-09-28,39,4,1,FRACCIONAMIENTO,BALCONES DE OJOCALIENTE,184,AVENIDA,SIGLO XXI,NA,NA,"1324,,,",CALLE,BALCONES DEL BESO,5,0,0,9,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,11,14",0,0,false,"1,23",1,-102.24920000,1113,2643,-102.24925025,21.86113229
231296568,0,30414,ROBO A CASA,9,2023-09-28,39,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,LEOBARDO QUIROZ MORENO,NA,NA,"117,,,",CALLE,FRANCISCO DE LA J HERRERA L,3,0,0,27,9,NO,false,false,M,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,9,0,0,true,1,10,-102.26200000,,2644,-102.26207598,21.93814828
231296743,0,31001,ROBO A CASA,9,2023-09-28,39,4,10,RURAL,EL RETOÑO,1292,CARRETERA,70 ORIENTE,NA,NA,",,,",CARRETERA,77,7,18,5,22,4,NO,false,false,H,9,EXTRABAJADOR,MIGUEL SANTILLAN,H,2,1,ND,N,0,0,false,CAMIONETA,FORD RANGER ROJO CON FRANJAS NEGRAS,NO,9,0,0,false,1,4,-102.15830000,,2645,-102.15831808,21.83931174
231298154,0,30414,ROBO A CASA,9,2023-09-28,39,8,1,FRACCIONAMIENTO,LAS CUMBRES,218,CALLE,MARIA ANTONIA RUIZ ESPARZA,NA,NA,"247,,,",AVENIDA,PENSADORES MEXICANOS,3,0,0,1,4,SOLA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,8,0,0,false,1,1,-102.26400000,,2646,-102.26407406,21.91295343
231298221,0,30414,ROBO A CASA,9,2023-09-28,39,8,1,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,463,CALLE,GUAYACAN,NA,NA,"312,,,",CALLE,ARROYO,5,0,0,1,8,SOLA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,6,12,13,38",0,15000,false,1,1,-102.24650000,,2647,-102.24653230,21.85999880
231298522,0,30414,ROBO A CASA,9,2023-09-29,39,5,5,FRACCIONAMIENTO,BUENAVISTA,1070,CALLE,JAZMIN,NA,NA,"126,,,",CALLE,DE CASTILLA,7,0,0,15,4,NO,false,false,M,9,3 PERSONAS,ND,H,8,0,N,N,0,0,false,N,N,NO,"1,5",0,25000,false,1,1,-102.35790000,,2648,-102.35794655,21.97353082
231299035,0,30414,ROBO A CASA,9,2023-09-29,39,5,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,CUARZO,NA,NA,"212,,,",CALLE,AGUAMARINA,4,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,SI,"2,11",0,20000,false,1,1,-102.22110000,,2649,-102.22114509,21.88745343
231299035,0,30414,ROBO A CASA,9,2023-09-28,39,4,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,CUARZO,NA,NA,"212,,,",CALLE,AGUAMARINA,4,0,0,4,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"8,18",0,0,false,20,13,-102.22110000,,2650,-102.22113076,21.88748430
231300020,0,30414,ROBO A CASA,9,2023-09-29,39,8,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,CALLE,ALASKA,NA,NA,"206,,,",CALLE,CORDOBA,2,0,0,1,4,DESHABITADA,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,0,false,"1,23",1,-102.30560000,1119,2651,-102.30560228,21.86107780
231293800,0,30904,ROBO A CASA,9,2023-09-28,39,4,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,AVENIDA,VISTAS DE ORIENTE,NA,NA,"642,,,",CALLE,SANTIAGO,4,0,8,25,1,NO,false,false,ND,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,BICICLETA,GRIS O BLANCO,NO,39,0,0,false,1,2,-102.23290000,,2652,-102.23298536,21.88209060
231294891,0,30904,ROBO A CASA,9,2023-09-28,39,4,1,FRACCIONAMIENTO,PASEOS DEL SUR,634,CALLE,MARSALA,NA,NA,"113,,,",AVENIDA,MISION DE SAN MARGARITO FLORES GARCIA,5,8,57,19,4,NO,false,false,ND,9,ND,ND,H,8,1,ALLANAMIENTO,N,0,0,false,N,N,NO,10,0,0,false,1,4,-102.27090000,,2653,-102.27090889,21.81260185
231295609,0,30904,ROBO A CASA,9,2023-09-28,39,8,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,NAPIZARO,NA,NA,",,,",CALLE,TEXCOCO,7,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,13,-102.24740000,,2654,-102.24747680,21.95507234
231300474,0,30414,ROBO A CASA,9,2023-09-29,39,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,CALLE,TEOFILO ROMO LOPEZ,NA,NA,"219,D,,",CALLE,CELIA MARIA MARTINEZ,3,0,0,27,3,DESHABITADA,false,false,H,9,ND,ND,,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.25420000,,2655,-102.25428989,21.93126683
231301218,0,50107,ROBO A CASA,9,2023-09-29,39,5,7,COLONIA,HECTOR HUGO OLIVARES,1159,CALLE,16 DE SEPTIEMBRE,NA,NA,"103,,,",CALLE,JOSE MARIA MORELOS,7,0,0,9,4,NO,false,false,M,9,VECINO,ANDRES VELAZQUEZ ESPARZA,H,6,0,N,N,0,0,false,N,N,NO,15,0,3000,false,1,2,-102.33730000,,2656,-102.33732964,22.18008751
231301703,0,30414,ROBO A CASA,9,2023-09-29,39,5,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOROTEO ARANGO,NA,NA,"603,,,",CALLE,GENERAL FEDERICO MONTES,2,0,0,27,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,13",0,0,false,1,1,-102.31030000,,2657,-102.31031958,21.85478742
231305164,0,30414,ROBO A CASA,9,2023-09-30,39,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,ARBOLITO,NA,NA,"123,,,",CALLE,HEROE MILITAR,4,0,0,6,4,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,6,12",0,10000,false,1,1,-102.25750000,,2658,-102.25753783,21.89838580
231306186,0,50107,ROBO A CASA,9,2023-09-30,39,6,1,FRACCIONAMIENTO,EL CEDAZO,84,CALLE,CERRO DE LOS GALLOS,NA,NA,"102,,,",AVENIDA,DE LA LUZ,5,0,0,21,4,NO,false,false,H,9,EMPLEADA DOMESTICA,ND,M,2,0,N,N,0,0,false,N,N,NO,27,0,0,false,1,69,-102.25250000,,2659,-102.25254055,21.86211026
231307007,0,30414,ROBO A CASA,9,2023-09-30,39,6,1,FRACCIONAMIENTO,CASABLANCA,625,AVENIDA,GENERAL MARIANO ESCOBEDO,NA,NA,"344,,,",CALLE,VIVERO DEL LAGO,5,17,47,22,9,NO,true,false,H,9,1 HOMBRE,ND,H,8,0,N,N,0,0,false,N,N,NO,"11,38",0,0,true,1,6,-102.27280000,,2660,-102.27281571,21.85490996
231310397,0,30414,ROBO A CASA,10,2023-10-01,40,7,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,CULTURA OTOMI 408,NA,NA,"17,,,",CALLE,CULTURA CHICHIMECA,3,0,0,27,9,NO,false,false,H,9,VECINO,DANIEL ALEJANDRO GARCIA ROSALES EL DIABLO 17 AÑOS,H,6,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,6,-102.24730000,,2661,-102.24733452,21.90953515
231310507,0,30414,ROBO A CASA,10,2023-10-01,40,7,1,COMUNIDAD,EL REFUGIO DE PEÑUELAS,37,CALLE,JUAN ESCUTIA,NA,NA,"510,,,",CALLE,IGNACIO ZARAGOZA,2,5,40,26,4,NO,false,false,H,9,VECINO,ND,H,6,0,N,N,0,0,false,N,N,NO,6,0,1200,false,"1,23",0,-102.29190000,1127,2662,-102.29199488,21.71557744
231310970,0,30414,ROBO A CASA,9,2023-09-29,39,3,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL MATEO ALMANZA,NA,NA,",,,",CALLE,DOCTOR MARIANO AZUELA,2,0,0,27,9,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,5000,false,1,1,-102.30880000,,2663,-102.30886655,21.85274989
231311023,0,30414,ROBO A CASA,10,2023-10-01,40,7,5,COLONIA,EL CALVARIO,1044,CALLE,ELISEO LOPEZ,NA,NA,"109,,,",AVENIDA,ALEJANDRO DE LA CRUZ,7,0,0,15,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,15,21",0,80000,false,1,1,-102.34340000,,2664,-102.34341638,21.97407054
231311531,0,30414,ROBO A CASA,10,2023-10-01,40,7,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,CALLE,DEL DEPORTE CIENCIA,NA,NA,"132,B,,",AVENIDA,DEL REY,5,0,0,16,3,NO,false,false,H,9,VECINOS,ND,H,6,0,N,N,0,0,false,N,N,NO,28,6000,6000,false,1,1,-102.25270000,,2665,-102.25271570,21.84716091
231312383,0,30414,ROBO A CASA,10,2023-10-01,40,7,1,BARRIO,LOS GAMEZ,63,CALLE,SAN MIGUEL,NA,NA,"126,,,",N,N,5,0,0,22,5,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,8,28",50000,50000,false,1,1,-102.19960000,,2666,-102.19967863,21.82332956
231315812,0,30414,ROBO A CASA,10,2023-10-02,40,1,1,FRACCIONAMIENTO,LAS CUMBRES,218,CALLE,MARIA ANTONIA RUIZ ESPARZA,NA,NA,"815,,,",CALLE,LOS ARBOLITOS,3,2,36,25,4,NO,false,false,M,9,1 HOMBRE DELGADO CHAPARRO,ND,H,8,0,N,N,0,0,false,N,N,NO,3,0,3000,false,1,1,-102.26340000,,2667,-102.26344217,21.91027386
231316216,0,30414,ROBO A CASA,10,2023-10-02,40,1,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,JADE,NA,NA,"221,,,",CALLE,N,4,0,0,27,8,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,45",0,1000,false,1,1,-102.22190000,,2668,-102.22199815,21.88926074
231316239,0,30414,ROBO A CASA,10,2023-10-02,40,1,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,PROFESOR J GUADALUPE PERALTA,NA,NA,"336,,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUNARIA,2,0,0,19,4,NO,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"6,24",0,0,false,1,1,-102.32310000,,2669,-102.32313205,21.84871024
231316552,0,30414,ROBO A CASA,10,2023-10-02,40,1,1,COMUNIDAD,PEÑUELAS (EL CIENEGAL),36,CALLE,JOSE SALAS MARTINEZ,NA,NA,"111,A,,",CALLE,ND,5,0,0,5,4,SOLA,false,false,H,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,18,0,0,false,"2,23",1,-102.27520000,1129,2670,-102.27522531,21.73644392
231317043,0,30414,ROBO A CASA,10,2023-10-02,40,1,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO COATZACOALCOS,NA,NA,"131,,,",CALLE,PUERTO DE ENSENADA,3,11,9,20,9,NO,false,false,H,9,1 HOMBRE 20 AÑOS,ND,H,8,0,N,N,0,0,false,N,N,NO,14,0,2000,false,1,11,-102.24860000,,2671,-102.24861200,21.93724738
231318838,0,30414,ROBO A CASA,10,2023-10-02,40,1,11,FRACCIONAMIENTO,MONTEVERDE,1340,CALLE,GARAMBULLO,NA,NA,"174,,,",CALLE,GRENOVIA,7,0,0,23,3,NO,false,false,M,9,ND,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,12,28,31",0,0,false,1,1,-102.24920000,,2672,-102.24923264,21.96191727
231319357,0,30414,ROBO A CASA,10,2023-10-02,40,1,1,FRACCIONAMIENTO,MORELOS I,598,CALLE,ARTILLERO MIER,NA,NA,"226,,,",CALLE,30 DE JULIO,5,0,0,27,4,NO,false,false,ND,9,INQUILINOS,ND,1,1,0,N,N,0,0,false,N,N,NO,"1,8,38",0,0,false,1,1,-102.26830000,,2673,-102.26834938,21.85438102
