FOLIO,MES,FECHA,DIA_SEM,HORA,MINUTOS,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,CUENT_HAB,DINERO,CANTIDAD,BANCO,BOLSO,CARTERA,TECNOLOGIA,CELULAR,JOYERIA,ROPA,BICICLETA,OTROS,OID,FE_16,VEH_SOSP,INCIDENTE,LONG,LAT
101774,MAYO,2016-05-07,SABADO,0,57,JESUS MARIA,URBANA,COLONIA,EL LLANO,118,AVENIDA,PASEO DE LAS MARAVILLAS,NULO,0,NULO,0,NULO,GUADALUPE,JOSE LOPEZ PORTILLO,INDEPENDENCIA,NULO,NULO,0,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,252,FERIA,,Robo a persona,-102.32389418,21.95038832
102011,MAYO,2016-05-07,SABADO,6,5,AGUASCALIENTES,URBANA,COLONIA,HEROES (DELEGACION MORELOS),717,AVENIDA,CONVVENCION DE 1914 ORIENTE,NULO,0,NULO,0,NULO,JAIME NUNO,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,JAIME NUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,253,FERIA,,Robo a persona,-102.27170811,21.87830341
102028,MAYO,2016-05-07,SABADO,6,5,AGUASCALIENTES,URBANA,COLONIA,OJO DE AGUA,986,AVENIDA,HEROE DE NACOZARI SUR,NULO,0,NULO,0,NULO,AYUNTAMIENTO,JESUS YUREM,PLAZA CTM,NULO,DINERO,80,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,254,FERIA,,Robo a persona,-102.28232092,21.86521082
102937,MAYO,2016-05-08,DOMINGO,4,23,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,CALLE,ORION,NULO,306,NULO,0,NULO,LIBRA,ESTRELLA POLAR,CISNE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,TENIS,255,FERIA,,Robo a persona,-102.26472479,21.87231760
102938,MAYO,2016-05-08,DOMINGO,4,23,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,DEL VALLE 1A SECCION,734,CALLE,AGUASCALIENTES PONIENTE,NULO,0,NULO,0,NULO,LONDRES,AGUASCALIENTES PONIENTE,FLORENCIA,NULO,DINERO,1700,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,256,FERIA,,Robo a persona,-102.31815178,21.87627472
103038,MAYO,2016-05-08,DOMINGO,6,22,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,BOULEVARD,AGUILA,NULO,0,NULO,0,NULO,CANARIO,PASEO DE LA ASUNCION,ANDADOR DE LAS GAVIOTAS,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,TENIS,257,FERIA,,Robo a persona,-102.29970408,21.84964078
103051,MAYO,2016-05-08,DOMINGO,6,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL OESTE,1011,CALLE,JORGE NEGRETE,NULO,0,NULO,0,NULO,PASEO DE LA ASUNCION,CARLOS LOPEZ MOCTEZUMA,PEDRO INFANTE,NULO,DINERO,300,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,258,FERIA,,Robo a persona,-102.30164396,21.84447970
103147,MAYO,2016-05-08,DOMINGO,10,27,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,AVENIDA,SIGLO XXI,NULO,0,NULO,0,NULO,MANUEL GARCIA MARTINEZ,GUADALUPANO,CUMBRES,NULO,DINERO,800,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,259,FERIA,,Robo a persona,-102.25684374,21.90719920
104246,MAYO,2016-05-09,LUNES,14,1,JESUS MARIA,URBANA,COLONIA,EJIDAL,196,CALLE,15 DE SEPTIEMBRE,NULO,0,NULO,0,NULO,16 DE SEPTIEMBRE,VICENTE GUERRERO,CRISTOBAL COLON,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,CASCO,260,FERIA,,Robo a persona,-102.35335819,21.96976990
104711,MAYO,2016-05-10,MARTES,0,55,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,594,CALLE,CARTAMO,NULO,0,NULO,0,NULO,ARROYO,AÑIL,SAUCO,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,261,,,Robo a persona,-102.24505611,21.85852985
105052,MAYO,2016-05-10,MARTES,14,15,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,FRANCISCO I. MADERO,NULO,0,NULO,0,NULO,BENITO JUAREZ,5 DE MAYO,GENERAL IGNACIO ALLENDE,NULO,DINERO,54000,PACAZO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,262,,,Robo a persona,-102.29646925,21.88120016
106222,MAYO,2016-05-11,MIERCOLES,21,21,JESUS MARIA,URBANA,COLONIA,EL CALVARIO,220,CALLE,AGUSTIN DE ITURBIDE,NULO,810,NULO,0,NULO,ALEJANDRO DE LA CRUZ,RICARDO FLORES MAGON,BENITO JUAREZ,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,263,,,Robo a persona,-102.34227135,21.97269569
108197,MAYO,2016-05-14,SABADO,12,32,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,RAYON,NULO,0,NULO,0,NULO,JOSE MARIA CHAVEZ,GALEANA SUR,NIETO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,CAMARA,264,,,Robo a persona,-102.29642939,21.87868046
108360,MAYO,2016-05-14,SABADO,17,27,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,DOCTOR JESUS ROMO ARMERIA,NULO,232,NULO,0,NULO,RICARDO GARCIA MENDOZA,JOSE MARIA GONZALEZ BOCANEGRA,ANITA BRENNER,NULO,DINERO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,265,,,Robo a persona,-102.32073442,21.85343831
109434,MAYO,2016-05-15,DOMINGO,3,23,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SAN FRANCISCO DE LOS VIVEROS,NULO,0,NULO,0,NULO,LAS CUEVAS,CAÑADA GRANDE,BETULIA,NULO,NULO,0,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,266,,,Robo a persona,-102.24335296,21.88128059
109057,MAYO,2016-05-15,DOMINGO,3,44,PABELLON DE ARTEAGA,URBANA,COLONIA,FRANCISCO VILLA,108,AVENIDA,INSURGENTES,NULO,8,NULO,0,NULO,ADOLFO LOPEZ MATEOS,CUAUHTEMOC,NIÑOS HEROES NORTE,NULO,DINERO,450,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,267,,,Robo a persona,-102.27074697,22.15145376
109141,MAYO,2016-05-15,DOMINGO,5,15,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA DE NUESTRA SEÑORA DE LA ASUNCION SECTOR SAN MARCOS,435,AVENIDA,POLIDUCTO,NULO,0,NULO,0,NULO,GASPAR DE LA FUENTE,,CRISTOBAL DE TORRES,NULO,DINERO,500,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,268,,,Robo a persona,-102.25873695,21.92652344
109513,MAYO,2016-05-15,DOMINGO,17,54,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VISTAS DEL SOL II,568,CALLE,ECLIPSE,NULO,412,NULO,0,NULO,PUESTA PICACHO,SOL,ESTRELLA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,269,,,Robo a persona,-102.27156858,21.86404918
109548,MAYO,2016-05-15,DOMINGO,18,45,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,AVENIDA,PASEO DE LA CRUZ,NULO,0,NULO,0,NULO,VIA LACTEA,CONVENCION DE 1914 ORIENTE,HALEY,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,270,,,Robo a persona,-102.26960077,21.87358559
109260,MAYO,2016-05-15,DOMINGO,10,32,AGUASCALIENTES,URBANA,SIN TIPO,VILLAS DEL RIO,698,CALLE,JOSE FEMAT GUTIERREZ,NULO,0,NULO,0,NULO,VILLAS DEL RIO,RIO AGUANAVAL,NINGUNO,NULO,DINERO,200,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,271,,,Robo a persona,-102.24274832,21.93849467
111443,MAYO,2016-05-17,MARTES,22,58,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,J. GUADALUPE PERALTA GAMEZ,411,CALLE,JOSE TRNIDAD VELA SALAS,NULO,237,NULO,0,NULO,DESIDERIO MACIAS SILVA,JOSE MANUEL RUIZ DE TEJEDA Y OTAL,SALVADOR MELCHOR,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,PLAYERA,NULO,NULO,272,,,Robo a persona,-102.24081489,21.87110792
111003,MAYO,2016-05-17,MARTES,11,32,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A. SECCION,1106,AVENIDA,LAS AMERICAS,NULO,0,NULO,0,NULO,REPUBLICA MEXICANA,REPUBLICA DEL PERU,REPUBLICA DE NICARAGUA,PACAZO,DINERO,10724,BANAMEX DORADO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,273,,,Robo a persona,-102.30357306,21.86439151
111427,MAYO,2016-05-17,MARTES,22,35,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS TORRES,1064,AVENIDA,CONVENCION DE 1914 PONIENTE,NULO,0,NULO,0,NULO,IGNACIO T. CHAVEZ,LIENZO CHARRO,LIENZO CHARRO,NULO,NULO,200,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,274,,,Robo a persona,-102.30918931,21.86831010
111110,MAYO,2016-05-17,MARTES,14,55,JESUS MARIA,URBANA,COLONIA,CENTRO,126,AVENIDA,PANAMERICANA,NULO,0,NULO,0,NULO,JUAN JOSE,VENUSTIANO CARRANZA,MORELOS,NULO,DINERO,200,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,IMPRESORA,275,,,Robo a persona,-102.28847132,21.99795048
111952,MAYO,2016-05-18,MIERCOLES,17,39,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MODERNO,664,CALLE,PROLONGACION AQUILES ELORDUY,NULO,0,NULO,0,NULO,FEDERICO GARCIA LORCA,SALVADOR DIAZ MIRON,JUAN DE DIOS PESA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,276,,,Robo a persona,-102.31549785,21.88069665
112120,MAYO,2016-05-18,MIERCOLES,21,58,AGUASCALIENTES,URBANA,DESARROLLO ESPECIAL,ZONA FERIAL,1063,CALLE,JOSE F. ELIZONDO,NULO,0,NULO,0,NULO,LOS LAURELES,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,NINGUNO,NULO,DINERO,0,NULO,NULO,CARTERA,NULO,CELULAR,ANILLO,NULO,NULO,NULO,277,,,Robo a persona,-102.30140328,21.87679996
112211,MAYO,2016-05-18,MIERCOLES,23,20,JESUS MARIA,RURAL,COMUNIDAD,SAN ANTONIO DE LOS HORCONES,189-P,CALLE,EMILIANO ZAPATA,NULO,202,NULO,0,NULO,JOSE MARIA MORELOS Y PAVON,18,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,278,,,Robo a persona,-102.32857311,21.99604797
112482,MAYO,2016-05-19,JUEVES,11,7,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,EL SALITRE,0,121,NULO,0,NULO,EL CHIQUIHUITE,BETULIA,LA BARRANCA,NULO,DINERO,500,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,279,,,Robo a persona,-102.24319764,21.87557218
222710,MAYO,2016-05-19,JUEVES,17,9,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOS ARCOS,834,CALLE,AGLAYA,NULO,0,NULO,0,NULO,FERROCARRIL,GOMEZ MORIN,ARCO IRIS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,280,,,Robo a persona,-102.28704621,21.90761152
112953,MAYO,2016-05-19,JUEVES,22,39,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,CASIMIRA ARTEAGA,NULO,0,NULO,0,NULO,JOSE MARIA GONZALEZ BOCANEGRA,JOSE CALVILLO,ANTONIO HERNANDEZ GALLEGOS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,281,,,Robo a persona,-102.31983682,21.85201554
113652,MAYO,2016-05-20,VIERNES,21,50,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR GUADALUPE),402,AVENIDA,POLIDUCTO,NULO,0,NULO,0,NULO,RAMON FERNANDEZ MORENO,JOSE RUIZ ESPARZA VEGA,ROGELIO GALINDO DE LA TORRE,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,CHAMARRA,NULO,NULO,282,,,Robo a persona,-102.25911458,21.92765431
113643,MAYO,2016-05-20,VIERNES,21,38,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SANTA ANITA (DELEGACION JESUS TERAN),482,AVENIDA,NAZARIO ORTIZ GARZA,NULO,0,NULO,0,NULO,CONVENCION DE 1914 ORIENTE,HERNAN CABALLERO,TERESA DE AVILA,NULO,DINERO,500,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,283,,,Robo a persona,-102.27805636,21.89627158
114075,MAYO,2016-05-21,SABADO,6,6,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION (SECTOR ALAMEDA),516,AVENIDA,VALLE DE LOS ROMEROS,NULO,0,NULO,0,NULO,ATANASIO RODRIGUEZ,RODOLFOMRODARTE,LUIS CAHVEZ,NULO,DINERO,500,NULO,NULO,CARTERA,NULO,CELULAR,NULO,NULO,NULO,NULO,284,,,Robo a persona,-102.26314318,21.93531874
115498,MAYO,2016-05-22,DOMINGO,13,56,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,452,CALLE,GENERAL JOSE REFUGIO VELAZCO,NULO,0,NULO,0,NULO,PROFESOR GENARO BARBOSA,BLAS E ROMO,MANUEL GARCIA MARTINEZ,NULO,NULO,0,NULO,NULO,NULO,TABLET,NULO,NULO,NULO,NULO,NULO,285,,,Robo a persona,-102.26016672,21.90442083
113231,MAYO,2016-05-20,VIERNES,11,5,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MUJERES ILUSTRES,602,AVENIDA,DEL REY,NULO,144,NULO,0,NULO,DE LA ALIANZA,JUANA DE ARCO,CARMEN MACIAS PEÑA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,286,,,Robo a persona,-102.25164254,21.84840589
115603,MAYO,2016-05-22,DOMINGO,16,51,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,CALLE,SITIO DE CUAUTLA,NULO,0,NULO,0,NULO,HERMANOS GALEANA,MEXICO LIBRE,SOLDADO INSURGENTE,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,BICICLETA,NULO,287,,,Robo a persona,-102.26477876,21.85734016
116666,MAYO,2016-05-23,LUNES,21,31,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,AVENIDA,PASEO DE LA CRUZ,NULO,0,NULO,0,NULO,PEGASO,VIA LACTEA,SAGITARIO,NULO,DINERO,15,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,288,,,Robo a persona,-102.26798003,21.87362786
116678,MAYO,2016-05-23,LUNES,21,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PILAR BLANCO,981,AVENIDA,FAISAN,NULO,0,NULO,0,NULO,DE LAS GAVIOTAS,AGUILA,DEL CARPINTERO,NULO,DINERO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,289,,,Robo a persona,-102.29725959,21.84895784
117475,MAYO,2016-05-24,MARTES,22,11,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,SIERRA LACANDONA,NULO,119,NULO,0,NULO,SIERRA DEL MAGUEY,AMBROSIO VERASTEGUI,SIERRA DE CUCHILLAS,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,290,,,Robo a persona,-102.25844510,21.91297005
116869,MAYO,2016-05-24,MARTES,1,34,AGUASCALIENTES,URBANA,COLONIA,VICENTE GUERRERO,1108,CALLE,REFORMA,NULO,105,NULO,0,NULO,PORFIRIO DIAZ,REVOLUCION,INDEPENDENCIA,NULO,NULO,0,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,291,,,Robo a persona,-102.31594239,21.84745225
117401,MAYO,2016-05-24,MARTES,20,53,AGUASCALIENTES,URBANA,BARRIO,LA PURISIMA,915,AVENIDA,ALAMEDA,NULO,0,NULO,0,NULO,HEROE DE NACOZARI,PODER LEGISLATIVO,ARQUITECTO J. REFUGIO REYES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,292,,,Robo a persona,-102.28251271,21.88271979
117561,MAYO,2016-05-24,MARTES,23,40,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,ESPAÑA,1052,CALLE,GRANADA,NULO,0,NULO,0,NULO,ESPAÑA,AGUASCALIENTES,BARCELONA,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,293,,,Robo a persona,-102.31567352,21.86236671
117894,MAYO,2016-05-25,MIERCOLES,13,58,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A. SECCION,1106,AVENIDA,LAS AMERICAS,NULO,0,NULO,0,NULO,REPUBLICA MEXICANA,REPUBLICA DEL PERU,REPUBLICA DE NICARAGUA,NULO,DINERO,5000,BANAMEX AMERICAS,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,294,,,Robo a persona,-102.30373499,21.86433414
118589,MAYO,2016-05-26,JUEVES,11,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS AMERICAS (DELEGACION CENTRO),1114,CALLE,REPUBLICA DE COSTA RICA,NULO,0,NULO,0,NULO,LAS AMERICAS,REÚBLICA DE URUGUAY,REPUBLICA DOMINICANA,NULO,DINERO,12000,SIN DATOS,BOLSO,NULO,NULO,CELULAR,NULO,NULO,NULO,CHEQUERA,295,,,Robo a persona,-102.30243805,21.86893981
119080,MAYO,2016-05-26,JUEVES,23,20,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,LOS POCITOS,NULO,119,NULO,0,NULO,EL SALTO DE LOS SALADOS,EL NIAGARA,LAS TROJES,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,296,,,Robo a persona,-102.25624669,21.88181071
119334,MAYO,2016-05-27,VIERNES,9,25,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MORELOS I,1120,CALLE,JEFES INSURGENTES,NULO,213,NULO,0,NULO,30 DE JULIO,HEROE INMORTAL,SIGLO XXI,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,PAÑALERA,297,,,Robo a persona,-102.26861244,21.85282015
119428,MAYO,2016-05-27,VIERNES,13,20,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVERO DE LA AURORA,NULO,111,NULO,0,NULO,30 DE SEPTIEMBRE,VIVERO DEL PRADO,VIVERO DEL LAGO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,298,,,Robo a persona,-102.27187862,21.85454050
119439,MAYO,2016-05-27,VIERNES,13,44,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL OESTE,1011,CALLE,ANDRES SOLER,NULO,168,NULO,0,NULO,CARLOS LOPEZ MOCTEZUMA,PEDRO VARGAS,NINGUNO,NULO,NULO,0,NULO,BOLSO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,299,,,Robo a persona,-102.30441780,21.84260944
119857,MAYO,2016-05-27,VIERNES,23,0,PABELLON DE ARTEAGA,URBANA,BARRIO,PALO ALTO,92,CALLE,LICENCIADO BENITO JUAREZ,NULO,0,NULO,0,NULO,INDEPENDENCIA SUR,IRRIGACION,JOSEFA ORTIZ DE DOMINGUEZ,NULO,NULO,0,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,GORRA,300,,,Robo a persona,-102.27365849,22.14567539
120094,MAYO,2016-05-28,SABADO,2,23,JESUS MARIA,URBANA,COLONIA,J. GOMEZ PORTUGAL ORIENTE,125,AVENIDA,PANAMERICANA,NULO,0,NULO,0,NULO,MORELOS,DEL CARMEN,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,301,,,Robo a persona,-102.28830609,21.99411298
119789,MAYO,2016-05-27,VIERNES,22,4,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LA ASUNCION,991,CALLE,FRAY ANTONIO DE SEGOVIA,NULO,204,NULO,0,NULO,JUAN B. OROZCO,HERNANDO MARTELL,PASEO DE LA ASUNCION,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,302,,,Robo a persona,-102.29226267,21.86103956
119045,MAYO,2016-05-26,JUEVES,22,46,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA MONTAÑA,502,CALLE,ELBRUS,NULO,49,B,0,NULO,CERRO TENAYO,NINGUNO,NINGUNO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,303,,,Robo a persona,-102.25409773,21.94159561
122199,MAYO,2016-05-29,DOMINGO,23,59,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,TIERRA BUENA,575,CALLE,FRIJOL,NULO,215,NULO,0,NULO,B,MAIZ,AJO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,304,,,Robo a persona,-102.25056351,21.86131934
123185,MAYO,2016-05-31,MARTES,5,27,AGUASCALIENTES,URBANA,FRACIONAMIENTO,EJIDO LAS CUMBRES,403,CALLE,MONTE DE LAS CRUCES,NULO,316,NULO,0,NULO,SIERRA DE SAN BERNARDINO,SIERRA DE SAN BERNARDINO,SIERRA DE SAN BERNARDINO,NULO,DINERO,400,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,305,,,Robo a persona,-102.25635615,21.91052124
122745,MAYO,2016-05-30,LUNES,17,9,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,AVENIDA,HACIENDA DE OJOCALIENTE,NULO,0,NULO,0,NULO,HACIENDA JOSE MARIA MORELOS,HACIENDA SAN JOSE DE GUADALUPE,HACIENDA EL MEZQUITE,NULO,DINERO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,306,,,Robo a persona,-102.24564832,21.88909924
121764,MAYO,2016-05-29,DOMINGO,16,21,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL JOSE ISABEL ROBLES,NULO,217,NULO,0,NULO,CONVENCION,DOCTOR MARIANO AZUELA,LICENCIADO LUIS CABRERA,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,307,,,Robo a persona,-102.30451919,21.85120575
123990,JUNIO,2016-06-01,MIERCOLES,7,52,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LAS TORRES,1064,AVENIDA,IGNACIO T. CHAVEZ,NULO,0,NULO,0,NULO,TORRE DE MARFIL,TORRE EIFFEL,TORRE LONDRES,NULO,NULO,0,NULO,BOLSO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,308,,,Robo a persona,-102.30833453,21.86904109
125154,JUNIO,2016-06-02,JUEVES,20,25,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PANORAMA,670,AVENIDA,AGUASCALIENTES,NULO,0,NULO,0,NULO,JARDINES ETERNOS,ENCARNACION PAYEN,MAR MEDITERRANEO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,309,,,Robo a persona,-102.31681274,21.88993020
124180,JUNIO,2016-06-01,MARTES,14,8,AGUASCALIENTES,URBANA,COLONIA,ZONA CENTRO,906,CALLE,5 DE MAYO,NULO,0,NULO,0,NULO,ARTEAGA,LARRATEGUI,LICENCIADO BENITO JUAREZ,NULO,DINERO,1000,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,310,,,Robo a persona,-102.29757786,21.88526006
124500,JUNIO,2016-06-01,MARTES,22,0,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,OJO DE AGUA,1080,CALLE,FRANCISCO PEREZ RIOS,NULO,0,NULO,0,NULO,PLAZA JESUS ELIAS PIÑA,NAYARIT,JESUS YUREM,NULO,DINERO,0,NULO,NULO,CARTERA,NULO,CELULAR,NULO,TENIS,NULO,TARJETAS,311,,,Robo a persona,-102.27923338,21.86411335
125821,JUNIO,2016-06-03,VIERNES,16,26,AGUASCALIENTES,URBANA,COLONIA,LA FE,912,CALLE,FRESNILLO,NULO,216,NULO,0,NULO,J. CONCEPCION SAUCEDO,MEXICO,PLATEROS,NULO,NULO,0,NULO,NULO,CARTERA,NULO,NULO,NULO,NULO,NULO,NULO,312,,,Robo a persona,-102.29366055,21.89103657
125872,JUNIO,2016-06-03,VIERNES,8,7,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LA CRUZ (DELEGACION MORELOS),716,AVENIDA,PASEO DE LA CRUZ,NULO,0,NULO,0,NULO,CONVECION DE 1914 ORIENTE,POPOCATEPETL,CEDRO,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,313,,,Robo a persona,-102.27069376,21.87385159
127654,JUNIO,2016-06-05,DOMINGO,9,28,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SAN MARCOS,746,CALLE,NAVARRETE,NULO,1104,NULO,0,NULO,MIGUEL ANGEL,PASEO DEL RIO,DINAMARCA,NULO,DINERO,600,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,NULO,314,,,Robo a persona,-102.32155827,21.87730291
127991,JUNIO,2016-06-05,DOMINGO,17,23,AGUASCALIENTES,URBANA,SIN TIPO,CENTRO COMERCIAL CHEDRAUI,1033,BOULEVARD,JOSE MARIA CHAVEZ,NULO,0,NULO,0,NULO,VALENTE QUINTANA,ANGEL GONZALEZ,MAHATMA GANDHI,NULO,NULO,0,NULO,NULO,NULO,NULO,CELULAR,NULO,NULO,NULO,NULO,315,,,Robo a persona,-102.29243654,21.85459101
