FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
260396105,0,30411,AUTOPARTES,3,2026-03-03,10,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,CALLE,CULTURA NAZCA 203,NA,NA,",8,,",AVENIDA,CULTURA NAZCA,3,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,162,-102.23806402,21.91029388
260396238,0,30403,AUTOPARTES,3,2026-03-03,10,2,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,AVENIDA,CULTURA NAZCA 106,NA,NA,"19,,,",CALLE,CULTURA TOTONACA,3,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,0.000000,false,4,2,AUTOMOVIL,NISSAN,MARCH,1,23,5108,163,-102.23855739,21.90864448
260396989,0,30411,AUTOPARTES,3,2026-03-03,10,2,1,FRACCIONAMIENTO,VILLAS DE SAN NICOLAS,511,AVENIDA,INDEPENDENCIA,NA,NA,",,,",CALLE,POTREROS,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,1,2,CAMIONETA,NISSAN,FRONTIER,1,1,0,164,-102.29836013,21.92714721
260397375,0,30411,AUTOPARTES,3,2026-03-03,10,2,5,COLONIA,LA ESCALERA,1064,CALLE,LAZARO CARDENAS,NA,NA,",,,",CALLE,EL CALVARIO,7,11,0,20,09:00-11:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,4800.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,13,0,165,-102.34762460,21.96854454
260358145,0,30403,AUTOPARTES,2,2026-02-25,9,3,1,FRACCIONAMIENTO,VERSALLES II,164,CALLE,BELISARIO DOMINGUEZ,NA,NA,"230,,,",CALLE,INGENIERO JOSE ACEVES DE SANDI,2,0,0,4,19:00-23:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,2,28,6,29",0.00000,0.000000,false,1,1,CAMIONETA,AUDI,ND,1,1,0,166,-102.30672879,21.85544789
5411002,0,30411,AUTOPARTES,2,2026-02-24,9,2,5,LOCALIDAD,SECTOR LOS CUARTOS,1028R,BOULVEARD,EL CHICHIMECO,NA,NA,",,,",NINGUNO,NINGUNO,7,16,10,22,15:30-18:59,true,false,9,1 HOMBRE,UBALDO DELGADO FLORES 29 AÐOS,H,H,8,1,1,0,0,0,false,0,N,N,"51,54",0.00000,0.000000,false,1,2,ND,ND,ND,1,1,0,167,-102.33647796,21.98314497
260380185,0,30904,AUTOPARTES,3,2026-03-01,9,7,1,FRACCIONAMIENTO,LOMAS DE VISTABELLA,339,CALLE,VISTA DEL ANOCHECER,NA,NA,",,,",CALLE,VISTA DE LA MONTAÐA,5,1,39,25,00:00-02:59,true,false,9,1 HOMBRE,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,29,0.00000,0.000000,false,2,1,AUTOMOVIL,ND,ND,1,1,0,168,-102.26048315,21.84246092
260396556,0,30414,AUTOPARTES,3,2026-03-03,10,2,5,FRACCIONAMIENTO,CHICAHUALES I,1056,CALLE,DAVID GUARDADO MARTINEZ,NA,NA,",,,",CALLE,SANTIAGO APOSTOL,7,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,6000.000000,false,1,1,CAMIONETA,PONTIAC,TRANS SPORT,1,13,0,169,-102.35090178,21.94731084
260405345,0,30446,AUTOPARTES,3,2026-03-04,10,3,1,COLONIA,ALTAVISTA,234,CALLE,CARLOS SAGREDO,NA,NA,",,,",CALLE,GUILLERMO PRIETO,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"26,12",0.00000,0.000000,false,3,1,CAMIONETA,CHEVROLET,ND,1,13,0,170,-102.30573012,21.89264812
260402928,0,30403,AUTOPARTES,3,2026-03-04,10,3,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO DENA (CUMBRES II),482,CALLE,MANUEL BOSQUES CHAVEZ,NA,NA,",,,",CALLE,NINGUNO,3,0,0,16,19:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"24,23,28",200.00000,0.000000,false,4,3,AUTOMOVIL,ND,ND,1,2,0,171,-102.24758799,21.91812022
260403250,0,30403,AUTOPARTES,3,2026-03-04,10,3,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,CALLE,CULTURA OTOMI,NA,NA,"303,,,",CALLE,SANTA JUANA,3,6,20,19,06:00-08:59,false,false,9,2 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,15000.000000,false,1,1,AUTOMOVIL,NISSAN,MARCH,1,1,0,172,-102.24610735,21.90656227
260422938,0,30411,AUTOPARTES,3,2026-03-07,10,6,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL FEDERICO MONTES,NA,NA,"325,,,",CALLE,GENERAL LUIS MOYA,2,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,24",0.00000,2500.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,173,-102.31309965,21.84978566
260424088,0,30411,AUTOPARTES,3,2026-03-07,10,6,1,FRACCIONAMIENTO,LAS AMERICAS,262,CALLE,REPUBLICA DE ARGENTINA,NA,NA,"115,,,",CALLE,REPUBLICA DE ECUADOR,2,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,HONDA,ACORD,1,1,0,174,-102.29640644,21.86955136
260423304,0,30411,AUTOPARTES,3,2026-03-07,10,6,1,FRACCIONAMIENTO,BULEVAR,156,CALLE,ALFONSO HUMBERTO,NA,NA,",,,",CALLE,JARDIN DEL ESTUDIANTE,5,0,0,19,06:00-08:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,0.00000,500.000000,false,1,2,CAMIONETA,CHEVROLET,SILVERADO,1,1,0,175,-102.29286382,21.86733977
260423434,0,30411,AUTOPARTES,3,2026-03-07,10,6,1,FRACCIONAMIENTO,LAS BRISAS,112,CALLE,MAR JONICO,NA,NA,"118,,,",CALLE,MAR CARIBE,6,0,0,4,19:00-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,2000.000000,false,1,1,CAMIONETA,TOYOTA,ND,1,1,0,176,-102.31565928,21.89715083
260424370,0,30411,AUTOPARTES,3,2026-03-07,10,6,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE II,131,CALLE,MONTE BLANCO,NA,NA,",,,",CALLE,MONTE CARLO,6,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,28,500.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,MONZA,1,1,0,177,-102.31686374,21.92800520
260435022,260435046,30403,AUTOPARTES,3,2026-03-08,10,7,1,NO APLICA,DESARROLLO ESPECIAL PARQUE ECOLOGICO EL CEDAZO,586,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",AVENIDA,MARIANO HIDALGO,5,17,56,0,22,true,false,9,2 HOMBRES,ROPA Y CACHUCHAS OSCURAS,H,M,8,0,ND,ND,0,0,false,0,N,N,"22,23",0.00000,0.000000,true,4,3,CAMIONETA,FORD,RANGER,1,13,0,178,-102.25396304,21.86855098
260431608,0,30904,AUTOPARTES,3,2026-03-08,10,7,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,DOCTOR MARIANO AZUELA,NA,NA,",,,",CALLE,CAPITAN GUSTAVO CARMENDIA,2,5,46,26,03:00-05:59,false,false,9,1 HOMBRE,CAMISA NEGRA Y CAMISA CAFE,ND,A,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,2,0,179,-102.31175231,21.85371236
260433024,0,30411,AUTOPARTES,3,2026-03-08,10,7,1,FRACCIONAMIENTO,MORELOS II,188,CALLE,CORONEL ANTONIO RAYO,NA,NA,",,,",CALLE,SOBERANIA DEL PUEBLO,5,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,0,0,AUTOMOVIL,VOLKSWAGEN,GOLF,1,23,5120,180,-102.26363954,21.84897608
260434756,0,30411,AUTOPARTES,3,2026-03-08,10,7,2,COLONIA,AGUA NUEVA,773,CALLE,16 DE SEPTIEMBRE,NA,NA,"290,,,",CALLE,GUADALUPE VICTORIA,7,16,30,22,15:30-18:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,0.000000,false,2,1,CAMIONETA,MAZDA,ND,1,1,0,181,-102.07160187,22.09579335
260441959,0,30403,AUTOPARTES,3,2026-03-09,11,1,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GABRIEL LEYVA,NA,NA,",,,",CALLE,ABRAHAM GONZALEZ,2,2,42,25,00:00-02:59,false,false,9,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"28,24",0.00000,0.000000,false,4,3,AUTOMOVIL,DODGE,VOYAGUER,1,1,0,182,-102.31116478,21.84997634
260450832,0,30446,AUTOPARTES,3,2026-03-10,11,2,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,SAN GERONIMO,4,20,20,23,19:00-21:29,true,false,9,1 HOMBRE,SUDADERA DE COLOR BLANC,H,M,8,0,ND,ND,0,0,false,0,BICICLETA,N,"26,27,29,28",200.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,2,0,183,-102.25037724,21.88446667
260446004,0,30411,AUTOPARTES,3,2026-03-10,11,2,1,FRACCIONAMIENTO,CERRO ALTO,696,CALLE,CARLOS MERIDA,NA,NA,"204,,,",AVENIDA,SIGLO XXI,3,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"29,27,40",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TIIDA,1,1,0,184,-102.26207592,21.91657839
260448678,0,30446,AUTOPARTES,3,2026-03-10,11,2,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,CALLE,DIAMANTES,NA,NA,",,,",CALLE,ESMERALDA,4,8,0,19,06:00-08:59,false,false,9,1 HOMBRE,EL PUKES,ND,H,8,0,ND,ND,0,0,false,0,N,N,19,0.00000,0.000000,false,2,1,REMOLQUE,ND,ND,1,1,0,185,-102.21816466,21.88780385
260452931,0,30904,AUTOPARTES,3,2026-03-11,11,3,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,CATARATAS DEL NIAGARA,NA,NA,",,,",CALLE,SERENGUETI,4,5,48,26,03:00-05:59,true,true,3,1 HOMBRE,ND,H,H,8,1,ND,ND,1,0,false,0,N,N,24,0.00000,0.000000,true,1,2,AUTOMOVIL,ND,ND,1,4,0,186,-102.23483784,21.88334870
260455459,0,30403,AUTOPARTES,3,2026-03-11,11,3,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",CALLE,RAFAEL RAMIREZ,2,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,0.00000,0.000000,false,4,5,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,1,0,187,-102.30179983,21.85962035
260454934,0,30411,AUTOPARTES,3,2026-03-11,11,3,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,353,CALLE,VISTAS DE ORIENTE 113,NA,NA,",,,",CALLE,VISTAS DE ORIENTE,4,0,0,24,21:30-23:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,25,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,188,-102.24148714,21.87742822
260458555,0,30411,AUTOPARTES,3,2026-03-11,11,3,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,CALLE,CLEMENTINA AGUIRRE ANDRADE,NA,NA,"114,,,",CALLE,ESTHELA ALDANA,4,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,1,0,189,-102.25199730,21.90114242
260459822,0,30403,AUTOPARTES,3,2026-03-12,11,4,1,FRACCIONAMIENTO,OJOCALIENTE FOVISSSTE II,587,CALLE,CERRO DEL CAPIRE,NA,NA,"707,,,",CALLE,CERRO DEL CAPIRE,5,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,1,0,190,-102.25919494,21.87117927
260459212,0,30403,AUTOPARTES,3,2026-03-12,11,4,5,CONDOMINIO,BOSQUES DE LOS CIPRES,1090,CALLE,ADOLFO LOPEZ MATEOS,NA,NA,",,,",CALLE,MOCTEZUMA,7,0,0,1,dia solo,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,HYUNDAI,CRETA,1,1,0,191,-102.30156811,21.94189061
260412904,0,50102,AUTOPARTES,3,2026-03-05,10,4,1,FRACCIONAMIENTO,MEXICO,624,AVENIDA,AGUASCALIENTES SUR,NA,NA,",,,",PROLONGACION,HEROE DE NACOZARI,5,0,0,27,sin datos,false,false,9,"2 HOMBRES, 1 MUJER",ND,H,M,8,0,ND,ND,0,0,false,0,N,N,2,0.00000,0.000000,false,1,1,CAMIONETA,JEEP,ND,1,2,0,192,-102.28238986,21.85997484
260423480,0,50102,AUTOPARTES,3,2026-03-07,10,6,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,CATEDRATICOS,NA,NA,",,,",CALLE,J JESUS AGUILERA PALOMINO,4,9,9,20,09:00-11:59,true,false,9,2 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,6,0,193,-102.23907448,21.86950140
260433050,0,50102,AUTOPARTES,3,2026-03-08,10,7,6,BARRIO,INDUSTRIAL,1119,CALLE,VENUSTIANO CARRANZA,NA,NA,",,,",CALLE,LEANDRO DEL VALLE,7,12,50,21,12:00-15:29,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,39,0.00000,0.000000,false,1,2,AUTOMOVIL,HONDA,ND,1,2,0,194,-102.27924567,22.14987433
260463799,0,30403,AUTOPARTES,3,2026-03-12,11,4,1,FRACCIONAMIENTO,FUNDADORES,595,CALLE,BENITO LOPEZ,NA,NA,",,,",PROLONGACION,CARMEN SERDAN,5,20,51,23,19:00-21:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,0.00000,0.000000,false,4,5,AUTOMOVIL,VOLKSWAGEN,PASSAT,1,1,0,195,-102.24578721,21.84757786
260461700,0,30411,AUTOPARTES,3,2026-03-12,11,4,1,COLONIA,FERRONALES,669,CALLE,FELIPE PESCADOR,NA,NA,",,,",CALLE,HEROICO COLEGIO MILITAR,4,0,0,10,06:00-18:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,25,0.00000,0.000000,false,2,2,AUTOMOVIL,NISSAN,VERSA,1,1,0,196,-102.27533100,21.88576200
260468019,0,30411,AUTOPARTES,3,2026-03-13,11,5,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,AVENIDA,RODOLFO LANDEROS GALLEGOS,NA,NA,",,,",CALLE,ALTAGRACIA REYES AVILA,3,12,0,21,12:00-15:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,25,0.00000,0.000000,false,1,2,TRACTOCAMION,ND,ND,1,6,0,197,-102.25499008,21.90152929
260471557,0,30411,AUTOPARTES,3,2026-03-13,11,5,1,FRACCIONAMIENTO,MORELOS I,598,CALLE,PRIMERA CONSTITUCION,NA,NA,"728,,,",CALLE,22 DE DICIEMBRE,5,20,55,23,19:00-21:29,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,31,2",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,0,198,-102.25997819,21.85725405
260466188,0,30403,AUTOPARTES,3,2026-03-13,11,5,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,MARIA DEL MARTIN DEL CAMPO,NA,NA,"135,,,",CALLE,ROBERTO JEFKINS RANGEL,3,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23,38,11",0.00000,0.000000,false,1,3,CAMION,ND,ND,1,1,0,199,-102.25174678,21.91468088
260467298,0,30411,AUTOPARTES,3,2026-03-13,11,5,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,REINAS DE LA FERIA,NA,NA,"217,,,",CALLE,LA QUEBRADA,4,0,0,4,19:00-23:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,CAMIONETA,DODGE,DAKOTA,1,1,0,200,-102.25794235,21.89894152
260471383,0,30403,AUTOPARTES,3,2026-03-13,11,5,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,CALLE,GENERAL LAZARO CARDENAS,NA,NA,"211,,,",CALLE,JUAN G. TIJERINA,2,22,48,24,21:30-23:59,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,38,0.00000,0.000000,false,1,1,AUTOMOVIL,CHEVROLET,MONZA,1,13,0,201,-102.31028334,21.84586739
260474738,0,30411,AUTOPARTES,3,2026-03-14,11,6,1,PARQUE,PARQUE RODOLFO LANDEROS GALLEGOS,492,BOULVERD,JOSE MARIA CHAVEZ,NA,NA,",,,",CALLE,ABRAHAM GONZALEZ,5,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,FORD,FOCUS,1,3,0,202,-102.29126688,21.84972329
260475811,0,30403,AUTOPARTES,3,2026-03-14,11,6,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,CALLE,18E JESUS RIVERA FRANCO,NA,NA,",,,",CALLE,22N ANGEL DORRONSORO GANDARA,5,3,0,21,12:00-15:29,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,203,-102.28258593,21.84204088
260477838,0,30403,AUTOPARTES,3,2026-03-14,11,6,1,FRACCIONAMIENTO,CUMBRES III,674,CALLE,VILLA DE LAS FUENTES,NA,NA,",,,",CALLE,VILLAS DE VALLARTA,3,21,11,23,19:00-21:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,0.00000,0.000000,false,4,5,AUTOMOVIL,SEAT,IBIZA,1,1,0,204,-102.23875525,21.91319497
260482841,0,30446,AUTOPARTES,3,2026-03-15,11,7,1,FRACCIONAMIENTO,PROGRESO,209,CALLE,GENERAL LAZARO CARDENAS,NA,NA,",,,",CALLE,J. MARIO PANI,3,0,0,1,dias solo,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"22,23",0.00000,0.000000,false,1,2,AUTOMOVIL,DODGE,SHADOW,1,13,0,205,-102.25892299,21.90790419
260483861,0,50305,AUTOPARTES,3,2026-03-15,11,7,1,UNIDAD HABITACIONAL,LAZARO CARDENAS,259,AVENIDA,PASEO DE LA CRUZ,NA,NA,",,,",CALLE,SAHOP,5,0,0,27,sin datos,false,false,9,ND,ND,ND,A,8,0,ND,ND,0,0,false,0,N,N,26,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,2,0,206,-102.27972682,21.87368962
260487049,0,30411,AUTOPARTES,3,2026-03-15,11,7,1,COLONIA,SAN MARCOS,145,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,NA,NA,",,,",CALLE,NAVARRETE,6,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,1,0,207,-102.31236539,21.87747140
260490093,0,30411,AUTOPARTES,3,2026-03-16,12,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÐORA DE LA ASUNCION, SECTOR ALAMEDA",330,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,VALLE DE LOS ROMEROS,3,4,14,26,03:00-05:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,25,0.00000,0.000000,false,2,2,AUTOMOVIL,CHEVROLET,CORSA,1,6,0,208,-102.26736279,21.92864251
260491614,0,30403,AUTOPARTES,3,2026-03-16,12,1,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,CALLE,4E JOSE BARBA ALONSO,NA,NA,",,,",CALLE,20N ANSELMO LOPEZ,5,0,0,20,09:00-11:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"24,23",0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,1,0,209,-102.28224512,21.83298429
260490339,0,30403,AUTOPARTES,3,2026-03-16,12,1,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,672,AVENIDA,PENSADORES MEXICANOS,NA,NA,"1119,,,",AVENIDA,POLIDUCTO,3,0,0,1,dias solo,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"11,38",0.00000,0.000000,false,4,2,CAMIONETA,VOLKSWAGEN,URVAN,1,1,0,210,-102.25469621,21.91737579
260490925,0,30403,AUTOPARTES,3,2026-03-16,12,1,1,FRACCIONAMIENTO,LOMAS DE ORIENTE I,672,CERRADA,TERCERA DE LOMA SECA,NA,NA,",,,",CALLE,LOMA SECA,3,0,0,17,19:00-11:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,24,11",0.00000,0.000000,false,4,2,CAMIONETA,FORD,F150,1,1,0,211,-102.25502430,21.91682006
260473956,0,30904,AUTOPARTES,3,2026-03-14,11,6,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,CALLE,CARLOS FUENTES MARES,NA,NA,"1300,,,",AVENIDA,SIGLO XXI,5,10,53,20,09:00-11:59,true,false,9,1 HOMBRE,EL GORDO,H,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,0,212,-102.26240734,21.92219131
260488909,0,30904,AUTOPARTES,3,2026-03-16,12,1,1,FRACCIONAMIENTO,VILLA LAS PALMAS II,365,AVENIDA,PROCERES DE LA ENSEÐANZA,NA,NA,",,,",PROLONGACION,IXTLAHUATL,5,0,0,27,sin datos,false,false,9,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,false,0,N,N,38,0.00000,0.000000,false,2,2,CAMIONETA,MAZDA,ND,1,4,0,213,-102.23469385,21.86300152
260499382,0,30411,AUTOPARTES,3,2026-03-17,12,2,1,CONDOMINIO,CENTRO COMERCIAL VILLASUNCION,92,AVENIDA,JOSE MARIA CHAVEZ,NA,NA,",,,",AVENIDA,AGUASCALIENTES SUR,5,0,0,27,sin datos,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,6,0,214,-102.29153224,21.85352286
260496835,0,30403,AUTOPARTES,3,2026-03-17,12,2,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,FRANCISCO CARRERA TORRES,NA,NA,"213,,,",AVENIDA,DE LA CONVENCION,2,7,49,19,06:00-08:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,0.00000,0.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,0,215,-102.31115471,21.85141988
260504051,0,30411,AUTOPARTES,3,2026-03-18,12,3,1,FRACCIONAMIENTO,BULEVAR,156,CALLE,PAUL P HARRIS,NA,NA,",,,",CALLE,ALFONSO HUMBERTO,5,0,0,20,09:00-11:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,6,0,216,-102.29297761,21.86967495
260504029,0,30446,AUTOPARTES,3,2026-03-18,12,3,1,FRACCIONAMIENTO,EMILIANO ZAPATA,185,CALLE,JOSE GONZALEZ CARRILLO,NA,NA,",,,",CALLE,PLAN DE AYALA,5,11,34,20,09:00-11:59,false,false,9,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,28,80.00000,0.000000,false,3,1,AUTOMOVIL,NISSAN,ND,1,6,0,217,-102.25521297,21.85173705
260507258,0,30403,AUTOPARTES,3,2026-03-18,12,3,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,CALLE,PROSPERIDAD,NA,NA,",,,",CALLE,PIRULES,4,20,55,23,19:00-21:29,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,0.00000,0.000000,false,4,3,CAMIONETA,ND,ND,1,6,0,218,-102.25257488,21.89628700
260508187,0,30403,AUTOPARTES,3,2026-03-18,12,3,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,CALLE,SIERRA DE TEPOZTLAN,NA,NA,",,,",CALLE,SIERRA DE PINOS,6,0,0,27,sin datos,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,27,12,38",0.00000,0.000000,false,4,1,AUTOMOVIL,MAZDA,ND,1,1,0,219,-102.31073849,21.91349568
260507698,0,30411,AUTOPARTES,3,2026-03-18,12,3,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN MARCOS,NA,NA,"202,,,",CALLE,SAN RAFAEL,4,0,0,0,,false,false,9,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"27,11",0.00000,0.000000,false,1,1,AUTOMOVIL,RENAULT,KWID,1,1,0,220,-102.24389482,21.90023086
