FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,TIPO_ROBO,LON,OID,LONG,LAT
211418266,30422,ROBO TRANSEUNTE,11,2021-11-25,47,4,1,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,1106,CALLE,LIMA,0,NA,",,,",AVENIDA,CONVENCION DE 1914 SUR,2,19,16,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,6,1,OPORTUNISTA,-102.30760000,1799,-102.30762105,21.86746780
211418943,30422,ROBO TRANSEUNTE,11,2021-11-25,47,4,1,FRACCIONAMIENTO,SAN GERARDO,315P,CALLE,PASEO DE SAN GERARDO,0,NA,",,,",CALLE,COTO 220,2,21,8,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,16000,false,1,1,1,TRANSEUNTE,-102.29600000,1800,-102.29601750,21.80510019
211421149,30422,ROBO TRANSEUNTE,11,2021-11-26,47,5,1,COLONIA,TROJES DE ALONSO,798,AVENIDA,INDEPENDENCIA,0,NA,",,,",PRIVADA,TERCERA PRIVADA INDEPENDENCIA,6,13,9,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,"28,29",400,400,false,1,6,1,OPORTUNISTA,-102.29720000,1801,-102.29729527,21.93876321
211433316,30905,ROBO TRANSEUNTE,11,2021-11-28,47,7,5,FRACCIONAMIENTO,LOMAS DEL VALLE,168,CALLE,CARMEN BRISEÑO,0,NA,"203,,,",CALLE,VALLE HERMOSO,7,20,8,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,4000,false,1,1,1,TRANSEUNTE,-102.34300000,1802,-102.34305224,21.95401138
211433921,30422,ROBO TRANSEUNTE,11,2021-11-28,17,7,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,CALLE,LICENCIADO FRANCISCO RAMIREZ MARTINEZ,0,NA,",,,",CALLE,GILBERTO LOPEZ VELARDE,3,23,48,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.25100000,1803,-102.25102457,21.91649609
211421032,30422,ROBO TRANSEUNTE,11,2021-11-26,47,5,1,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVERO DEL BAJIO,0,NA,",,,",CALLE,VIVERO DE LA FLORESTA,5,12,31,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE SU PAREJA,PEDRO NAGEL LOPEZ,0,0,false,N,N,"3,26",0,0,false,1,1,1,TRANSEUNTE,-102.27730000,1804,-102.27732897,21.85517407
211422116,30421,ROBO TRANSEUNTE,11,2021-11-26,47,5,1,FRACCIONAMIENTO,RINCONADA DEL PUERTECITO,516R,CALLE,CONSTITUCIONALISTA 1102,0,NA,",,,",CALLE,PUERTO VACAMONTE,3,17,14,0,false,true,10,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,N,N,39,0,0,false,1,1,1,TRANSEUNTE,-102.26700000,1805,-102.26705908,21.93696936
211424220,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,5,COLONIA,EL CALVARIO,220,AVENIDA,SOLIDARIDAD,0,NA,",,,",CARRETERA,VALLADOLID,7,1,31,0,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES 170 ESTATURA APROX,ND,0,0,false,N,N,"26,27,28",0,0,false,1,1,1,TRANSEUNTE,-102.34010000,1806,-102.34016934,21.97351848
211424276,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,1,FRACCIONAMIENTO,LOMAS DEL SUR,319P,CALLE,LOMAS DEL CENTRO 117,0,NA,",,,",CALLE,SAN SEBASTIAN,5,3,36,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE 35 AÑOS DE EDAD APROX,N,0,0,false,N,N,"26,28,40",2900,2900,false,1,2,1,TRANSEUNTE,-102.26410000,1807,-102.26416898,21.82836791
211424448,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,1,FRACCIONAMIENTO,CASASOLIDA,944,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,ENRIQUE OLIVARES SANTANA,2,5,26,0,false,true,4,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,N,N,"3,30",0,300,false,1,6,1,TRANSEUNTE,-102.28890000,1808,-102.28895440,21.82703717
211426297,30422,ROBO TRANSEUNTE,11,2021-11-27,47,6,5,FRACCIONAMIENTO,RUISEÑORES,338P,CALLE,RUISEÑOR,0,NA,",,,",CALLE,GAVIOTA,7,16,24,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,"6,12",0,0,false,1,1,1,TRANSEUNTE,-102.33000000,1809,-102.33000524,21.96810758
211426844,30422,ROBO TRANSEUNTE,11,2021-11-27,47,6,1,COLONIA,GREMIAL,917,CALLE,DOCTOR CARLOS M LOPEZ,0,NA,",,,",CALLE,GENERAL MIGUEL BARRAGAN,6,18,52,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR BLANCA,"3,28,29",2500,2500,false,1,1,1,TRANSEUNTE,-102.29180000,1810,-102.29182818,21.89864881
211426964,30422,ROBO TRANSEUNTE,11,2021-11-27,47,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,PELEA DE GALLOS,0,NA,"213,,,",CALLE,CECILIA LEAL AGUIRRE,4,19,19,0,false,false,9,NA,NA,0,NA,0,HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRO,3,0,0,false,1,1,1,TRANSEUNTE,-102.24920000,1811,-102.24922882,21.89965710
211427010,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SAN FRANCISCO DE LOS VIVEROS,0,NA,",,,",AVENIDA,SIGLO XXI,4,19,29,0,true,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,1,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.24840000,1812,-102.24845073,21.87949163
211427079,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,1,FRACCIONAMIENTO,FIDEL VELAZQUEZ,766,CALLE,PLAZA FUENTE DE HERCULES,0,NA,"105,,,",AVENIDA,OJOCALIENTE,4,19,45,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES CONOCIDOS,ND,0,0,false,N,N,3,0,500,false,1,1,1,TRANSEUNTE,-102.25870000,1813,-102.25870143,21.89219236
211427440,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,6,FRACCIONAMIENTO,VERGEL DEL VALLE,98,CALLE,ORQUIDEA,0,NA,"122,,,",CALLE,JAZMIN,7,21,2,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"14,29",0,0,false,1,6,1,TRANSEUNTE,-102.28900000,1814,-102.28904451,22.15166828
211427967,30421,ROBO TRANSEUNTE,11,2021-11-27,47,6,5,FRACCIONAMIENTO,LA TROJE,202,CALLE,SILOS,0,NA,"130,,,",CALLE,VISTA ALEGRE,7,22,42,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,EL AGUACATE,0,0,false,N,N,3,0,10000,false,1,1,1,TRANSEUNTE,-102.34950000,1815,-102.34952938,21.97027805
211428360,30422,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,COLONIA,ZONA CENTRO,906,AVENIDA,FRANCISCO I MADERO,0,NA,",,,",CALLE,MIGUEL HIDALGO Y COSTILLA,1,0,1,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,28,29",3000,18000,false,1,1,1,TRANSEUNTE,-102.29230000,1816,-102.29239001,21.88219592
211428467,30422,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,DE LOS MAESTROS,0,NA,",,,",CALLE,GENERAL MACLOVIO HERRERA,2,0,15,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,1,0,false,N,N,3,0,0,false,1,4,1,TRANSEUNTE,-102.31820000,1817,-102.31826055,21.85135514
211429049,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,11,FRACCIONAMIENTO,CERRADA SAN FRANCISCO,4,CALLE,CERRADA LORETITO,0,NA,",,,",AVENIDA,SAN FRANCISCO DE LOS ROMO,7,2,6,0,false,true,3,NA,NA,0,NA,0,5 HOMBRES,ND,0,1,false,N,N,6,0,0,false,1,2,1,TRANSEUNTE,-102.26710000,1818,-102.26713767,22.06651902
211429119,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,CALLE,ESFUERZO NACIONAL,0,NA,",,,",CALLE,MIGUEL ANGEL BARBERENA VEGA,4,2,18,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,20,0,10000,false,1,1,1,TRANSEUNTE,-102.24960000,1819,-102.24963633,21.89570663
211429791,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,AVENIDA,HACIENDA DE OJOCALIENTE,0,NA,",,,",CALLE,HACIENDA DE SAN JOSE DE GUADALUPE,4,5,53,0,false,true,3,NA,NA,0,NA,0,4 HOMBRES,ND,0,1,false,N,N,"3,29",0,0,false,1,1,1,TRANSEUNTE,-102.24550000,1820,-102.24557730,21.88915137
211430033,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,COLINAS DEL RIO,398,CALLE,RIO TIGRIS,0,NA,",,,",CALLE,RIO LERMA,6,6,56,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES DE 30 AÑOS DE EDAD APROX,ND,0,0,false,N,N,"3,28,29",5000,5000,false,1,1,1,TRANSEUNTE,-102.32350000,1821,-102.32350879,21.89816946
211431569,30422,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,0,NA,"406,,,",CALLE,CASIMIRA ARTEAGA,2,15,57,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.32000000,1822,-102.32007485,21.85229286
211432543,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,PILAR BLANCO,981,CALLE,AVESTRUZ,0,NA,",,,",CALLE,VICTOR ROSALES,2,19,32,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA ITALIKA COLOR NEGRA,3,0,0,false,1,1,1,TRANSEUNTE,-102.29750000,1823,-102.29755245,21.85238445
211432787,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,CULTURA OTOMI SUR,0,NA,"318,,,",CALLE,SANTA PETRA,3,20,26,0,false,true,1,NA,NA,0,NA,0,5 HOMBRES,ND,0,0,false,N,N,28,50,50,false,1,1,1,TRANSEUNTE,-102.24610000,1824,-102.24616041,21.90571541
211433231,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,EL GIGANTE,3,21,54,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,15",0,0,false,1,1,1,TRANSEUNTE,-102.25910000,1825,-102.25910094,21.90893446
211406815,30421,ROBO TRANSEUNTE,11,2021-11-22,47,1,5,COMUNIDAD,GENERAL IGNACIO ZARAGOZA VENADERO,177P,CARRETERA,70 AGUASCALIENTES JALPA,0,NA,",,,",N,N,7,27,0,0,false,false,4,NA,NA,0,NA,0,ND,N,0,0,false,COCHE,COLOR GRIS,39,0,0,false,1,2,1,TRANSEUNTE,-102.47350000,1826,-102.47352206,21.88672240
211411514,30422,ROBO TRANSEUNTE,11,2021-11-23,47,2,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,1121,AVENIDA,POLIDUCTO,0,NA,"1018,,,",CALLE,DEFENSA FRANCESA,5,27,0,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,39,0,0,false,1,17,1,TRANSEUNTE,-102.25680000,1827,-102.25681253,21.84211079
211410792,30421,ROBO TRANSEUNTE,11,2021-11-23,47,2,1,FRACCIONAMIENTO,LA RINCONADA,819,CALLE,EBANO,0,NA,",,,",CALLE,ROBLE,6,22,35,0,false,true,10,NA,NA,0,NA,0,ND,N,0,0,false,N,N,39,0,0,false,1,17,1,TRANSEUNTE,-102.29700000,1828,-102.29703389,21.90378651
211403588,30422,ROBO TRANSEUNTE,11,2021-11-22,47,1,1,FRACCIONAMIENTO,JARDINES DE LA CONCEPCION II,846,BOULEVARD,LUIS DONALDO COLOSIO,0,NA,",,,",CALLE,MONTE BLANCO,6,2,39,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE SU PAREJA,N,0,0,false,N,N,28,0,0,false,1,1,1,TRANSEUNTE,-102.30170000,1829,-102.30172871,21.92480300
211422382,30422,ROBO TRANSEUNTE,11,2021-11-26,47,5,1,COLONIA,OBRAJE,987,CALLE,JOSE F ELIZONDO,0,NA,",,,",AVENIDA,AYUNTAMIENTO,1,18,28,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.30060000,1830,-102.30065621,21.87433064
211419706,30421,ROBO TRANSEUNTE,11,2021-11-26,47,5,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,ANTONIA LOPEZ DE CHAVEZ,0,NA,"649,,,",CALLE,OFELIA SORIANO ESQUIVEL,4,1,47,0,false,true,3,NA,NA,0,NA,0,1 MUJER Y HOMBRES,ND,0,0,false,N,N,3,0,5000,false,1,27,2,TRANSEUNTE,-102.23350000,1831,-102.23351171,21.86466539
211429190,30421,ROBO TRANSEUNTE,11,2021-11-28,47,7,1,COLONIA,COL OJO DE AGUA,535,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,MARIANO ESCOBEDO,5,2,35,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,39,0,0,false,1,2,1,TRANSEUNTE,-102.27730000,1832,-102.27730261,21.86791765
211435707,30421,ROBO TRANSEUNTE,11,2021-11-29,48,1,1,COLONIA,ZONA CENTRO,906,CALLE,RIVERO Y GUTIERREZ,0,NA,",,,",CALLE,5 DE MAYO,1,13,40,0,false,true,10,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"28,29,40",400,400,false,1,1,1,TRANSEUNTE,-102.29730000,1833,-102.29738400,21.88302817
211436120,30422,ROBO TRANSEUNTE,11,2021-11-29,48,1,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL MARTIN ESPINOZA SANCHEZ,0,NA,"137,,,",AVENIDA,CONVENCION,2,15,18,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.31260000,1834,-102.31264554,21.85283595
211437308,30421,ROBO TRANSEUNTE,11,2021-11-29,48,1,1,FRACCIONAMIENTO,JARDINES DEL PARQUE,957,AVENIDA,HEROE DE NACOZARI,0,NA,",,,",AVENIDA,DEL LAGO,5,20,14,0,false,true,10,NA,NA,0,NA,0,ND,N,0,1,false,N,N,39,0,0,false,1,1,1,TRANSEUNTE,-102.28260000,1835,-102.28264361,21.85565648
211437546,30422,ROBO TRANSEUNTE,11,2021-11-29,48,1,7,SIN TIPO,ZONA CENTRO,62,CALLE,DOCTOR FRANCISCO GUEL JIMENEZ,0,NA,"115,,,",CALLE,MEXICO,7,21,19,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,5500,false,1,1,1,OPORTUNISTA,-102.32050000,1836,-102.32050111,22.22757221
211438005,30422,ROBO TRANSEUNTE,11,2021-11-29,48,1,1,COLONIA,LAS FLORES,1072,CALLE,DALIAS,0,NA,",,,",CALLE,ORQUIDEAS,2,21,28,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"28,29",5000,5000,false,1,1,1,OPORTUNISTA,-102.30270000,1837,-102.30272208,21.87441448
211439059,30422,ROBO TRANSEUNTE,11,2021-11-30,47,2,5,COLONIA,MARTINEZ ANDRADE,176,CALLE,SAUCEDO,0,NA,",,,",PRIVADA,SAUCEDO,7,9,52,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.34390000,1838,-102.34393339,21.95819500
211440128,30422,ROBO TRANSEUNTE,11,2021-11-30,48,2,1,BARRIO,EL ENCINO,1096,AVENIDA,PASEO DE LA CRUZ,0,NA,"1613,,,",CALLE,16 DE SEPTIEMBRE,1,14,44,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRO,3,0,0,false,1,1,2,TRANSEUNTE,-102.28970000,1839,-102.28979427,21.87300389
211441272,30422,ROBO TRANSEUNTE,11,2021-11-30,48,2,5,COLONIA,EL LLANO,118,PROLONGACION,IGNACIO ZARAGOZA,0,NA,"100,,,",CALLE,ADOLFO LOPEZ MATEOS,7,19,25,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,COCHE Y CAMIONETA,COCHE TIPO SEDAN Y UNA CAMIONETA COLOR NEGRO,3,0,0,false,1,1,1,TRANSEUNTE,-102.30840000,1840,-102.30844989,21.94208596
211442906,30422,ROBO TRANSEUNTE,12,2021-12-01,48,3,7,COLONIA,PRESIDENTE MEXICANOS,67,AVENIDA,CONSTITUCION,0,NA,",,,",CALLE,MIGUEL HIDALGO,7,6,55,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,26,0,0,false,1,1,1,OPORTUNISTA,-102.32310000,1841,-102.32316259,22.22548251
211440001,30422,ROBO TRANSEUNTE,11,2021-11-30,48,2,1,COLONIA,ZONA CENTRO,906,CALLE,MELCHOR OCAMPO,0,NA,",,,",CALLE,CONDELL,1,14,18,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,12",0,0,false,1,27,1,TRANSEUNTE,-102.29500000,1842,-102.29505067,21.88646861
211441191,30422,ROBO TRANSEUNTE,11,2021-11-30,48,2,1,FRACCIONAMIENTO,TROJES DEL COBANO,517,CALLE,TAMARINDO,0,NA,",,,",CALLE,F,3,19,6,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA,3,0,0,false,1,1,1,TRANSEUNTE,-102.27930000,1843,-102.27933304,21.90891429
211442802,30422,ROBO TRANSEUNTE,12,2021-12-01,48,3,1,FRACCIONAMIENTO,LAS CUMBRES,441,CALLE,EL PICACHO,0,NA,",,,",CALLE,CUATRO MILPAS,3,5,36,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,N,0,0,false,N,N,14,0,0,false,1,1,1,TRANSEUNTE,-102.26540000,1844,-102.26549395,21.90951977
211438610,30422,ROBO TRANSEUNTE,11,2021-11-30,48,2,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA CECILIA,0,NA,",,,",CALLE,SANTA MONICA,3,7,16,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,28,0,0,false,1,2,1,TRANSEUNTE,-102.24750000,1845,-102.24758187,21.90526071
211440530,30422,ROBO TRANSEUNTE,11,2021-11-30,48,2,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,528,CALLE,VIA LACTEA,0,NA,"204,,,",AVENIDA,PASEO DE LA CRUZ,5,16,15,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA,29,0,0,false,1,2,1,TRANSEUNTE,-102.26770000,1846,-102.26771983,21.87218806
211452741,30422,ROBO TRANSEUNTE,12,2021-12-03,48,5,1,COLONIA,ZONA CENTRO,906,CALLE,PEDRO PARGA,0,NA,"125,,,",CALLE,RAMON LOPEZ VELARDE,1,15,47,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,"28,29,40",4000,4000,false,1,1,1,OPORTUNISTA,-102.29440000,1847,-102.29445354,21.88402559
211457241,30422,ROBO TRANSEUNTE,12,2021-12-04,48,6,1,FRACCIONAMIENTO,LA ESTRELLA,483,AVENIDA,DE LA CONVENCION ORIENTE,0,NA,",,,",CALLE,FELIPE CARRILLO PUERTO,3,14,51,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,2500,false,1,2,2,OPORTUNISTA,-102.28130000,1848,-102.28133228,21.90039915
211466329,30422,ROBO TRANSEUNTE,12,2021-12-06,49,1,1,CONDOMINIO,OJOCALIENTE INEGI,470,AVENIDA,OJOCALIENTE,0,NA,",,,",CALLE,LOS CONOS,4,10,29,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE AMIGO,ND,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.25110000,1849,-102.25117992,21.87764973
211467536,30422,ROBO TRANSEUNTE,12,2021-12-06,49,1,1,BARRIO,DE GUADALUPE,910,CALLE,GENERAL GUADALUPE VICTORIA,0,NA,"442,,,",CALLE,LARREATEGUI,1,16,26,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.29850000,1850,-102.29853718,21.88592503
211469134,30422,ROBO TRANSEUNTE,12,2021-12-06,19,1,3,SIN TIPO,ZONA CENTRO,275,CALLE,IGNACIO LOPEZ RAYON,0,NA,",,,",CALLE,BENITO JUAREZ,7,22,25,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.71640000,1851,-102.71641208,21.84695891
211469275,30422,ROBO TRANSEUNTE,12,2021-12-06,49,1,6,COMUNIDAD,EL MILAGRO,226PR,CARRETERA,19 PABELLON DE ARTEAGA SAN JOSE DE GRACIA,0,NA,",,,",N,N,7,22,49,0,false,false,9,NA,NA,0,NA,0,5 HOMBRES,ND,0,0,false,COCHE,COCHE HOND CIVIC COLOR BLANCO CON PLACAS DE CALIFORNIA,"3,12,29,30",0,0,false,1,1,1,TRANSEUNTE,-102.32930000,1852,-102.32931614,22.14273449
211469983,30422,ROBO TRANSEUNTE,12,2021-12-07,49,2,1,FRACCIONAMIENTO,LAS AMERICAS,406,AVENIDA,CONVENCION DE 194 SUR,0,NA,",,,",AVENIDA,LAS AMERICAS,2,8,0,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,4000,false,1,20,1,TRANSEUNTE,-102.30260000,1853,-102.30267701,21.86674522
211444064,30422,ROBO TRANSEUNTE,12,2021-12-01,48,3,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,DESIDERIO MACIAS SILVA,0,NA,"139,,,",CALLE,JOSE TRINIDAD VELA SALAS,4,13,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE TEZ MORENO COMPLEXION DELGADO ESTATURA ALTO 1 MUJER TEZ MORENO COMPLEXION ROBUSTA,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.24010000,1854,-102.24017812,21.87164388
211444437,30421,ROBO TRANSEUNTE,12,2021-12-01,48,3,1,FRACCIONAMIENTO,MORELOS I,1120,CALLE,MEXICO LIBRE,0,NA,",,,",CALLE,CAUDILLOS,5,14,56,0,false,true,1,NA,NA,0,NA,0,ALUNMOS DE LA SECUNDARIA,ND,0,0,false,N,N,28,80,80,false,1,1,1,TRANSEUNTE,-102.26670000,1855,-102.26671730,21.85899322
211446533,30421,ROBO TRANSEUNTE,12,2021-12-02,48,4,1,FRACCIONAMIENTO,EL PUERTECITO,700,CALLE,PUERTO CAYO ARCAS,0,NA,"138,,,",CALLE,PUERTO DE ENSENADA,3,0,7,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE DE 24 AÑOS DE EDAD APROX,ND,0,0,false,N,N,12,0,0,false,1,6,1,TRANSEUNTE,-102.24840000,1856,-102.24845102,21.93898535
211448902,30421,ROBO TRANSEUNTE,12,2021-12-02,48,4,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,493,CALLE,MAESTRO JULIO NUNGARAY,0,NA,",,,",AVENIDA,DE LA ESPIGA,4,16,58,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,26,28,29",600,600,false,1,1,1,TRANSEUNTE,-102.24190000,1857,-102.24194740,21.89749020
211450430,30422,ROBO TRANSEUNTE,12,2021-12-02,48,4,1,FRACCIONAMIENTO,JESUS TERAN PEREDO,587,CALLE,OLIVOS,0,NA,",,,",AVENIDA,PASEO DE LA CRUZ,5,23,27,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,"3,28,40",500,500,false,1,1,1,TRANSEUNTE,-102.27480000,1858,-102.27487704,21.87342582
211451526,30422,ROBO TRANSEUNTE,12,2021-12-03,48,5,1,BARRIO,LA PURISIMA,915,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,0,NA,",,,",AVENIDA,HEROE DE NACOZARI NORTE,1,5,7,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE DE 25 AÑOS DE EDAD APROX COMPLEXION DELGADA,ND,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.28170000,1859,-102.28179859,21.87881546
211453616,30422,ROBO TRANSEUNTE,12,2021-12-03,48,5,1,BARRIO,LA PURISIMA,915,AVENIDA,HEROE DE NACOZARI NORTE,0,NA,"119,,,",CALLE,J REFUGIO VELAZCO,1,19,18,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRA CON VERDE,3,0,5000,false,1,1,1,TRANSEUNTE,-102.28220000,1860,-102.28229931,21.88189665
211454278,30422,ROBO TRANSEUNTE,12,2021-12-03,48,3,1,FRACCIONAMIENTO,ESPAÑA,1052,AVENIDA,DE LOS MAESTROS,0,NA,",,,",CALLE,MADRID,2,21,30,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES MENORES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR ROJA,3,0,15000,false,1,1,1,TRANSEUNTE,-102.31100000,1861,-102.31102038,21.86444950
211454929,30421,ROBO TRANSEUNTE,12,2021-12-04,48,6,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,1121,CALLE,DEL MATE,0,NA,"228,,,",CALLE,DEL FISHER,5,0,16,0,false,true,3,NA,NA,0,N,0,AMIGOS,ND,0,0,false,N,N,3,0,0,false,1,57,1,TRANSEUNTE,-102.25060000,1862,-102.25060664,21.84533211
