FOLIO,MES,FECHA,DIA_SEM,MUNICIPIO,LOCALIDAD,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,ED_INC,NUM_EXT,NUM_EXTC,NUM_INT,NUM_INTC,VIAL_1_INC,VIAL_2_INC,VIAL_P_INC,DESTACAMEN,HORA,MINUTOS,H_DIAS_S,H_MR_0_6,H_M_6_12,H_T_12_19,H_N_19_24,H_MR_MA,H_MR_TAR,H_MR_NO,H_MAN_TAR,H_MAN_NOC,H_MAN_MR,H_TAR_MR,H_TAR_MA,H_TAR_NOC,H_NOC_MR,H_NOC_MA,H_NOC_TA,H_DIA_SOLA,H_MED_MA_A,H_MED_MA_B,H_MED_TA_A,H_MED_TA_B,H_MED_NO_A,H_MED_NO_B,H_MED_MR_A,H_MED_MR_B,SIN_DAT,EN_PROCESO,C_VIOLENC,TIPO_ARMA,DETENIDO,SOSPECHOSO,RECUPERADO,I_AZOTEA,I_DOMO,I_PAR_TRAS,I_PAR_DELA,I_VENTANA,I_BOQUETE,SIN_INF,DINERO,CANTIDAD,PANTALLA,COMPUTO,CELULAR,DVD_BLU,EST_TEA_BO,TECNOLOG,SE_TV_PAGA,ELECTRODOM,MOBILIARIO,ACABADOS,HERRAM,ROPA,JUGUETERIA,BICI_TRIC,JOYERIA,UTENS_COC,CAJAFUERTE,ACC_VEHIC,TANQUE_GAS,MAT_CONSTR,MASCOTAS,VEHICULO,OTROS,SIN_DATOS,MONTO_APRO,OID,FERIA,INCIDENTE,LONG,LAT
107758,MAYO,2017-05-05,VIERNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DE BELLA VISTA,524R,CALLE,CONDOMINIO BELLA VISTA 309,0,2,NULO,0,NULO,CASIA ORIENTE,SIN DATOS,SIN DATOS,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,1,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,1166,SI,Robo a casa habitación,-102.24125081,21.91773943
107910,MAYO,2017-05-05,VIERNES,AGUASCALIENTES,URBANA,BARRIO,LA PURISIMA,915,CALLE,FRAY BARTOLOME DE LAS CASAS,0,417,3,0,NULO,LERDO DE TEJADA,PRIMO VERDAD,HEREO DE NACOZARI NORTE,CENTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,1,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,1167,SI,Robo a casa habitación,-102.28404438,21.88600499
107977,MAYO,2017-05-05,VIERNES,AGUASCALIENTES,RURAL,FRACCIONAMIENTO,HACIENDA SAN MARCOS,317P,CALLE,HACIENDA SANTORIAL,0,0,NULO,18,A,SIN DATOS,SIN DATOS,SIN DATOS,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24000,1168,SI,Robo a casa habitación,-102.27099356,21.80552598
107991,MAYO,2017-05-05,VIERNES,AGUASCALIENTES,RURAL,COLONIA,LA PERLA,67P,CALLE,ALEJANDRITA,0,506,NULO,0,NULO,JADE,TURMALINA,CUARZO,POCITOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,SI,Robo a casa habitación,-102.33658144,21.89790335
108078,MAYO,2017-05-05,VIERNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOL NACIENTE,725R,CALLE,YOKOHAMA,0,118,A,0,NULO,LECHUGUILLA,SIN DATOS,SIN DATOS,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18000,1170,SI,Robo a casa habitación,-102.22915249,21.87335323
108114,MAYO,2017-05-05,VIERNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,FUNDADORES,623,AVENIDA,LUISA FERNANDEZ VILLA,0,1309,NULO,0,NULO,AGUSTIN MARTINEZ,JOSE MARIA DE JESUS PORTUGAL,CARMEN SERDAN,MORELOS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,1171,SI,Robo a casa habitación,-102.24438037,21.84833351
108483,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOS PERICOS,770,AVENIDA,SANTA CECILIA,0,103,NULO,0,NULO,SANTA MONSERRAT,RODOLFO LANDEROS GALLEGOS,POLIDUCTO,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,SI,Robo a casa habitación,-102.24734849,21.90463746
108530,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA DE LAS FUENTES,495,CALLE,VILLAS DE VALLARTA 504,0,315,A,0,NULO,VILLAS DE VALLARTA,VILLAS DE CANCUN,VILLAS DE VALLARTA 506,TERAN NORTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1173,SI,Robo a casa habitación,-102.23959051,21.91321185
108605,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE II,782,CALLE,MONTE BELLO,0,107,NULO,0,NULO,LAS TROJES,MONTE BLANCO,MONTENEGRO,POCITOS,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32000,1174,SI,Robo a casa habitación,-102.31529639,21.92802974
108631,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,ANGEL VENEGAS AHUMADO,0,1011,B,0,NULO,VILLA MONTAÑA,SIN DATOS,SIN DATOS,TERAN NORTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,1175,SI,Robo a casa habitación,-102.26138946,21.93967995
108652,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,CALLE,HACIENDA BOCA DE ORTEGA,0,111,NULO,0,NULO,HACIENDA GRACIAS A DIOS,HACIENDA TAPIAS VIEJAS,HACIENDA SAN ISIDRO,TERAN SUR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,SI,Robo a casa habitación,-102.24845291,21.88746260
108794,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOBERANA CONVENCION REVOLUCIONARIA,503,CALLE,EDUARDO HAY,0,115,NULO,0,NULO,ARTICULO 35,ARTICULO 18,GENERAL MATEO ALMANZA,TERAN NORTE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150000,1177,SI,Robo a casa habitación,-102.28170953,21.93276802
108954,MAYO,2017-05-06,SABADO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR SAN MARCOS,435,CALLE,BARRIO DE TRIANA,0,108,NULO,0,NULO,PAMES,GUAMARES,POLIDUCTO,TERAN NORTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1178,SI,Robo a casa habitación,-102.26851888,21.93154492
109095,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE SANTA ELENA 2A SECCION,1106,CALLE,REPUBLICA DE PERU,0,111,NULO,0,NULO,REPUBLICA DE NICARAGUA,LAS AMERICAS,MONTEVIDEO,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1179,SI,Robo a casa habitación,-102.30411305,21.86498983
109160,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,CERRO ALTO,456,PRIVADA,ANGEL ZARRAGA,0,87,NULO,0,NULO,SIGLO XXI,NINGUNO,MARIA IZQUIERDO,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NO,NO,NO,NO,TAXI 15NO2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1180,SI,Robo a casa habitación,-102.26214340,21.91592677
109234,MAYO,2017-05-07,DOMINGO,JESUS MARIA,URBANA,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,205,CALLE,DOMINGO DE LIMA,0,229,NULO,0,NULO,SOLIDARIDAD,ALVARO OBREGON,MARCOS DE SAUCEDO,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1181,SI,Robo a casa habitación,-102.35318629,21.97285743
109355,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA LAS PALMAS III,564,CALLE,PALMA NEGRA,0,138,NULO,0,NULO,PALMA CRISTI,PALMA GRIS,PALMA MANTICHIARO,MORELOS,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,NO,NO,NO,NO,,0,0,0,0,1,0,0,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1182,SI,Robo a casa habitación,-102.23772187,21.85253609
109464,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,RURAL,COMUNIDAD,SAN IGNACIO,33P,CALLE,PINO,0,110,NULO,0,NULO,PASEOS DE LOS OLIVOS,EUCALIPTO,FRESNO,POCITOS,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8000,1183,SI,Robo a casa habitación,-102.34130391,21.88662971
109467,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,REAL DE HACIENDAS,492,CALLE,HACIENDA MIMIAHUAPAN,0,201,NULO,0,NULO,HACIENDA LA CALERA,HACIENDA DE CUAUTLA,HACIENDA JOSE MARIA MORELOS,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,NO,NO,NO,NO,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1184,SI,Robo a casa habitación,-102.24497941,21.89421084
109482,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,COLONIA,GREMIAL,917,AVENIDA,HEROE DE NACOZARI NORTE,0,1211,NULO,0,NULO,DOCTOR GERONIMO DE OROZCO,GENERAL ENRIQUE ESTRADA,JESUS CONSUELO,POCITOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,SI,Robo a casa habitación,-102.28576721,21.89422054
109495,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,BERBENA POPULAR,0,114,NULO,0,NULO,AMPARO DE LA TORRE,ALTAGRACIA REYES A,JUAN S GARRIDO,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,1,6000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,1186,SI,Robo a casa habitación,-102.25549326,21.90072955
109525,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,RURAL,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,BIZANCIO,0,119,B,0,NULO,PASEO DE LAS PRESAS,PASEO DE LOS MARQUEZ,LIVORNO,MORELOS,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1187,SI,Robo a casa habitación,-102.26591124,21.81106280
109529,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,LOS LAURELES II,703,CERRADA,LAS ADELFAS,0,109,NULO,0,NULO,EL LAUREL NORTE,DE LA DAMIANA,EL OMBU,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,0,1,0,0,1,1200,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,1188,SI,Robo a casa habitación,-102.23985374,21.90441993
109740,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,COMUNIDAD,NORIAS DE PASO HONDO,352,CALLE,GERANIO,0,111,NULO,0,NULO,LIRIO,GIRASOL,CLAVEL,TERAN SUR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,1189,SI,Robo a casa habitación,-102.20768237,21.86249980
109747,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL PILAR II,970,CALLE,CARLOS LOPEZ MOCTEZUMA,0,425,NULO,0,NULO,GENERAL JULIAN MEDINA,SIGLO XXI,GENERAL JOSE ISABEL ROBLES,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15000,1190,SI,Robo a casa habitación,-102.30398730,21.84660000
109815,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,JARDINES DE LAS BUGAMBILIAS,1092,CALLE,BUGAMBILIAS,0,110,NULO,0,NULO,AGUASCALIENTES SUR,INEGI,HOSTAL DE LAS CAMELIAS,MORELOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000,1191,SI,Robo a casa habitación,-102.28567145,21.85876383
109831,MAYO,2017-05-07,DOMINGO,SAN FRANCISCO DE LOS ROMO,RURAL,CONDOMINIO,SENDERO DE LOS QUETZALES,355P,CIRCUITO,AVES DE LOS SEÑORES,0,112,NULO,0,NULO,VUELO DEL QUETZAL,AVES DE LOS SEÑORES,EL ALBA,SAN FRANCISCO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,300000,1192,SI,Robo a casa habitación,-102.26397381,21.97792032
110248,MAYO,2017-05-08,LUNES,RINCON DE ROMOS,RURAL,COMUNIDAD,ESTACION RINCON,240P,CALLE,JESUS GARCIA,0,130,NULO,0,NULO,UNIVERSIDAD,NINGUNO,NINGUNO,RINCON,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,,Robo a casa habitación,-102.27859805,22.22639790
110563,MAYO,2017-05-08,LUNES,SAN FRANCISCO DE LOS ROMO,RURAL,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,CULHUACAN,0,601,NULO,0,NULO,URICHO,TIZAPAN,TEXCOCO,SAN FRANCISCO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1194,,Robo a casa habitación,-102.25161960,21.95809810
110650,MAYO,2017-05-07,DOMINGO,AGUASCALIENTES,RURAL,FRACCIONAMIENTO,CARTAGENA,322P,CALLE,MEMO LARA,0,218,B,0,NULO,VIÑEDOS RIVIER,VIÑEDOS SAN MARCOS,SALVADOR MARTINEZ,TERAN NORTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5000,1195,SI,Robo a casa habitación,-102.27546770,21.95705702
110693,MAYO,2017-05-08,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,442,PRIVADA,CULTURA MAYA 106,0,15,NULO,0,NULO,CULTURA MAYA,NINGUNO,CULTURA MAYA 118,TERAN NORTE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1196,,Robo a casa habitación,-102.24398515,21.90600139
110820,MAYO,2017-05-08,LUNES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DEL PUERTECITO,700,CALLE,PUERTO DE COZUMEL,0,128,NULO,0,NULO,DEL PUERTO,PASEO DEL PUERTECITO,PUERTO DE GUAYMAS,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1197,,Robo a casa habitación,-102.24546325,21.93924632
110901,MAYO,2017-05-08,LUNES,ASIENTOS,RURAL,COMUNIDAD,BIMBALETES DE ATLAS,84P,CALLE,ADOLFO LOPEZ MATEOS,0,19,NULO,0,NULO,GUADALUPE VICTORIA,ALDAMA,5 DE MAYO,ASIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,,Robo a casa habitación,-102.03613008,22.24400681
111107,MAYO,2017-05-09,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLA MONTAÑA,501R,CALLE,MONTE DOBRA,0,409,NULO,0,NULO,CONSTITUCIONALISTA,SIN DATOS,SIN DATOS,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,,Robo a casa habitación,-102.26198169,21.93999768
111127,MAYO,2017-05-09,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,RINCONADA DEL PUERTECITO,508R,CALLE,RINCON GALLARDO 602,,136,D,0,NULO,RODRIGO RINCON GALLARDO,SIN DATOS,RODRIGO RINCON GALLARDO 802,TERAN NORTE,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,NO,NO,NO,EL VACA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1200,,Robo a casa habitación,-102.26689664,21.93514230
111252,MAYO,2017-05-09,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,VILLAS DE MONTENEGRO,868,CALLE,SILOS,0,604,NULO,0,NULO,M CORONADO,MAYORGA,MONTENEGRO,POCITOS,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,1,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1201,,Robo a casa habitación,-102.31017019,21.92797312
111621,MAYO,2017-05-09,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,SOL NACIENTE,725R,CALLE,YOKOHAMA,0,109,NULO,0,NULO,SALVADOR RAMIREZ,SIN DATOS,SIN DATOS,TERAN SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,,Robo a casa habitación,-102.22919337,21.87328730
111726,MAYO,2017-05-09,MARTES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,TROJES DEL COBANO,517,CALLE,COLORIN,0,205,NULO,0,NULO,TAMARINDO,LAGO DE CHAPALA,LAGO DE TEXCOCO,TERAN NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,,Robo a casa habitación,-102.27887737,21.90830730
111914,MAYO,2017-05-10,MIERCOLES,JESUS MARIA,URBANA,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,164,CALLE,TIKAL,0,108,NULO,0,NULO,XOCHICALCO,TIKAL,TENOCHTITLAN,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4500,1204,,Robo a casa habitación,-102.34259451,21.94983125
111942,MAYO,2017-05-10,MIERCOLES,AGUASCALIENTES,URBANA,FRACCIONAMIENTO,PRADOS DEL SUR,1100,CALLE,PICO DE ORIZABA,0,328,NULO,0,NULO,PASEO DE LA ASUNCION,TLALOC,COFRE DE PEROTE,INSURGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1205,,Robo a casa habitación,-102.29958435,21.85801694
111965,MAYO,2017-05-10,MIERCOLES,JESUS MARIA,URBANA,FRACCIONAMIENTO,VISTAS DEL SAUZ,165,CALLE,OLMO,0,431,NULO,0,NULO,ALMENDRO,OLIVO,NINGUNO,JESUS MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NO,NO,NO,NO,NO,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,,Robo a casa habitación,-102.34172944,21.95179000
112029,MAYO,2017-05-10,MIERCOLES,AGUASCALIENTES,URBANA,UNIDAD HABITACIONAL,LOS VOLCANES,592,ANDADOR,NINGUNO,9,0,NULO,0,B,IZTACCIHUATL,NINGUNO,PASEO DE LA CRUZ,MORELOS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,NO,NO,NO,NO,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,,Robo a casa habitación,-102.26886205,21.87387000
