FOLIO,ID_INC,INCIDENTE,MES,FECHA,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,TIPO_VIAL2,NOM_VIAL2,TIPO_VIALP,NOM_VIALP,DESTACAMEN,SEC_EST,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,RECUP_ART,OBJ_ROBADO,CANTIDAD,MONTO,CORP_ACUD,ESPACIO,CIERRE_COR,OID,TIPO_ROBO,DET_SPM,MOT_DET,NOM_DET,ORI_DET,LONG,LAT
200836951,30421,ROBO TRANSEUNTE,8,2020-08-15,6,7,48,0,5,COLONIA,LOZ VAZQUEZ,128,CALLE,LA SOLEDAD,0,NA,",,,",N,N,CALLE,VENUSTIANO CARRANZA,CALLE,ABEDUL,7,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"3,14,28,29",1100,6000,1,1,1,1288,,,,,,-102.29715328,22.00050133
200083817,30421,ROBO TRANSEUNTE,8,2020-08-15,6,15,15,0,11,COLONIA,ZONA CENTRO,21,CALLE,EMILIANO ZAPATA,0,NA,",,,",CALLE,FRANCISCO I MADERO PONIENTE,CALLE,INDEPENDENCIA PONIENTE,CALLE,ROMO DE VIVAR,7,7,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,"3,28,29,39",450,450,1,1,1,1289,,,,,,-102.27465687,22.07937806
200841534,30421,ROBO TRANSEUNTE,8,2020-08-16,7,7,21,0,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,0,NA,"515,,,",CALLE,FERNAN GONZALEZ DE ESLAVA,CALLE,ERMITA SAN SEBASTIAN,CALLE,ROGELIO GALINDO DE LA TORRE,5,2,false,true,4,NA,NA,0,NA,0,1 HOMBRE ESTATURA BAJA TEZ MORENO COMPLEXION DELGADO,ND,0,0,false,ND,ND,false,3,0,1800,1,1,1,1290,,,,,,-102.25986740,21.93100402
200841535,30421,ROBO TRANSEUNTE,8,2020-08-16,7,7,24,0,1,FRACCIONAMIENTO,LAS AMERICAS,406,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,QUINTA,CALLE,REPUBLICA DE BRASIL,CALLE,REPUBLICA DE PERU,2,4,false,true,3,NA,NA,0,NA,0,3 HOMBRES,ND,0,1,false,ND,ND,false,"3,28,29",300,300,1,1,1,1291,,,,,,-102.29854489,21.86603606
200841885,30421,ROBO TRANSEUNTE,8,2020-08-16,7,10,50,0,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,CALLE,DOCTOR ALFONSO RODRIGUEZ FRANCO,0,NA,",,,",BOULEVARD,GUDALUPANO,CALLE,TENIENTE CORONEL ROBERTO JEFKINS RANGEL,CALLE,HECTOR DEL VILLAR,5,2,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,28,100,100,1,1,2,1292,,,,,,-102.24572820,21.91737240
200843704,30421,ROBO TRANSEUNTE,8,2020-08-16,7,19,59,0,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,CALLE,URBANISMO,0,NA,",,,",CALLE,JOSE MANUEL RUIZ DE TEJADA,AVENIDA,POLIDUCTO,CALLE,JOSE TRINIDAD VELA SALAS,4,2,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,1,false,ND,ND,false,14,0,6000,1,1,2,1293,,,,,,-102.24239393,21.87231253
200845494,30421,ROBO TRANSEUNTE,8,2020-08-17,1,9,11,0,1,FRACCIONAMIENTO,LAS AMERICAS,406,CALLE,REPUBLICA DE BRASIL,0,NA,",,,",CALLE,REPUBLICA DE GUATEMALA,AVENIDA,CONVENCION DE 1914 SUR,CALLE,REPUBLICA DE CHILE,2,4,false,true,1,NA,NA,0,NA,0,1 HOMBRE,GERMAN DE LEON FLORES,1,0,false,ND,ND,false,3,0,0,1,1,4,1294,,,,,,-102.29963428,21.86574281
200845765,30421,ROBO TRANSEUNTE,8,2020-08-17,1,2,0,0,6,COMUNIDAD,SANTIAGO,220P,CARRETERA,10 SAN CARLOS  - EL MILAGRO,0,NA,",,,",CALLE,EMILIANO ZAPATA,N,N,N,N,7,7,false,true,1,NA,NA,0,NA,0,2 HOMBRES,EL KIKO,0,0,false,ND,ND,false,14,0,0,1,1,2,1295,,,,,,-102.33601226,22.12215477
200845792,30421,ROBO TRANSEUNTE,8,2020-08-17,1,11,41,0,1,FRACCIONAMIENTO,CASA BLANCA,553,CALLE,VIVERO DEL ALAMO,0,NA,",,,",AVENIDA,CASA BLANCA,CALLE,VIVERO DE LA HACIENDA,CALLE,CAUDILLOS,3,3,false,true,"3,4",NA,NA,0,NA,0,1 HOMBRE 1 MUJER,ND,0,0,false,COCHE,ND,false,"28,29",2900,2900,1,1,13,1296,,,,,,-102.27381275,21.85867078
200835236,30422,ROBO TRANSEUNTE,8,2020-08-14,5,20,57,0,1,FRACCIONAMIENTO,VNSA SECTOR SAN MARCOS,435,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,VALLE DE LOS ROMERO,AVENIDA,GERONIMO DE LA CUEVA,CALLE,GASPAR DE LA FUENTE,5,2,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,TAXI,NUMERO ECONOMICO 3166,false,3,0,0,1,1,1,1297,,,,,,-102.26717813,21.92836573
200836816,30422,ROBO TRANSEUNTE,8,2020-08-15,6,5,47,0,1,COLONIA,FRANCISCO GUEL JIMENEZ,526,AVENIDA,CONVENCION DE 1914 NORTE,0,NA,",,,",AVENIDA,CONVENCIO DE 1914 NORTE,CALLE,FLORENCIA,CALLE,ALFREDO LEWIS,4,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES DE ASPECTO CHLO,ND,0,0,false,ND,ND,false,14,0,2500,1,1,2,1298,,,,,,-102.28518641,21.90258261
200841382,30422,ROBO TRANSEUNTE,8,2020-08-16,7,17,42,0,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,CALLE,SALVADOR PATILLO DOMINGUEZ,0,NA,"111,,,",CALLE,DOMINGO VELASCO,AVENIDA,VALLE DE LOS ROMEROS,CALLE,FEDERICO MENDEZ,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,"12,26,28,29,30,40",500,0,1,1,1,1299,,,,,,-102.26029526,21.93848090
200842049,30422,ROBO TRANSEUNTE,8,2020-08-16,7,11,54,0,6,BARRIO,CARBONERAS,93,CALLE,REFORMA,0,NA,",,,",CALLE,INDEPENDENCIA SUR,CALLE,EDMUNDO GAMEZ OROZCO,CALLE,20 DE NOVIEMBRE,7,7,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,1300,,,,,,-102.27217819,22.14716249
200842266,30422,ROBO TRANSEUNTE,8,2020-08-16,1,13,5,0,1,FRACCIONAMIENTO,SANTA ELENA,1105,CALLE,REPUBLICA DE NICARAGUA,0,NA,",,,",CALLE,REPUBLICA DE COSTA RICA,CALLE,REPUBLICA DOMINICANA,AVENIDA,LAS AMERICAS,2,4,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1301,,,,,,-102.30375446,21.86873082
200842459,30422,ROBO TRANSEUNTE,8,2020-08-16,7,14,7,0,1,FRACCIONAMIENTO,LA AURORA,398R,CALLE,ORION,0,NA,"207,,,",CALLE,CENTAURO,CALLE,COLOMBA,CALLE,COLOMBA,6,1,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,COLOR ROJA,false,"3,26,28",200,16000,1,1,1,1302,,,,,,-102.32950892,21.89712057
200843017,30422,ROBO TRANSEUNTE,8,2020-08-16,7,17,3,0,5,COMUNIDAD,LAS JAULAS,180P,N,N,0,NA,",,,",N,N,N,N,N,N,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA,false,"3,14,31",0,4500,1,1,1,1303,,,,,,-102.29318016,22.01381858
200845636,30422,ROBO TRANSEUNTE,8,2020-08-17,1,10,21,0,1,FRACCIONAMIENTO,NATURA,699,CALLE,PARASOL,0,NA,"123,,,",CALLE,TRUENO,CALLE,SICOMORO,CALLE,HULE,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,TAXI,NUMERO ECONOMICO 0998 PLACAS A998AAA,false,3,0,1000,1,1,1,1304,,,,,,-102.24749091,21.93106124
200841295,30421,ROBO TRANSEUNTE,8,2020-08-16,7,5,19,0,1,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,594,AVENIDA,ARROYO,0,NA,",,,",AVENIDA,POLIDUCTO,CALLE,GALIO,CALLE,CELEDONIA,3,3,false,true,3,NA,NA,0,NA,0,1 HOMBRE 1 MUJER 30 AÑOS APROX,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,1305,,,,,,-102.24564228,21.85958366
200843417,30421,ROBO TRANSEUNTE,8,2020-08-16,7,18,51,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,RODOLFO LANDEROS GALLEGOS,0,NA,",,,",AVENIDA,POLIDUCTO,CALLE,CECILIA LEAL AGUIRRE,CALLE,JOSE FINA SALDAMANDO,4,2,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,1306,,,,,,-102.24870463,21.90345953
200843982,30421,ROBO TRANSEUNTE,8,2020-08-16,7,20,0,0,1,FRACCIONAMIENTO,J GUADALUPE PERALTA GAMEZ,411,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,JOSE TRINIDAD VELA SALAS,AVENIDA,SALUD,CALLE,JOSE MANUEL RUIZ DE TEJADA Y OTAL,4,2,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,14,0,0,1,1,1,1307,,,,,,-102.24229671,21.87042581
200850336,30421,ROBO TRANSEUNTE,8,2020-08-18,2,17,36,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,VIRGINIA OFELIA MARTINEZ G,0,NA,"806,,,",CALLE,MARTHA MANJARREZ PIMENTEL,AVENIDA,POLIDUCTO,CALLE,JUEGOS FLORALES,4,2,false,true,3,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,ND,ND,false,28,20,20,1,1,2,1308,,,,,,-102.24837188,21.90163675
200848766,30421,ROBO TRANSEUNTE,8,2020-08-18,2,6,6,0,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,RICARDO GARCIA MENDOZA,0,NA,",,,",CALLE,GENERAL PASCUAL CORNEJO BRUN,CALLE,LICENCIADO EDUARDO RODRIGUEZ LARIZ,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,2,4,false,true,4,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,"29,30,40",0,0,1,1,1,1309,,,,,,-102.32292017,21.85543459
200849300,30421,ROBO TRANSEUNTE,8,2020-08-18,2,11,34,0,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,ABRAHAM GONZALEZ,0,NA,",,,",CALLE,SERAPIO RENDON,CALLE,ANTONIO DIAZ SOTO Y GAMA,AVENIDA,CONVENCION,2,4,false,true,1,NA,NA,0,NA,0,2 HOMBRES 1 MUJER,ND,0,0,false,ND,ND,false,"3,28",0,2000,1,1,1,1310,,,,,,-102.30656847,21.84921046
200850153,30421,ROBO TRANSEUNTE,8,2020-08-18,2,16,7,0,5,COMUNIDAD,LA FLORIDA,197P,CALLE,BUGAMBILIAS,0,NA,",,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,PRIMAVERA,CALLE,LIRIO,7,7,false,true,3,NA,NA,0,NA,0,1 HOMBRE TEZ MORENO,ND,0,0,false,ND,ND,false,26,0,0,1,1,1,1311,,,,,,-102.30632673,21.98308847
200846311,30422,ROBO TRANSEUNTE,8,2020-08-17,1,14,27,0,1,COLONIA,ZONA CENTRO,906,CALLE,GENERAL EMILIANO ZAPATA,0,NA,"321,,,",CALLE,ANTONIO ARIAS BERNAL,CALLE,NICOLAS BRAVO,CALLE,RAFAEL GARCIA MACIAS,1,5,false,false,9,NA,NA,0,NA,0,1 MUJER EDAD APROX 25 AÑOS,ND,0,0,false,ND,ND,false,3,0,4000,1,2,1,1312,OPORTUNISTA,0,N,N,0,-102.30238562,21.88227976
200848170,30422,ROBO TRANSEUNTE,8,2020-08-17,1,23,17,0,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SANTA CECILIA,0,NA,",,,",CALLE,SANTA GABRIELA,CALLE,SANTA MONICA,CALLE,SAN FEDERICO,5,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL GABINO,0,0,false,ND,ND,false,"3,15,28,29",350,2050,1,1,2,1313,,,,,,-102.24765089,21.90543465
200848008,30422,ROBO TRANSEUNTE,8,2020-08-17,1,22,9,0,5,FRACCIONAMIENTO,EL MEZQUITAL,197,CALLE,MIXQUIC,0,NA,",,,",CALLE,CARDENCHE,AVENIDA,SOLIDARIDAD,CALLE,BAYAHONDA,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,EL MALHECHO,0,0,false,ND,ND,false,39,0,0,1,1,2,1314,,,,,,-102.35483987,21.96528763
200844953,30422,ROBO TRANSEUNTE,8,2020-08-17,1,1,36,0,1,FRAACCIONAMIENTO,OJOCALIENTE III,525,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CIENEGUILLAS,CALLE,LOS CONOS,CALLE,EL COECILLO,4,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,1315,,,,,,-102.24795190,21.87812020
200847120,30422,ROBO TRANSEUNTE,8,2020-08-17,1,18,25,0,1,FRACCIONAMIENTO,LA HOJARASCA,498,AVENIDA,POLIDUCTO,0,NA,",,,",BOULEVARD,GUADALUPANO,N,N,CALLE,DE LOS ENCINOS,5,2,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1316,,,,,,-102.25177928,21.91213504
200846329,30421,ROBO TRANSEUNTE,8,2020-08-17,1,14,47,0,10,COMUNIDAD,LA TINAJA,295P,CARRETERA,70 OJUELOS AGUASCALIENTES,0,NA,",,,",CARRETERA,36 SAN ISIDRO BAJIO DE SAN JOSE,N,N,N,N,7,7,false,true,4,RETIRO SUCURSAL,DEL BAJIO E IMBURSA,0,LAS AMERICAS,0,1 HOMBRE 40 AÑOS APROX CON BIGOTE,ND,0,0,false,COCHE,NISSAN TSURU COLOR ROJO,false,28,90000,90000,"1,2",1,1,1317,,,,,,-102.11256375,21.82462149
200852798,30421,ROBO TRANSEUNTE,8,2020-08-19,3,13,42,0,1,FRACCIONAMIENTO,EL PUERTECITO,700,CALLE,PUERTO DOS BOCAS,0,NA,",,,",CALLE,PUERTO ISLA DEL CARMEN,CALLE,PUERTO DE ENSENADA,CALLE,PUERTO LAZARO CARDENAS,5,2,false,true,3,NA,NA,0,NA,0,3 HOMBRES,LOS PFP,3,0,false,ND,ND,false,"28,38",500,500,1,1,57,1318,,,,,,-102.24823937,21.93782689
200853729,30421,ROBO TRANSEUNTE,8,2020-08-19,3,18,33,0,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,PASEO DE LA BIZNAGA,0,NA,",,,",CALLE,RECINTO APALILLA 404,CALLE,RECITO CHAVEÑO 504,CALLE,RECINTO APALILLA 404,4,2,false,true,1,NA,NA,0,NA,0,2 HOMBRES ASPECTO CHOLO,ND,0,0,false,ND,ND,false,12,0,1100,1,1,1,1319,,,,,,-102.23306584,21.86907840
200854498,30421,ROBO TRANSEUNTE,8,2020-08-19,3,22,39,0,1,FRACCIONAMIENTO,VNSA SECTOR ESTACION,502,AVENIDA,GERONIMO DE LA CUEVA,0,NA,",,,",CALLE,JULIO VILLASEÑOR NORMAN,CALLE,JUAN CONTRERAS APLACIOS,CALLE,FRANCISCO ARMENGOL,5,2,false,true,3,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,ND,ND,false,"3,15,38",0,0,1,1,1,1320,,,,,,-102.25672248,21.93628166
200855224,30421,ROBO TRANSEUNTE,8,2020-08-20,4,7,46,0,5,SIN TIPO,CORRAL DE BARRANCOS,142,AVENIDA,GUADALUPE,0,NA,"614,,,",CALLE,LOS NARANJOS,BOULEVARD,LICENCIADO MIGUEL DE LA MADRID,CALLE,MIGUEL DE LA MADRID,7,7,false,true,"1,4",NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,false,3,0,900,1,1,13,1321,,,,,,-102.33423766,21.95250641
200853539,30422,ROBO TRANSEUNTE,8,2020-08-19,3,17,33,0,1,SIN TIPO,IESPA,415,CALLE,LOS CONOS,0,NA,",,,",CALLE,LAS NORIAS,AVENIDA,TECNOLOGICO,CALLE,EL NOVILLO,4,2,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,39,0,0,1,1,20,1322,,,,,,-102.25458315,21.87587580
200856450,30422,ROBO TRANSEUNTE,8,2020-08-20,4,17,15,0,1,FRACCIONAMIENTO,LAS AMERICAS,1114,AVENIDA,QUINTA,0,NA,"503,,,",AVENIDA,CONVENCION DE 1914 SUR,CALLE,REPUBLICA DE PANAMA,CALLE,REPUBLICA DE BRASIL,2,4,false,false,9,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,14,0,0,1,1,1,1323,,,,,,-102.29819161,21.86673885
200856805,30422,ROBO TRANSEUNTE,8,2020-08-20,4,19,4,0,5,COLONIA,ZONA CENTRO,192,CALLE,JULIO CADENA,0,NA,",,,",CALLE,IGNACIO LOPEZ RAYON,CALLE,BENIGNO CHAVEZ,CALLE,EMILIANO ZAPATA,7,7,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,14,0,2000,1,1,1,1324,,,,,,-102.34134488,21.96501010
200855590,30421,ROBO TRANSEUNTE,8,2020-08-20,4,11,37,0,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,955,CALLE,JOSE MARIA GONZALEZ BOCANEGRA,0,NA,"1010,,,",CALLE,PROFESOR JOSE ANTONIO VELARDE,CALLE,GENERAL JUVENTINO ESPINOZA,CALLE,POSE CALVILLO,2,4,false,true,2,NA,NA,0,NA,0,2 HOMBRES UNO DE 16 AÑOS APROX,ND,0,0,false,ND,ND,false,3,0,6000,1,2,1,1325,,,,,,-102.32383980,21.85368878
200857515,30421,ROBO TRANSEUNTE,8,2020-08-20,4,22,22,0,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,982,AVENIDA,FERRICARRIL,0,NA,",,,",CALLE,CAROLINA VILLANUEVA DE GARCIA,AVENIDA,SIGLO XXI,AVENIDA,JULIO DIAZ TORRE C 26N,3,3,false,true,1,NA,NA,0,NA,0,ND,ND,0,0,false,ND,ND,false,14,0,0,1,1,2,1326,,,,,,-102.27736053,21.84703702
200855669,30421,ROBO TRANSEUNTE,8,2020-08-20,4,0,15,0,1,FRACCIONAMIENTO,MORELOS II,622,AVENIDA,HEROE INMORTAL,0,NA,",,,",CALLE,30 DE SEPTIEMBRE,AVENIDA,SIGLO XXI,CALLE,30 DE SEPTIEMBRE,3,3,false,true,10,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,CAMIONETA,COLOR BLANCA PLACAS AEH292A,false,14,0,0,1,1,1,1327,,,,,,-102.26937617,21.85176986
200856070,30422,ROBO TRANSEUNTE,8,2020-08-20,4,14,20,0,1,COLONIA,MACIAS ARELLANO,505,CALLE,C,0,NA,",,,",CALLE,CAMINO AL COBANO,CALLE,B,CALLE,D,5,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,0,1,1,1,1328,,,,,,-102.28298380,21.90584789
200856400,30422,ROBO TRANSEUNTE,8,2020-08-20,4,16,59,0,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,EPIRO,0,NA,"106,,,",AVENIDA,PASEOS DE LA HABANA,CALLE,CRETA,CALLE,DALMACIA,3,3,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,3,0,4000,1,1,1,1329,,,,,,-102.26787209,21.81188046
200856442,30422,ROBO TRANSEUNTE,8,2020-08-20,4,17,14,0,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,AMPARO DE LA TORRE,0,NA,",,,",CALLE,FIESTA BRAVA,CALLE,REINAS DE LA FERIA,CALLE,ALTAGRACIA REYES A,4,2,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,ITALIKA COLOR ROJO,false,3,0,10000,1,1,6,1330,,,,,,-102.25551657,21.89961371
200856849,30422,ROBO TRANSEUNTE,8,2020-08-20,4,19,15,0,1,COLONIA,SAN JOSE DEL ARENAL,818,AVENIDA,UNIVERSIDAD,0,NA,",,,",CALLE,TEPEZALA,CALLE,ASIENTOS,CALLE,SAN JUAN DE LOS LAGOS,6,1,false,false,9,TARJETA,BANORTE,0,SAN JOSE DEL ARENAL,0,2 HOMBRES,ND,2,0,false,COCHE,HUNDAY COLOR AZUL PLACAS D14ACR,false,40,0,0,1,1,4,1331,,,,,,-102.30937733,21.90672607
200864071,30421,ROBO TRANSEUNTE,8,2020-08-22,6,16,59,0,1,COLONIA,OJO DE AGUA,535,PRIVADA,SEGUNDA PRIVADA DELICIAS,0,NA,"108,,,",CALLE,ARROYO EL CEDAZO,AVENIDA,CONVENCION DE 1914 SUR,AVENIDA,FERROCARRIL,3,3,true,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,1332,,,,,,-102.27661563,21.86497553
200864778,30422,ROBO TRANSEUNTE,8,2020-08-22,6,20,35,0,1,FRACCIONAMIENTO,SOLIDARIDAD I,431,CALLE,SALUD,0,NA,",,,",AVENIDA,SIGLO XXI,CALLE,URBANISMO,CALLE,TRABAJO,4,2,false,false,9,NA,NA,0,NA,0,1 HOMBRE COMPLEXION DELGADA 152 DE ESTATURA,ND,0,0,false,ND,ND,false,39,0,0,1,1,2,1333,,,,,,-102.24479954,21.87018919
200859023,30422,ROBO TRANSEUNTE,8,2020-08-21,5,11,41,0,1,FRACCIONAMIENTO,MODELO,905,CALLE,NIETO,0,NA,"809,,,",CALLE,RICARDO GARCIA,CALLE,IGNACIO N MERIN,CALLE,NICOLAS RAMIREZ,6,1,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,ND,false,"3,28",500,6500,1,1,2,1334,,,,,,-102.30920304,21.87551274
200859545,30422,ROBO TRANSEUNTE,8,2020-08-21,5,14,31,0,1,FRACCIONAMIENTO,MUJERES ILUSTRES,602,AVENIDA,DEL REY,0,NA,"132,B,,",CALLE,DE LA AILIANZA,CALLE,JUANA DE ARCO,CALLE,EULALIA GUZMAN,3,3,false,false,9,NA,NA,0,NA,0,2 HOMBRES UNO COMPLEXION DELGADA,ND,0,0,false,BICICLETA,COLOR ROJO,false,3,0,15000,1,2,1,1335,,,,,,-102.25186508,21.84853895
200862465,30422,ROBO TRANSEUNTE,8,2020-08-22,6,8,14,0,1,FRACCIONAMIENTO,VILLAS TAURINAS,722,CALLE,MARRUBIO,0,NA,",,,",CALLE,ARROYO,CALLE,FERMIN ESPINOZA ARMILLITA,CALLE,MELISA,3,3,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,ND,ND,false,3,0,0,1,2,10,1336,,,,,,-102.24690907,21.86104859
200863112,30422,ROBO TRANSEUNTE,8,2020-08-22,6,12,17,0,1,EJIDO,LOS POCITOS,326,AVENIDA,JESUS MARIA,0,NA,"235,,,",CALLE,VICENTE PIÑON,CALLE,ANTONIO D ELUNA,CALLE,ANTONIO DE LUNA,6,1,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,ND,ND,false,3,0,2500,1,2,1,1337,,,,,,-102.33566155,21.92025766
200866871,30422,ROBO TRANSEUNTE,8,2020-08-23,7,8,6,0,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,7,CALLE,VIVIENDA,0,NA,",,,",CALLE,ECOLOGIA,CALLE,SALUD,AVENIDA,SEGURIDAD PUBLICA,7,7,false,false,9,NA,NA,0,NA,0,1 MUJER,LULA RICO,0,0,false,ND,ND,false,3,0,4500,1,1,1,1338,,,,,,-102.26570075,22.06991651
200861932,30421,ROBO TRANSEUNTE,8,2020-08-22,6,2,23,0,1,COLONIA,COL SAN MARCOS,736,AVEIDA,CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,NICOLAS RAMIREZ,CALLE,NIETO,CALLE,22 DE OCTUBRE,6,1,false,true,1,NA,NA,0,NA,0,1 MUJER,CAROLINA ESPINOZA,0,0,false,ND,ND,false,"3,15,",0,10000,1,1,1,1339,,,,,,-102.31199931,21.87627731
200863568,30421,ROBO TRANSEUNTE,8,2020-08-22,6,14,25,0,1,FRACCIONAMIENTO,VILLAS DE DON ANTONIO,500R,CALLE,ELIAS DE LARA,0,NA,",,,",CALLE,ANTONO PLAZA LLAMAS,CALLE,PEDRO ANTONIO DE ALARCON,CALLE,ANTONIO CASTROL LEAL,5,2,false,true,1,NA,NA,0,NA,0,3 HOMBRES,ND,0,0,false,ND,ND,true,"11,28,29,31",0,0,1,1,10,1340,,,,,,-102.24943182,21.92474402
200865910,30421,ROBO TRANSEUNTE,8,2020-08-23,7,1,56,0,1,FRACCIONAMIENTO,FUNDADORES,523,AVENIDA,MARIANO HIDALGO,0,NA,"3150,,,",AVENIDA,MARGARITA MAZA DE JUAREZ,CALLE,LUISA FERNANDEZ VILLA,CALLE,NICOLAS DE ARTEAGA,3,3,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,ND,ND,false,3,0,0,1,1,2,1341,,,,,,-102.24301142,21.85040409
200866644,30421,ROBO TRANSEUNTE,8,2020-08-23,7,5,45,0,1,SIN TIPO,COLEGIO ESPERANZA,932,BOULEVARD,JUAN PABLO II,0,NA,",,,",CALLE,JOSE ANTONIO DIAZ LOPEZ,N,N,N,N,2,4,false,true,3,NA,NA,0,NA,0,VARIOS HOMBRES,ND,0,1,false,ND,ND,false,"3,28",0,1500,1,1,6,1342,,,,,,-102.32785716,21.86810230
200868666,30421,ROBO TRANSEUNTE,8,2020-08-23,7,19,22,0,5,COMUNIDAD,LAS JAULAS,180P,CARRETERA,45 AGUASCALIENTES ZACATECAS,0,NA,",,,",N,N,N,N,N,N,7,7,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA,false,"3,28,29",350,350,1,1,1,1343,,,,,,-102.28938418,22.01325780
200860812,30422,ROBO TRANSEUNTE,8,2020-08-21,5,20,14,0,7,FRACCIONAMIENTO,JOSE LUIS MACIAS,74,CALLE,CONSUELO R DE MACIAS,0,NA,",,,",CALLE,JOSE LUIS MACIAS,CALLE,DOLORES HIDALGO,CALLE,GUADALUPE,7,7,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,ND,ND,false,14,0,2000,1,1,2,1344,,,,,,-102.31700361,22.23524833
