FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
220806321,30414,ROBO A CASA,7,2022-07-04,27,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,AVENIDA,CULTURA TARAHUMARA,NA,NA,"219,,,",AVENIDA,CULTURA MAYA,3,0,0,9,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.24240000,1495,-102.24246858,21.90918935
220807843,30413,ROBO A CASA,7,2022-07-04,27,1,10,BARRIO,DEL SALTO,1271,CALLE,VALENTIN GOMEZ FARIAS,NA,NA,"104,,,",CALLE,NICOLAS BRAVO,7,22,25,24,9,NO,false,true,"3,4",10 HOMBRES,ND,8,0,N,N,0,0,false,CAMIONETA,NEGRO,NO,"2,3,21,28",3000,3000,false,1,28,-101.96430000,1496,-101.96430636,21.92271184
220808094,30414,ROBO A CASA,7,2022-07-04,27,1,11,LOCALIDAD,EX-VIÑEDOS GUADALUPE,1307,CALLE,VIÑEDOS GUADALUPE,NA,NA,"214,A,,",CALLE,VIÑEDOS SAN MARCOS,7,0,0,14,6,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,3,5,11,12,28,40",2000,12100,false,1,1,-102.27410000,1497,-102.27411469,21.95993489
220808131,30414,ROBO A CASA,7,2022-07-04,27,8,5,EJIDO,LOS ARQUITOS,1080,CALLE,LOS PORTALES,NA,NA,",,,",AVENIDA,LOS ARQUITOS,7,0,0,1,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,18",0,0,false,1,20,-102.38510000,1498,-102.38511582,21.91686481
220809334,30414,ROBO A CASA,7,2022-07-05,27,2,1,FRACCIONAMIENTO,PERIODISTAS,204,CALLE,VOCEADORES,NA,NA,",,,",CALLE,CRONISTAS,5,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,9,10",0,0,false,1,1,-102.24510000,1499,-102.24513160,21.85223550
220809369,30414,ROBO A CASA,7,2022-07-05,27,2,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,CALLE,CASCAN,NA,NA,"122,,,",CALLE,ATOTONITLAN,5,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"12,28",6000,6000,false,1,21,-102.24550000,1500,-102.24554099,21.86439459
220809676,30414,ROBO A CASA,7,2022-07-05,27,2,1,CONJUNTO HABITACIONAL,VILLA TAURINA,390,CALLE,MARRUBIO 107,NA,NA,",,,F",CALLE,MARRUBIO,5,0,0,21,4,NO,false,false,9,VECINOS,ND,6,0,N,N,0,0,false,N,N,NO,28,5000,5000,false,1,1,-102.24690000,1501,-102.24699736,21.85982645
220809746,30414,ROBO A CASA,7,2022-07-05,27,2,8,COLONIA,CENTRO,1210,CALLE,LAZARO CARDENAS,NA,NA,"105,,,",CALLE,BENITO JUAREZ,7,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,38",0,12000,false,1,1,-102.41320000,1502,-102.41325244,22.14778561
220810553,50102,CONSUMADO CASA,7,2022-07-05,27,2,7,COLONIA,VALLE DEL REAL,1155R,CALLE,LA CIENEGA,NA,NA,"104,,,",N,N,7,16,16,22,9,NO,true,false,9,ND,JOSE ARZATE MARTINEZ 20 AÑOS,8,1,SIN DATOS,N,0,0,false,N,N,NO,39,0,0,true,1,4,-102.31610000,1503,-102.31617675,22.23517261
220810699,30414,ROBO A CASA,7,2022-07-05,27,2,1,CONDOMINIO HORIZONTAL,CARTAGENA 1947,602,CALLE,GUILLERMO LARA,NA,NA,"235,B,,",CALLE,VIÑEDOS RIVIER,3,14,0,21,1,NO,false,false,9,VECINOS,ND,6,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,20,-102.27620000,1504,-102.27624872,21.95721948
220810872,30414,ROBO A CASA,7,2022-07-05,27,2,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,601,CALLE,CERRO LIRIMA,NA,NA,",,,",CALLE,SIERRA DE ANCARES,3,0,0,27,4,NO,false,false,9,VENDEDORES,ND,8,0,N,N,0,0,false,N,N,NO,"1,3,15",0,0,false,1,1,-102.25640000,1505,-102.25648916,21.94759660
220813673,30414,ROBO A CASA,7,2022-07-06,27,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,CERRO TRONADOR,NA,NA,"110,B,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,1,7,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,4,12",0,6000,false,1,1,-102.25800000,1506,-102.25809176,21.94162268
220814425,30414,ROBO A CASA,7,2022-07-06,27,3,1,FRACCIONAMIENTO,LUNARIA,321R,CALLE,NEREIDA,NA,NA,"303,,,",AVENIDA,LUNARIA,5,16,57,22,9,SOLA,true,false,9,2 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,8,0,0,false,1,20,-102.25260000,1507,-102.25261055,21.83336857
220815141,30414,ROBO A CASA,7,2022-07-06,27,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,NEVADO HUASCARAN,NA,NA,"627,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,0,0,9,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,11,12,38,42",0,15000,false,1,1,-102.26050000,1508,-102.26058051,21.94543734
220815301,30414,ROBO A CASA,7,2022-07-06,27,3,1,FRACCIONAMIENTO,LOS LAURELES II,531,CIRCUITO,EL LAUREL ORIENTE,NA,NA,"428,,,",CIRCUITO,EL LAUREL NORTE,4,0,0,27,3,NO,false,false,9,VECINO,ND,6,0,N,N,0,0,false,N,N,NO,"5,18",0,0,true,1,14,-102.23800000,1509,-102.23803120,21.90409540
220816003,50102,CONSUMADO CASA,7,2022-07-06,27,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,FRANCISCO DE J HERRERA L,NA,NA,"2004,,,",AVENIDA,JESUS GARCIA CORONA,3,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,9,0,0,false,1,1,-102.25910000,1510,-102.25912822,21.94070308
220816770,30414,ROBO A CASA,7,2022-07-07,27,4,1,FRACCIONAMIENTO,SANTA MARGARITA,411,CALLE,PASEOS DE SANTA MARGARITA,NA,NA,"101,,,",CALLE,FERNANDEZ DE PROANO,3,0,0,16,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,8,12,18",0,0,false,1,1,-102.26070000,1511,-102.26073930,21.92373684
220816792,30414,ROBO A CASA,7,2022-07-07,27,4,1,UNIDAD HABITACIONAL,IV CENTENARIO,618,CALLE,DELICIAS,NA,NA,"338,,,",PASAJE,ANTONIO GARCIA CUBAS,5,0,0,19,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.28060000,1512,-102.28063631,21.86939146
220817485,30414,ROBO A CASA,7,2022-07-07,27,4,5,COLONIA,EL TORITO,1071,CALLE,FRANCISCO I MADERO,NA,NA,"98,,,",CALLE,SOR JUANA INES DE LA CRUZ,7,0,0,2,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,4000,false,1,2,-102.35520000,1513,-102.35520294,21.96972774
220817951,30414,ROBO A CASA,7,2022-07-07,27,4,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,SAN FRANCISCO DE LOS VIVEROS 2405,NA,NA,"12,,,",CALLE,SAN FRANCISCO DE LOS VIVEROS 2405,4,0,0,27,9,NO,false,false,9,1 HOMBRE,ND,6,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,1,-102.23120000,1514,-102.23124940,21.88513412
220820152,30414,ROBO A CASA,7,2022-07-07,27,4,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,ITALIA,NA,NA,"106,,,",CALLE,TRAPANI,5,0,0,24,9,DESHABITADA,false,false,9,6 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.27180000,1515,-102.27182322,21.81208074
220821540,30413,ROBO A CASA,7,2022-07-08,27,5,5,COLONIA,LA ESCALERA,1064,CALLE,BELTRAN,NA,NA,"604,,,",CALLE,BENIGNO CHAVEZ,7,0,0,27,4,NO,false,true,3,3 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,11,-102.34630000,1516,-102.34639566,21.96643946
220822088,30414,ROBO A CASA,7,2022-07-08,27,5,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,CALLE,PASEOS DE SANTA FELICIDAD,NA,NA,"313,,,",CALLE,PASEOS DE SAN JOSE,7,0,0,9,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,3,15",0,14300,false,1,1,-102.26830000,1517,-102.26830530,22.02558177
220822139,50102,CONSUMADO CASA,7,2022-07-08,27,5,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,CALLE,RIO MANITOBA,NA,NA,"107,,,",AVENIDA,JOSE E FEMAT GUTIERREZ,3,15,10,21,3,NO,false,false,9,1 HOMBRE 22 AÑOS,ND,8,0,N,N,0,0,false,N,N,NO,19,0,0,false,1,1,-102.24220000,1518,-102.24224691,21.93835088
220822730,30414,ROBO A CASA,7,2022-07-08,27,5,11,FRACCIONAMIENTO,MONTEVERDE,1340R,CALLE,GARAMBUYO,NA,NA,"228,,,",CALLE,GRENOVIA,7,0,0,18,5,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,3000,false,1,1,-102.24870000,1519,-102.24879087,21.96304978
220824657,30414,ROBO A CASA,7,2022-07-09,27,6,5,COLONIA,COL LOS VAZQUEZ,917,CALLE,PIRUL,NA,NA,"916,,,",CALLE,VENUSTIANO CARRANZA,7,0,0,12,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,7000,false,1,23,-102.29580000,1520,-102.29582773,22.00035045
220825305,30414,ROBO A CASA,7,2022-07-09,27,6,11,RURAL,EL CARDONAL,1323,CALLE,AGAVE,NA,NA,"101,,,",CALLE,PITAHAYA,7,0,0,16,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,5000,false,1,1,-102.26170000,1521,-102.26175741,22.03683215
220825939,30414,ROBO A CASA,7,2022-07-09,27,6,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,PERO RIVAS CUELLAR,NA,NA,"217,,,",CALLE,GILBERTO LOPEZ VELARDE,3,0,0,16,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,8,12",0,5000,false,1,1,-102.25010000,1522,-102.25018014,21.91681680
220826200,30414,ROBO A CASA,7,2022-07-09,27,6,1,COLONIA,GREMIAL,613,AVENIDA,HEROE DE NACOZARI NORTE,NA,NA,"809,,,",CALLE,PINO SUAREZ,6,0,0,16,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,7000,false,1,1,-102.28430000,1523,-102.28435135,21.89023159
220826359,30414,ROBO A CASA,7,2022-07-09,27,8,1,FRACCIONAMIENTO,LAS CUMBRES,218,CALLE,EL TILDIO,NA,NA,"423,,,",CALLE,AMBROSIO VERASTEGUI GUERRERO,3,0,0,1,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,40000,false,1,1,-102.26140000,1524,-102.26149711,21.91295423
220827574,30414,ROBO A CASA,7,2022-07-09,27,6,5,COLONIA,LA LOMA,894,CALLE,ESTRELLA,NA,NA,",,,",AVENIDA,CIRCUNVALACION SOLIDARIDAD,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.34470000,1525,-102.34478968,21.95207636
220827922,30414,ROBO A CASA,7,2022-07-09,27,8,1,FRACCIONAMIENTO,MEXICO,624,CALLE,TABASCO,NA,NA,"403,,,",CALLE,MICHOACAN,5,0,0,27,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.28040000,1526,-102.28042837,21.85764076
220829983,50102,CONSUMADO CASA,7,2022-07-10,27,7,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE DOBRA,NA,NA,"302,B,,",CALLE,MONTES DE TOLEDO,3,5,37,26,7,NO,false,false,9,3 HOMBRES 1 MUJER,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.25680000,1527,-102.25687762,21.94557653
220830044,30414,ROBO A CASA,7,2022-07-10,27,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,AVENIDA,JOSE E FEMAT GUTIERREZ,NA,NA,"134,,,",CALLE,ROGELIO GALINDO DE LA TORRE,3,0,0,15,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,11,-102.25750000,1528,-102.25756309,21.92804200
220830613,30414,ROBO A CASA,7,2022-07-10,27,7,1,FRACCIONAMIENTO,OJO DE AGUA INFONAVIT,622,CALLE,TAMAULIPAS,NA,NA,"210,,,",CALLE,PLAZA LUIS QUINTERO,5,0,0,19,5,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,3,12,26",0,30000,false,1,1,-102.28080000,1529,-102.28084845,21.86361945
220830977,30414,ROBO A CASA,7,2022-07-10,27,7,5,COLONIA,EL TORITO,1071,CALLE,JUAN ESCUTIA,NA,NA,"124,,,",CALLE,20 DE NOVIEMBRE,7,0,0,21,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,25000,false,1,1,-102.35620000,1530,-102.35620948,21.96880395
220831130,30414,ROBO A CASA,7,2022-07-10,27,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,CALLE,PUERTO ISLA DEL CARMEN,NA,NA,"208,,,",CALLE,PUERTO DOS BOCAS,3,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"5,31",0,0,false,1,1,-102.24910000,1531,-102.24919448,21.93773377
220831487,30414,ROBO A CASA,7,2022-07-10,27,7,5,COLONIA,CENTRO,938,CALLE,GUADALUPE VICTORIA,NA,NA,"410,,,",CALLE,BELTRAN,7,2,30,25,4,SOLA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI,"3,5,12,14",0,5000,false,1,1,-102.34640000,1532,-102.34645916,21.96508831
220832049,30414,ROBO A CASA,7,2022-07-10,27,7,5,COLONIA,CENTRO (MARGARITAS),961,PRIVADA,BENITO JUAREZ,NA,NA,"104,,,",CALLE,ALEGRIA,7,0,0,9,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,12,0,5000,false,1,28,-102.29330000,1533,-102.29333688,21.99577995
220833067,30414,ROBO A CASA,7,2022-07-10,27,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,CALLE,CELESTINO LOPEZ SANCHEZ,NA,NA,"103,,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,1,9,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.25650000,1534,-102.25659899,21.94236874
220833698,30414,ROBO A CASA,7,2022-07-10,27,7,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR II,333,CALLE,LOMA DE LA PLATA,NA,NA,"246,,,",CALLE,DE LA ALIANZA,5,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.25860000,1535,-102.25869039,21.84759498
220834804,30414,ROBO A CASA,7,2022-07-11,28,1,1,FRACCIONAMIENTO,PERIODISTAS,204,CALLE,NOTICIEROS,NA,NA,"213,,,",AVENIDA,DEL REY,5,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,6,-102.24840000,1536,-102.24847319,21.85114179
220835076,30414,ROBO A CASA,7,2022-07-11,28,1,1,BARRIO,LA PURISIMA,202,CALLE,DE LA CRUZ,NA,NA,"307,,,",PRIVADA,CATORENA,1,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.28490000,1537,-102.28499703,21.88595345
220836804,30414,ROBO A CASA,7,2022-07-11,28,1,1,COLONIA,LA FE,241,CALLE,GRAN AVENIDA,NA,NA,"204,,,",CALLE,ESPERANZA,1,0,0,9,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,12,38",0,0,true,1,26,-102.29340000,1538,-102.29348552,21.89221466
220837957,30414,ROBO A CASA,7,2022-07-11,28,1,1,FRACCIONAMIENTO,LA FLORIDA l,443,CALLE,JOCONOSTLE,NA,NA,"182,,,",AVENIDA,CULTURA OTOMI,3,0,0,23,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,10",0,15000,false,1,1,-102.24470000,1539,-102.24474555,21.92759461
220838888,30414,ROBO A CASA,7,2022-07-12,28,2,1,FRACCIONAMIENTO,VILLERIAS,292,CALLE,VILLAS DE SAN FRANCISCO,NA,NA,"229,,,",CALLE,HACIENDA GRACIAS A DIOS,4,0,0,25,4,NO,false,false,9,4 HOMBRES,ND,8,0,N,N,0,0,false,CAMIONETA,NEGRO CERRADA SIN PLACAS,NO,39,0,0,false,1,2,-102.24850000,1540,-102.24852225,21.88428287
220839555,30414,ROBO A CASA,7,2022-07-12,28,2,5,FRACCIONAMIENTO,LA RINCONADA,1063,AVENIDA,A LA RINCONADA,NA,NA,"414,,,",CALLE,SD,7,0,0,27,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,"11,45",0,0,true,1,10,-102.32490000,1541,-102.32497839,21.96672488
220839670,30414,ROBO A CASA,7,2022-07-12,28,2,1,FRACCIONAMIENTO,MISION DE SANTA FE,572,PRIVADA,MISION DE SANTA CLARA,NA,NA,"102,,,",AVENIDA,MISIONEROS,5,0,0,18,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,18,0,0,false,1,1,-102.27400000,1542,-102.27402378,21.86568314
220839914,30414,ROBO A CASA,7,2022-07-12,28,2,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,ANDADOR,TERCERO BONAMPAK,NA,107,",,,B",CALLE,PALENQUE,5,0,0,20,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,0,false,1,1,-102.25620000,1543,-102.25629240,21.86294712
220840139,30414,ROBO A CASA,7,2022-07-12,28,2,5,COLONIA,EJIDAL,926,CALLE,5 DE MAYO,NA,NA,"103,,,",CALLE,IGNACIO ALLENDE,7,0,0,21,1,NO,false,false,9,1 HOMBRE,TRUCU,8,0,N,N,0,0,false,N,N,NO,"5,11",0,700,false,1,1,-102.35300000,1544,-102.35306622,21.96513586
220840203,50102,CONSUMADO CASA,7,2022-07-12,28,2,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO DENA (CUMBRES II),482,CALLE,MANUEL BOSQUES CHAVEZ,NA,NA,"220,,,",CALLE,ROBERTO JEFKINS RANGEL,3,0,0,20,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,1300,false,1,23,-102.24930000,1545,-102.24931275,21.91831505
220841647,30414,ROBO A CASA,7,2022-07-12,28,2,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE DE SORA,NA,NA,"512,C,,",CALLE,PEÑA DE FRANCIA,3,0,0,3,7,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,5000,false,1,1,-102.26760000,1546,-102.26768929,21.94079287
220841732,30414,ROBO A CASA,7,2022-07-12,28,2,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,JAIME AIZPURU JAIME,NA,NA,"212,B,,",CALLE,ROBERTO JEFKINS RANGEL,3,0,0,27,4,NO,false,false,9,CUÑADO,ND,5,0,N,N,0,0,false,N,N,NO,3,0,9000,false,1,1,-102.25180000,1547,-102.25189840,21.91348203
220842023,30414,ROBO A CASA,7,2022-07-12,28,2,1,COLONIA,OBRAJE,518,CALLE,GENERAL VICENTE GUERRERO SUR,NA,NA,"350,,,",AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,1,0,0,14,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"3,11,28,38",0,75000,false,1,1,-102.29820000,1548,-102.29824055,21.87634484
220842535,30414,ROBO A CASA,7,2022-07-12,28,8,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,LICENCIADO FRANCISCO RAMIREZ MARTINEZ,NA,NA,"358,,,",BOULEVARD,GUADALUPANO,3,0,0,27,9,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.24750000,1549,-102.24755685,21.91526939
220842680,30414,ROBO A CASA,7,2022-07-13,28,3,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1114,AVENIDA,VAZQUEZ DEL MERCADO,NA,NA,"808,,,",CALLE,ISIDRO CALERA,7,0,0,4,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,12,15",0,2000,false,1,1,-102.28960000,1550,-102.28961208,22.14352114
220843533,30413,ROBO A CASA,7,2022-07-13,28,3,8,FRACCIONAMIENTO,ALTECIA,1234R,CARRETERA,19,30.150,NA,",,,",CALLE,SD,7,2,0,25,5,NO,false,true,8,2 HOMBRES,ND,8,0,N,N,1,0,false,CAMIONETA,NEGRO PICK UP,NO,"11,24,45",0,32000,false,"1,4,8",1,-102.39570000,1551,-102.39578488,22.14033489
220843638,30414,ROBO A CASA,7,2022-07-13,28,3,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA AHUMADA,NA,NA,"108,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,0,0,16,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,69,-102.24640000,1552,-102.24649064,21.92780923
220844364,30414,ROBO A CASA,7,2022-07-13,28,8,5,GRANJITA,ROMO,1041R,CARRETERA,28,NA,NA,",,,",CALLE,N,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"9,11,19,20",0,8000,false,1,1,-102.30720000,1553,-102.30721075,21.99355348
220844764,30414,ROBO A CASA,7,2022-07-12,28,2,1,CONDOMINIO HORIZONTAL,SAN JOSE DE POZO BRAVO,79,CALLE,PALMA TOTUMA,NA,NA,"115,,,",CALLE,ACTA DE LA INDEPENDENCIA,3,0,0,3,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.27840000,1554,-102.27846312,21.93726933
220844838,30414,ROBO A CASA,7,2022-07-13,28,8,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,585,CALLE,ACUARIO,NA,NA,"204,,,",PRIVADA,PERSEO,5,0,0,1,3,SOLA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,6,-102.26840000,1555,-102.26846674,21.86945230
220845418,30414,ROBO A CASA,7,2022-07-13,28,3,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,CALLE,SIRACUSA,NA,NA,"107,,,",CALLE,MENORCA,5,0,0,5,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,false,1,1,-102.26510000,1556,-102.26515756,21.80884710
220845628,30414,ROBO A CASA,7,2022-07-13,28,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE PISSIS,NA,NA,"209,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,8",0,0,false,1,1,-102.25870000,1557,-102.25870368,21.94481783
220845648,30414,ROBO A CASA,7,2022-07-13,28,3,1,FRACCIONAMIENTO,LOS PERICOS,287,CALLE,SAN PABLO,NA,NA,"119,,,",CALLE,SAN RAFAEL,4,0,0,9,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,46",0,0,false,1,1,-102.24460000,1558,-102.24465604,21.90081260
220846556,30414,ROBO A CASA,7,2022-07-13,28,3,7,FRACCIONAMIENTO,MIGUEL HIDALGO,1156,CALLE,BAJA CALIFORNIA NORTE,NA,NA,"118,,,",CALLE,COAHUILA,7,0,0,10,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,2,5",0,52000,false,1,1,-102.32610000,1559,-102.32619631,22.22739801
220849456,30414,ROBO A CASA,7,2022-07-11,28,1,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1114,CALLE,NARCISO PERALES AVILA MINA,NA,NA,"904,,,",CALLE,ISIDRO CALERA,7,0,0,27,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI1,"8,12",0,0,false,1,13,-102.28680000,1560,-102.28686436,22.14337869
220849456,30414,ROBO A CASA,7,2022-07-14,28,4,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1114,CALLE,NARCISO PERALES AVILA MINA,NA,NA,"904,,,",CALLE,ISIDRO CALERA,7,0,0,17,9,NO,false,false,9,"VECINOS, EXPAREJA",ND,3,0,N,N,0,0,false,N,N,SI,"12,27",0,0,false,1,1,-102.28680000,1561,-102.28686020,22.14335997
220853956,30414,ROBO A CASA,7,2022-07-15,28,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,CELESTINO LOPEZ SANCHEZ,NA,NA,"1018,A,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,1,3,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,11",0,0,false,1,1,-102.25680000,1562,-102.25688122,21.94293105
220854066,30414,ROBO A CASA,7,2022-07-15,28,5,6,RURAL,LAS ANIMAS,1145,CALLE,AQUILES SERDAN,NA,NA,"105,,,",CALLE,LAZARO CARDENAS,7,14,0,21,4,CONSTRUCCION,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,14",0,0,false,1,1,-102.26760000,1563,-102.26760953,22.09001774
220855103,30414,ROBO A CASA,7,2022-07-15,28,5,1,COLONIA,NORIAS DEL PASO HONDO,656,CALLE,GERANIO,NA,NA,"102,,,",CALLE,ANTIGUA CARRETERA A SAN LUSI POTOSI,4,0,0,27,9,NO,false,false,9,ND,EL MUNGA,8,0,N,N,0,0,false,N,N,NO,"1,5,14",0,0,false,1,11,-102.20600000,1564,-102.20604101,21.86546802
